Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2009-10,SHB 1072,1072,,,,,2010-03-15,0,0,SHB 1072,"By resolution, reintroduced and retained in present status.",0,H Gen Gov Apps,0,0,2010-01-27,AN ACT Relating to prohibiting certain sex offenders on community custody from accessing the internet;,0,Prohibiting certain sex offenders on community custody from accessing the internet.,House,5157,H-4806.1,0,0,0,0,Sex offender internet use,Bill,B,(Simpson),0,1
1,0,2009-10,E2SHB 1096,1096,,,,,2010-04-01,1,1,E2SHB 1096,Governor vetoed.,0,Gov vetoed,1,1,2010-02-05,AN ACT Relating to enhancing small business participation in state purchasing;,0,Enhancing small business participation in state purchasing.,House,10030,H-4573.2,0,0,0,0,Small business/st purchasing,Bill,B,(Hasegawa),1,2
1,0,2009-10,E2SHB 1149,1149,,,,,2010-03-22,1,1,E2SHB 1149,Effective date 7/1/2010.,0,C 151 L 10,0,1,2010-01-19,AN ACT Relating to protecting consumers from breaches of security;,0,Protecting consumers from breaches of security.,House,1611,H-4176.2,0,0,0,0,Security breach protection,Bill,B,(Williams),0,2
1,0,2009-10,2SHB 1162,1162,,,,,2010-03-15,0,0,2SHB 1162,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-02-04,AN ACT Relating to social emotional learning in public schools;,0,Providing for social emotional learning in public schools.,House,1570,H-4540.1,0,0,0,0,Social emotional learning,Bill,B,(Dickerson),0,2
1,0,2009-10,SHB 1189,1189,,,,,2010-03-15,0,0,SHB 1189,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-02-02,AN ACT Relating to retail store carryout bags;,0,Regarding retail store carryout bags.,House,1407,H-5014.1,0,0,0,0,Retail store carryout bags,Bill,B,(Chase),0,1
1,0,2009-10,SHB 1203,1203,,,,,2010-03-15,0,0,SHB 1203,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-25,AN ACT Relating to the definition of relative for purposes of the crime of rendering criminal assistance;,0,Modifying the definition of relative for purposes of the crime of rendering criminal assistance.,House,2149,H-4665.1,0,0,0,0,Criminal assistance/relative,Bill,B,(O'Brien),0,1
0,0,2009-10,SHB 1317,1317,,,,,2010-02-13,0,0,SHB 1317,2nd substitute bill substituted.,0,H subst for,0,0,2010-01-29,AN ACT Relating to disclosure of public records containing information used to locate or identify employees of criminal justice agencies;,0,Regarding the disclosure of public records containing information used to locate or identify employees of criminal justice agencies.,House,643,H-4897.2,0,0,0,0,Criminal justice employees,Bill,B,(Kessler),0,1
1,0,2009-10,E2SHB 1317,1317,,,,,2010-03-31,1,1,E2SHB 1317,Effective date 6/10/2010.,0,C 257 L 10,0,1,2010-02-08,AN ACT Relating to disclosure of public records containing information used to locate or identify employees of criminal justice agencies;,0,Regarding the disclosure of public records containing information used to locate or identify employees of criminal justice agencies.,House,643,H-5080.1,0,0,0,0,Criminal justice employees,Bill,B,(Kessler),1,2
1,0,2009-10,2SHB 1357,1357,,,,,2010-03-15,0,1,2SHB 1357,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-22,AN ACT Relating to protecting consumers by assuring persons using the title of social worker have graduated with a degree in social work from an educational program accredited by the council on social work education;,0,Protecting consumers by assuring persons using the title of social worker have graduated with a degree in social work from an educational program accredited by the council on social work education.,House,8286,H-4395.1,0,0,0,0,Social worker/title,Bill,B,(Pettigrew),1,2
1,0,2009-10,E2SHB 1418,1418,,,,,2010-03-12,0,0,E2SHB 1418,Effective date 6/10/2010.,0,C 20 L 10,0,1,2010-01-26,AN ACT Relating to establishing a statewide dropout reengagement program;,0,Establishing a statewide dropout reengagement system.,House,3487,H-3998.2,0,0,0,0,Dropout reengagement system,Bill,B,(Kagi),1,2
1,0,2009-10,2SHB 1436,1436,,,,,2010-03-15,0,0,2SHB 1436,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-02-05,"AN ACT Relating to electronic filing of lobbying reports required by chapter 42.17 RCW by lobbyists, lobbyists' employers, and agencies;",0,Regarding electronic filing of lobbying reports.,House,8212,H-4578.1,0,0,0,0,Lobbying report filing,Bill,B,(Moeller),1,2
1,0,2009-10,SHB 1534,1534,,,,,2010-03-15,0,0,SHB 1534,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-22,AN ACT Relating to local utility district response to well notification;,0,Concerning water well construction requirements.,House,1712,H-4377.3,0,0,0,0,Water well construction,Bill,B,(Upthegrove),0,1
1,0,2009-10,SHB 1545,1545,,,,,2010-03-12,0,0,SHB 1545,Effective date 6/10/2010.,0,C 21 L 10,0,0,2010-02-03,AN ACT Relating to higher education employees' annuities and retirement income plans;,0,Authorizing the higher education coordinating board to offer higher education annuities and retirement income plans.,House,972,H-5024.1,0,0,0,1,Higher education annuities,Bill,B,(Conway),1,1
1,0,2009-10,2SHB 1572,1572,,,,,2010-03-15,0,1,2SHB 1572,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-02-02,AN ACT Relating to all mail elections;,0,Adopting all mail voting.,House,5155,H-4927.1,0,0,0,0,All mail elections,Bill,B,(Hunt),0,2
1,0,2009-10,2SHB 1591,1591,,,,,2010-03-18,0,0,2SHB 1591,Effective date 6/10/2010.,0,C 105 L 10,0,0,2010-01-19,AN ACT Relating to the use of certain transportation benefit district funds;,0,Concerning the use of certain transportation benefit district funds.,House,1712,H-4097.2,0,0,0,0,Trans benefit district funds,Bill,B,(Upthegrove),0,2
1,0,2009-10,E2SHB 1597,1597,,,,,2010-03-18,0,1,E2SHB 1597,Effective date 7/1/2010*.,0,C 106 L 10,0,1,2010-01-29,"AN ACT Relating to improving the administration of state and local tax programs without impacting tax collections by providing greater consistency in numerous tax incentive programs, revising provisions relating to the confidentiality and disclosure of tax information, and amending statutes to improve clarity and consistency, eliminate obsolete provisions, and simplify administration;",1,"Improving the administration of state and local tax programs without impacting tax collections by providing greater consistency in numerous tax incentive programs, revising provisions relating to the confidentiality and disclosure of tax information, and amending statutes to improve clarity and consistency, eliminate obsolete provisions, and simplify administration.",House,10039,H-4767.2,0,1,0,0,Tax programs administration,Bill,B,(Springer),1,2
1,0,2009-10,3SHB 1618,1618,,,,,2010-03-15,0,1,3SHB 1618,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-21,AN ACT Relating to community and surplus schools;,0,Concerning community and surplus schools.,House,14206,H-4667.1,0,0,0,0,Community & surplus schools,Bill,B,(White),1,3
1,0,2009-10,2SHB 1634,1634,,,,,2010-03-15,0,0,2SHB 1634,"By resolution, reintroduced and retained in present status.",0,H Gen Gov Apps,0,0,2010-02-02,AN ACT Relating to architects;,0,Regarding architects.,House,14206,H-4705.2,0,0,0,0,Architects,Bill,B,(White),1,2
1,0,2009-10,2SHB 1666,1666,,,,,2010-03-15,0,0,2SHB 1666,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2010-02-01,AN ACT Relating to authorizing the creation of cultural access authorities;,0,Concerning cultural access areas.,House,2314,H-3742.3,0,0,0,0,Cultural access areas,Bill,B,(Kenney),0,2
1,0,2009-10,2SHB 1669,1669,,,,,2010-03-15,0,0,2SHB 1669,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-14,AN ACT Relating to the deposit of public funds;,0,Addressing the deposit of public funds.,House,5155,H-4297.1,0,0,0,0,Deposit of public funds,Bill,B,(Hunt),0,2
1,0,2009-10,SHB 1679,1679,,,,,2010-03-31,1,1,SHB 1679,Effective date 6/10/2010.,0,C 259 L 10,0,0,2010-01-26,AN ACT Relating to access to catastrophic disability medical insurance under plan 2 of the law enforcement officers' and firefighters' retirement system;,1,Reimbursing medical expenses for certain totally disabled public safety personnel.,House,5157,H-4691.1,0,0,0,1,Public safety personnel,Bill,B,(Simpson),1,1
1,0,2009-10,SHB 1738,1738,,,,,2010-03-15,0,0,SHB 1738,"By resolution, reintroduced and retained in present status.",0,H Ways & Means,0,0,2010-02-02,AN ACT Relating to public funding for supreme court campaigns;,1,Providing public funding for supreme court campaigns.,House,13546,H-4630.3,0,0,0,0,Supreme court campaigns,Bill,B,(Liias),1,1
1,0,2009-10,2SHB 1744,1744,,,,,2010-03-15,0,0,2SHB 1744,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2010-02-01,AN ACT Relating to real estate excise tax expenditures for parks and capital projects;,0,Concerning real estate excise tax expenditures for parks and capital projects.,House,10032,H-4986.1,0,0,0,0,Parks and capital projects,Bill,B,(Ericks),0,2
1,0,2009-10,SHB 1755,1755,,,,,2010-03-15,0,0,SHB 1755,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-14,AN ACT Relating to including correctional employees who have completed government-sponsored law enforcement firearms training to the lists of law enforcement personnel that are exempt from certain firearm restrictions;,0,Including correctional employees who have completed government-sponsored law enforcement firearms training to the lists of law enforcement personnel that are exempt from certain firearm restrictions.,House,1611,H-4389.1,0,0,0,0,Correctional employees,Bill,B,(Williams),0,1
1,0,2009-10,2SHB 1761,1761,,,,,2010-03-24,1,1,2SHB 1761,Effective date 6/10/2010.,0,C 185 L 10,0,0,2010-01-21,AN ACT Relating to the ethical use of legislative web sites;,0,Addressing the ethical use of legislative web sites.,House,10030,H-4646.1,0,0,0,0,Ethical use/legisl web sites,Bill,B,(Hasegawa),0,2
1,0,2009-10,ESHB 1775,1775,,,,,2010-03-15,0,1,ESHB 1775,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,1,2010-02-01,AN ACT Relating to the regulation of certain limousine carriers;,1,Regulating certain limousine carriers.,House,14206,H-4488.2,0,0,0,0,Limousine carrier regs,Bill,B,(White),1,1
1,0,2009-10,2SHB 1796,1796,,,,,2010-03-15,0,0,2SHB 1796,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-29,AN ACT Relating to drug-related overdose prevention and treatment;,0,Addressing drug-related overdose prevention and treatment.,House,11999,H-4317.1,0,0,0,0,Drug-related overdoses,Bill,B,(Goodman),0,2
1,0,2009-10,SHB 1913,1913,,,,,2010-03-18,0,0,SHB 1913,Effective date 6/10/2010.,0,C 108 L 10,0,0,2010-02-01,AN ACT Relating to process servers;,0,Changing provisions relating to process servers.,House,12084,H-4718.2,0,0,0,0,Process servers,Bill,B,(Warnick),0,1
1,0,2009-10,SHB 1949,1949,,,,,2010-03-15,0,0,SHB 1949,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-29,AN ACT Relating to appointing student members on the board of trustees for community colleges;,0,Allowing appointment of student members on the boards of trustees of community colleges.,House,13546,H-4522.1,0,0,0,0,Comm college boards/students,Bill,B,(Liias),1,1
1,0,2009-10,2SHB 1950,1950,,,,,2010-03-15,0,0,2SHB 1950,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,2010-01-29,AN ACT Relating to requiring assessors to give notice of the true and fair value of real property regardless of whether there was a change in value;,0,Requiring assessors to give notice of the true and fair value of real property regardless of whether there was a change in value.,House,7635,H-4619.1,0,0,0,0,Property fair and true value,Bill,B,(Orcutt),0,2
1,0,2009-10,2SHB 1969,1969,,,,,2010-03-15,0,0,2SHB 1969,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-21,AN ACT Relating to promoting predictable funding for school districts that provide residential education;,0,Promoting predictable funding for school districts that provide residential education.,House,3475,H-4526.1,0,0,0,0,Residential education,Bill,B,(Haigh),0,2
1,0,2009-10,SHB 1992,1992,,,,,2010-03-15,0,0,SHB 1992,"By resolution, reintroduced and retained in present status.",0,H Cap Budget,0,0,2010-02-02,"AN ACT Relating to the application of chapter 39.12 RCW to construction projects that involve tax incentives, loans, or public land that is sold or leased;",1,"Concerning the application of chapter 39.12 RCW to construction projects that involve tax incentives, loans, or public land or property that is sold or leased.",House,972,H-4939.1,0,0,0,0,Construction projects,Bill,B,(Conway),1,1
1,0,2009-10,2SHB 2016,2016,,,,,2010-03-25,1,1,2SHB 2016,Effective date 3/25/2010*.,1,C 204 L 10,0,0,2010-01-29,AN ACT Relating to campaign contribution and disclosure laws;,0,Concerning campaign contribution and disclosure laws.,House,8412,H-4478.2,0,0,0,0,Campaign laws,Bill,B,(Flannigan),0,2
1,0,2009-10,SHB 2082,2082,,,,,2010-03-15,0,0,SHB 2082,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-02-01,AN ACT Relating to the state capitol campus special height district;,0,Creating the state capitol campus special height district.,House,5155,H-4981.1,0,0,0,0,State capitol campus,Bill,B,(Hunt),0,1
1,0,2009-10,2SHB 2115,2115,,,,,2010-03-15,0,0,2SHB 2115,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-22,AN ACT Relating to allowing booking photographs and electronic images at jails to be open to the public;,0,Allowing booking photographs and electronic images at jails to be open to the public.,House,2149,H-4538.1,0,0,0,0,Booking photos at jails,Bill,B,(O'Brien),0,2
1,0,2009-10,SHB 2138,2138,,,,,2010-03-15,0,1,SHB 2138,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-28,AN ACT Relating to the use of surplus property for the development of affordable housing;,0,Concerning the use of surplus property for the development of affordable housing.,House,5157,H-4613.1,0,0,0,0,Surplus property for housing,Bill,B,(Simpson),0,1
1,0,2009-10,SHB 2197,2197,,,,,2010-04-12,0,1,SHB 2197,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2010-02-09,AN ACT Relating to the department of social and health services;,0,Restructuring the department of social and health services.,House,5161,H-5119.1,0,0,0,0,Restructuring DSHS,Bill,B,(Armstrong),1,1
1,0,2009-10,SHB 2226,2226,,,,,2010-03-31,0,0,SHB 2226,Effective date 6/10/2010.,0,C 264 L 10,0,0,2010-01-14,AN ACT Relating to issuing firearms certificates to retired law enforcement officers;,0,Issuing firearms certificates to retired law enforcement officers.,House,7635,H-4149.1,0,0,0,0,Retired law enforcement,Bill,B,(Orcutt),1,1
1,0,2009-10,HB 2388,2388,,,,,2010-03-15,0,0,HB 2388,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2010-01-11,AN ACT Relating to public health financing;,1,Concerning public health financing.,House,8212,H-3571.2,0,0,0,0,Public health financing,Bill,B,(Moeller),1,0
1,0,2009-10,HB 2389,2389,,,,,2010-03-15,0,0,HB 2389,"By resolution, reintroduced and retained in present status.",0,H Pub Safety,0,0,2010-01-11,AN ACT Relating to forensic investigations;,0,Concerning forensic investigations.,House,8212,H-3662.1,0,0,0,0,Forensic investigations,Bill,B,(Moeller),1,0
1,0,2009-10,HB 2390,2390,,,,,2010-03-15,0,0,HB 2390,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2010-01-11,AN ACT Relating to eliminating the business and occupation tax deduction for initiation fees and dues received by for-profit businesses;,0,Eliminating the business and occupation tax deduction for initiation fees and dues received by for-profit businesses.,House,8212,H-3573.2,0,0,0,0,B & O tax on fees and dues,Bill,B,(Moeller),1,0
1,0,2009-10,HB 2391,2391,,,,,2010-03-15,0,0,HB 2391,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2010-01-11,AN ACT Relating to requiring certain health professionals to complete pain management education;,0,Concerning pain management training.,House,8212,H-3663.1,0,0,0,0,Pain management training,Bill,B,(Moeller),1,0
1,0,2009-10,HB 2392,2392,,,,,2010-03-15,0,0,HB 2392,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2010-01-11,AN ACT Relating to the use of public resources to support or oppose teachers' strikes;,0,Prohibiting the use of public resources by school district officers or employees to support or oppose a teachers' strike.,House,5157,H-3627.1,0,0,0,0,Teachers' strikes,Bill,B,(Simpson),0,0
1,0,2009-10,HB 2393,2393,,,,,2010-03-15,0,0,HB 2393,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2010-01-11,AN ACT Relating to creating the go global foreign study program for high school students;,0,Creating the go global foreign study program.,House,8211,H-3703.1,0,0,0,0,Go global foreign study prgm,Bill,B,(McCoy),1,0
1,0,2009-10,HB 2394,2394,,,,,2010-03-15,0,0,HB 2394,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-11,AN ACT Relating to establishing a government-to-government relationship between state government and Indian tribes;,0,Establishing a government-to-government relationship between state government and Indian tribes.,House,8211,H-3495.2,0,0,0,0,State govt and Indian tribes,Bill,B,(McCoy),1,0
1,0,2009-10,SHB 2394,2394,,,,,2010-03-15,0,0,SHB 2394,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-19,AN ACT Relating to establishing a government-to-government relationship between state government and Indian tribes;,0,Establishing a government-to-government relationship between state government and Indian tribes.,House,8211,H-4537.1,0,0,0,0,State govt and Indian tribes,Bill,B,(McCoy),1,1
1,0,2009-10,2SHB 2394,2394,,,,,2010-03-15,0,1,2SHB 2394,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-02-05,AN ACT Relating to establishing a government-to-government relationship between state government and Indian tribes;,0,Establishing a government-to-government relationship between state government and Indian tribes.,House,8211,H-5063.1,0,0,0,0,State govt and Indian tribes,Bill,B,(McCoy),0,2
1,0,2009-10,HB 2395,2395,,,,,2010-03-15,0,0,HB 2395,"By resolution, reintroduced and retained in present status.",0,H Ag & Nat Res,0,0,2010-01-11,AN ACT Relating to repealing all sections in chapter 77.110 RCW;,0,Repealing all sections in chapter 77.110 RCW.,House,8211,H-3479.3,0,0,0,0,Repealing chapter 77.110 RCW,Bill,B,(McCoy),0,0
0,0,2009-10,HB 2396,2396,,,,,2010-02-13,0,0,HB 2396,2nd substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to emergency cardiac and stroke care;,0,Concerning emergency cardiac and stroke care.,House,8208,H-3713.1,0,0,0,0,Emer cardiac & stroke care,Bill,B,(Morrell),1,0
0,0,2009-10,SHB 2396,2396,,,,,2010-02-13,0,0,SHB 2396,2nd substitute bill substituted.,0,H subst for,0,0,2010-01-22,AN ACT Relating to emergency cardiac and stroke care;,0,Regarding emergency cardiac and stroke care.,House,8208,H-4689.1,0,0,0,0,Emer cardiac & stroke care,Bill,B,(Morrell),1,1
1,0,2009-10,2SHB 2396,2396,,,,,2010-03-15,0,0,2SHB 2396,Effective date 6/10/2010.,0,C 52 L 10,0,0,2010-02-05,AN ACT Relating to emergency cardiac and stroke care;,0,Regarding emergency cardiac and stroke care.,House,8208,H-5057.1,0,0,0,0,Emer cardiac & stroke care,Bill,B,(Morrell),1,2
0,0,2009-10,HB 2397,2397,,,,,2010-02-13,0,0,HB 2397,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to gathering signatures for an initiative or referendum at stand alone stores and retail stores that are located in commercial retail complexes;,0,Imposing a distance requirement for gathering signatures on an initiative measure or referendum.,House,8212,H-3501.2,0,0,0,0,Initiatives and referenda,Bill,B,(Moeller),0,0
1,0,2009-10,SHB 2397,2397,,,,,2010-03-15,0,0,SHB 2397,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-02-02,AN ACT Relating to gathering signatures for an initiative or referendum at stand alone stores and retail stores that are located in commercial retail complexes;,0,Addressing the distance requirements for gathering signatures for an initiative or referendum at stand alone stores and retail stores that are located in commercial retail complexes.,House,8212,H-5007.1,0,0,0,0,Initiatives and referenda,Bill,B,(Moeller),0,1
1,0,2009-10,HB 2398,2398,,2009-10,SB 6322,SRules X,2010-03-15,0,1,HB 2398,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-11,AN ACT Relating to election notices;,1,Modifying election notice provisions.,House,5155,H-3752.1,0,0,0,0,Election notices,Bill,B,(Hunt),1,0
0,0,2009-10,HB 2399,2399,,,,,2010-02-15,0,0,HB 2399,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,"AN ACT Relating to penalties for engaging in, or advertising to engage in, solid waste collection without a solid waste collection certificate;",0,"Prohibiting and prescribing penalties for engaging in, or advertising to engage in, solid waste collection without a solid waste collection certificate.",House,1712,H-3744.1,0,0,0,0,Solid waste collection,Bill,B,(Upthegrove),1,0
1,0,2009-10,ESHB 2399,2399,,,,,2010-03-12,0,1,ESHB 2399,Effective date 7/1/2010.,0,C 24 L 10,0,1,2010-01-19,"AN ACT Relating to penalties for engaging in, or advertising to engage in, solid waste collection without a solid waste collection certificate;",0,"Prohibiting and prescribing penalties for engaging in, or advertising to engage in, solid waste collection without a solid waste collection certificate.",House,1712,H-4523.1,0,0,0,0,Solid waste collection,Bill,B,(Upthegrove),1,1
1,0,2009-10,HB 2400,2400,,2009-10,SB 6811,SRules X,2010-03-15,0,0,HB 2400,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2010-01-11,AN ACT Relating to creating the Washington state board of naturopathy;,0,Concerning naturopathy.,House,10021,H-3555.1,0,0,0,0,Board of naturopathy,Bill,B,(Green),0,0
1,0,2009-10,HB 2401,2401,,,,,2010-03-15,0,0,HB 2401,"By resolution, reintroduced and retained in present status.",0,H Pub Safety,0,0,2010-01-11,AN ACT Relating to marijuana;,1,Legalizing marijuana.,House,1570,H-3666.2,0,0,0,0,Marijuana legalization,Bill,B,(Dickerson),1,0
0,0,2009-10,HB 2402,2402,,2009-10,SB 6653,SWays & Means,2010-02-12,0,0,HB 2402,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to a property tax exemption for property owned by a nonprofit organization and used for the purpose of a farmers market;,1,Concerning a property tax exemption for property owned by a nonprofit organization and used for the purpose of a farmers market.,House,14206,H-3743.1,0,0,0,0,Farmers market/property tax,Bill,B,(White),1,0
1,0,2009-10,SHB 2402,2402,,,,,2010-03-24,1,1,SHB 2402,Effective date 6/10/2010.,0,C 186 L 10,0,0,2010-02-09,AN ACT Relating to a property tax exemption for property owned by a nonprofit organization and used for the purpose of a farmers market;,1,Concerning a property tax exemption for property owned by a nonprofit organization and used for the purpose of a farmers market.,House,14206,H-5106.1,0,0,0,0,Farmers market/property tax,Bill,B,(White),1,1
0,0,2009-10,HB 2403,2403,,2009-10,SB 6196,SRules 3,2010-01-22,0,0,HB 2403,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to military leave for public employees;,1,Concerning military leave for public employees.,House,8208,Z-0926.1,0,1,0,0,Military leave/pub employees,Bill,B,(Morrell),1,0
1,0,2009-10,SHB 2403,2403,,,,,2010-03-17,0,0,SHB 2403,Effective date 6/10/2010.,0,C 91 L 10,0,0,2010-01-15,AN ACT Relating to military leave for public employees;,0,Concerning military leave for public employees.,House,8208,H-4449.1,0,1,0,0,Military leave/pub employees,Bill,B,(Morrell),0,1
0,0,2009-10,HB 2404,2404,,2009-10,SB 6197,Ssubst for,2010-02-10,0,0,HB 2404,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to group life insurance;,0,Concerning group life insurance.,House,3483,H-3700.1,0,0,0,0,Group life insurance,Bill,B,(Santos),0,0
1,0,2009-10,SHB 2404,2404,,,,,2010-03-15,0,0,SHB 2404,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-19,AN ACT Relating to group life insurance;,0,Concerning group life insurance.,House,3483,H-4452.1,0,0,0,0,Group life insurance,Bill,B,(Santos),0,1
1,0,2009-10,HB 2405,2405,,,,,2010-03-15,0,0,HB 2405,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2010-01-11,AN ACT Relating to local measures' ballot title appeals;,0,Concerning ballot title appeals for local measures.,House,12001,H-3765.1,0,0,0,0,Local measure ballot titles,Bill,B,(Kelley),0,0
1,0,2009-10,HB 2406,2406,,2009-10,SB 6191,SRules X,2010-03-12,0,0,HB 2406,Effective date 6/10/2010.,0,C 26 L 10,0,0,2010-01-11,AN ACT Relating to updating and removing obsolete references from the statutes governing the joint legislative audit and review committee;,0,Concerning the joint legislative audit and review committee.,House,12001,H-3763.1,0,0,0,0,Joint leg audit & review com,Bill,B,(Kelley),0,0
1,0,2009-10,HB 2407,2407,,,,,2010-03-15,0,0,HB 2407,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2010-01-11,AN ACT Relating to veterans' layoff and reemployment rights;,0,Modifying veterans' layoff and reemployment rights.,House,12001,H-3767.1,0,0,0,0,Veterans' layoff rights,Bill,B,(Kelley),0,0
0,0,2009-10,HB 2408,2408,,,,,2010-02-15,0,0,HB 2408,1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to notifying property owners of proposals to modify zoning requirements;,1,"Requiring notice to property owners when a county, city, or town modifies its zoning requirements.",House,14208,H-3654.1,0,0,0,0,Zoning modification notices,Bill,B,(Angel),1,0
1,0,2009-10,SHB 2408,2408,,,,,2010-03-15,0,0,SHB 2408,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-28,AN ACT Relating to notifying property owners of proposals to modify zoning requirements;,0,"Requiring notice to property owners when a county, city, or town modifies its zoning requirements.",House,14208,H-4852.1,0,0,0,0,Zoning modification notices,Bill,B,(Angel),0,1
0,0,2009-10,HB 2409,2409,,,,,2010-02-11,0,0,HB 2409,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,2010-01-11,AN ACT Relating to the sale of water-sewer district real property;,1,Concerning the sale of water-sewer district real property.,House,5157,H-3664.2,0,0,0,0,Water-sewer district proprty,Bill,B,(Simpson),0,0
1,0,2009-10,SHB 2409,2409,,,,,2010-03-15,0,0,SHB 2409,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2010-01-18,AN ACT Relating to the sale of water-sewer district real property;,0,Concerning the sale of water-sewer district real property.,House,5157,H-4525.1,0,0,0,0,Water-sewer district proprty,Bill,B,(Simpson),0,1
1,0,2009-10,HB 2410,2410,,2009-10,SB 6190,SFI/Hous/Ins,2010-03-15,0,0,HB 2410,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2010-01-11,AN ACT Relating to requiring full payment of all moneys due under the certificate of delinquency prior to any change of ownership of real property after a certificate of delinquency is issued;,1,Requiring full payment of all moneys due under the certificate of delinquency prior to any change of ownership of real property after a certificate of delinquency is issued.,House,8238,H-3485.3,0,0,0,0,Certificates of delinquency,Bill,B,(Bailey),1,0
1,0,2009-10,HB 2411,2411,,,,,2010-03-15,0,0,HB 2411,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2010-01-11,AN ACT Relating to amending comprehensive land use plans for the purpose of adopting subarea plan proposals;,1,Addressing subarea plan proposals as part of comprehensive land use planning.,House,5157,H-3559.2,0,0,0,0,Land use planning/subareas,Bill,B,(Simpson),0,0
1,0,2009-10,HB 2412,2412,,,,,2010-03-15,0,0,HB 2412,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-11,AN ACT Relating to fully contained communities authorized under the growth management act;,0,Addressing fully contained communities authorized under the growth management act.,House,13161,H-3558.2,0,0,0,0,Fully contained communities,Bill,B,(Nelson),0,0
1,0,2009-10,SHB 2412,2412,,,,,2010-03-15,0,0,SHB 2412,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2010-01-27,AN ACT Relating to fully contained communities authorized under the growth management act;,0,Addressing fully contained communities authorized under the growth management act.,House,13161,H-4778.1,0,0,0,0,Fully contained communities,Bill,B,(Nelson),0,1
