Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2009-10,HB 1000,1000,,2009-10,SB 5234,STransportation,2009-04-23,0,0,HB 1000,Effective date 7/26/2009.,0,C 184 L 09,0,0,2009-01-12,AN ACT Relating to state route number 397;,0,Extending state route number 397 to Interstate 82.,House,9996,Z-0021.2,0,0,0,1,Extending state route 397,Bill,B,(Haler),1,0
0,0,2009-10,HB 1001,1001,,2009-10,SB 5481,Ssubst for,2009-02-13,0,0,HB 1001,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to veterans' burials;,0,Concerning veterans' burials.,House,14186,H-0249.1,0,0,0,1,Veterans' burials,Bill,B,(Parker),1,0
1,0,2009-10,SHB 1001,1001,,,,,2010-03-15,0,0,SHB 1001,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2009-01-29,AN ACT Relating to veterans' burials;,0,Concerning veterans' burials.,House,14186,H-1106.1,0,0,0,1,Veterans' burials,Bill,B,(Parker),0,1
0,0,2009-10,HB 1002,1002,,2009-10,SB 5167,SRules X,2009-02-13,0,0,HB 1002,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,"AN ACT Relating to allowing a certificate of discharge to be issued when an existing order excludes or prohibits an offender from having contact with a specified person or business, or coming within a set distance of any specified location;",0,"Allowing a certificate of discharge to be issued when an existing order excludes or prohibits an offender from having contact with a specified person or business, or coming within a set distance of any specified location.",House,10031,H-0295.1,0,0,0,0,Certificate of discharge,Bill,B,(Appleton),0,0
1,0,2009-10,ESHB 1002,1002,,,,,2009-04-30,1,1,ESHB 1002,Effective date 7/26/2009.,1,C 288 L 09,0,1,2009-01-29,"AN ACT Relating to allowing a certificate of discharge to be issued when an existing order excludes or prohibits an offender from having contact with a specified person or business, or coming within a set distance of any specified location;",0,"Allowing a certificate of discharge to be issued when an existing order excludes or prohibits an offender from having contact with a specified person or business, or coming within a set distance of any specified location.",House,10031,H-1439.1,0,0,0,0,Certificate of discharge,Bill,B,(Appleton),1,1
1,0,2009-10,HB 1003,1003,,,,,2010-03-15,0,0,HB 1003,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2009-01-12,AN ACT Relating to responsible parties for issuing notice and summons in proceedings involving the dissolution of ports and other districts and in dependency matters;,1,Providing notice and summons in proceedings involving the dissolution of ports and other districts and in dependency matters.,House,12084,H-0051.2,0,0,0,0,Dissolution of ports,Bill,B,(Warnick),1,0
0,0,2009-10,HB 1004,1004,,,,,2009-02-20,0,0,HB 1004,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to adding products to the energy efficiency code;,0,Adding products to the energy efficiency code.,House,2144,H-0262.1,0,0,0,0,Energy efficiency code,Bill,B,(Morris),1,0
1,0,2009-10,ESHB 1004,1004,,,,,2009-05-15,1,1,ESHB 1004,Effective date 7/26/2009.,0,C 501 L 09,0,1,2009-02-04,AN ACT Relating to adding products to the energy efficiency code;,0,Adding products to the energy efficiency code. (REVISED FOR ENGROSSED: Adding products to and removing products from the energy efficiency code. ),House,2144,H-1231.1,0,0,0,0,Energy efficiency code,Bill,B,(Morris),0,1
1,0,2009-10,HB 1005,1005,,,,,2010-03-15,0,0,HB 1005,"By resolution, reintroduced and retained in present status.",0,H Tech/En/Com,0,0,2009-01-12,AN ACT Relating to internet privacy policies;,0,Requiring a commercial web site that collects personally identifiable information to post a privacy policy.,House,2144,H-0278.1,0,0,0,0,Commercial web site privacy,Bill,B,(Morris),0,0
1,0,2009-10,HB 1006,1006,,,,,2010-03-15,0,0,HB 1006,"By resolution, reintroduced and retained in present status.",0,H Tech/En/Com,0,0,2009-01-12,AN ACT Relating to labeling identification devices;,0,Requiring labeling of identification devices.,House,2144,H-0182.2,0,0,0,0,ID device labeling,Bill,B,(Morris),0,0
0,0,2009-10,HB 1007,1007,,,,,2009-03-09,0,0,HB 1007,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to creating a sustainable energy trust;,0,Creating a sustainable energy trust.,House,2144,H-0272.1,0,0,0,0,Sustainable energy trust,Bill,B,(Morris),0,0
0,0,2009-10,SHB 1007,1007,,,,,2009-03-09,0,0,SHB 1007,2nd substitute bill substituted.,0,H subst for,0,0,2009-02-12,AN ACT Relating to creating a sustainable energy trust;,0,Establishing a sustainable energy trust bond.,House,2144,H-1900.1,0,0,0,0,Sustainable enrgy trust bond,Bill,B,(Morris),1,1
1,0,2009-10,E2SHB 1007,1007,,,,,2009-04-13,0,1,E2SHB 1007,Effective date 7/26/2009.,0,C 65 L 09,0,1,2009-02-27,AN ACT Relating to creating a sustainable energy trust;,0,Creating a sustainable energy trust.,House,2144,H-2368.1,0,0,0,0,Sustainable energy trust,Bill,B,(Morris),0,2
0,0,2009-10,HB 1008,1008,,,,,2009-03-03,0,0,HB 1008,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to small wind permitting standards;,0,Concerning permit requirements for small wind energy systems.,House,2144,H-0274.1,0,0,0,0,Small wind energy permits,Bill,B,(Morris),0,0
1,0,2009-10,SHB 1008,1008,,,,,2010-03-15,0,1,SHB 1008,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2009-02-19,AN ACT Relating to small wind permitting standards;,0,Concerning permit requirements for small wind energy systems.,House,2144,H-1268.2,0,0,0,0,Small wind energy permits,Bill,B,(Morris),0,1
0,0,2009-10,HB 1009,1009,,,,,2009-03-10,0,0,HB 1009,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation;,1,Extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation.,House,2144,H-0285.1,0,0,0,0,Electricity generation,Bill,B,(Morris),1,0
0,0,2009-10,SHB 1009,1009,,,,,2009-03-10,0,0,SHB 1009,2nd substitute bill substituted.,0,H subst for,0,0,2009-02-18,AN ACT Relating to extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation;,1,Extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation.,House,2144,H-2146.1,0,0,0,0,Electricity generation,Bill,B,(Morris),1,1
1,0,2009-10,E2SHB 1009,1009,,,,,2010-03-15,0,1,E2SHB 1009,"By resolution, reintroduced and retained in present status.",0,H Tech/En/Com,0,1,2009-03-02,AN ACT Relating to extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation;,0,Extending the expiration dates for existing sales and use tax exemptions related to certain electricity generation. (REVISED FOR ENGROSSED: Modifying existing sales and use tax exemptions related to certain electricity generation. ),House,2144,H-2468.1,0,0,0,0,Electricity generation,Bill,B,(Morris),1,2
0,0,2009-10,HB 1010,1010,,,,,2009-02-23,0,0,HB 1010,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to the definition of a biofuel;,0,"Modifying the definition of ""biofuel"" for chapter 19.112 RCW, the motor fuel quality act.",House,2144,H-0165.1,0,0,0,0,Biofuel definition,Bill,B,(Morris),0,0
1,0,2009-10,SHB 1010,1010,,,,,2009-04-21,0,0,SHB 1010,Effective date 7/26/2009.,0,C 132 L 09,0,0,2009-02-04,AN ACT Relating to the definition of a biofuel;,0,Regarding the definition of a biofuel.,House,2144,H-1475.1,0,0,0,0,Definition of a biofuel,Bill,B,(Morris),0,1
0,0,2009-10,HB 1011,1011,,,,,2009-03-03,0,0,HB 1011,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to regulating the use of identification devices;,0,Regulating the use of identification devices by governmental and business entities.,House,2144,H-0181.2,0,0,0,0,ID device use,Bill,B,(Morris),0,0
1,0,2009-10,SHB 1011,1011,,,,,2009-04-13,0,0,SHB 1011,Effective date 7/26/2009*.,1,C 66 L 09,0,0,2009-02-16,AN ACT Relating to regulating the use of identification devices;,0,Regulating the use of identification devices by governmental and business entities.,House,2144,H-1915.5,0,0,0,0,ID device use,Bill,B,(Morris),1,1
1,0,2009-10,HB 1012,1012,,,,,2010-03-15,0,0,HB 1012,"By resolution, reintroduced and retained in present status.",0,H Pub Safety,0,0,2009-01-12,AN ACT Relating to marketing controlled substances to minors;,0,Addressing the marketing of controlled substances to minors.,House,619,H-0294.1,0,0,0,0,Controlled substances/minors,Bill,B,(Campbell),0,0
1,0,2009-10,HB 1013,1013,,2009-10,SB 5232,Ssubst for,2010-03-15,0,0,HB 1013,"By resolution, reintroduced and retained in present status.",0,H Pub Safety,0,0,2009-01-12,AN ACT Relating to protecting registered school students from sexual misconduct by school employees;,0,Protecting registered school students from sexual misconduct by school employees.,House,9996,H-0236.1,0,0,0,0,Sexual misconduct/schools,Bill,B,(Haler),0,0
1,0,2009-10,HB 1014,1014,,,,,2010-03-15,0,0,HB 1014,"By resolution, reintroduced and retained in present status.",0,H Env Health,0,0,2009-01-12,AN ACT Relating to the duties of the office of waste reduction and sustainable production within the department of ecology;,0,Concerning the duties of the department of ecology's office of waste reduction and sustainable production.,House,619,H-0322.1,0,0,0,0,Office of waste reduction,Bill,B,(Campbell),1,0
1,0,2009-10,HB 1015,1015,,2009-10,SB 5011,Ssubst for,2010-03-15,0,0,HB 1015,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2009-01-12,AN ACT Relating to fire safety standards for novelty lighters;,0,Prohibiting the sale or distribution of certain novelty lighters.,House,5157,H-0113.1,0,0,0,0,Novelty lighters,Bill,B,(Simpson),1,0
1,0,2009-10,SHB 1015,1015,,,,,2010-03-15,0,0,SHB 1015,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2009-02-13,AN ACT Relating to fire safety standards for novelty lighters;,1,Prohibiting the sale or distribution of certain novelty lighters.,House,5157,H-1664.1,0,0,0,0,Novelty lighters,Bill,B,(Simpson),1,1
1,0,2009-10,HB 1016,1016,,,,,2010-03-15,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to changing the membership on the capitol campus design advisory committee;,0,Changes membership on the capitol campus design advisory committee.,House,5155,H-0119.1,0,0,0,0,Capitol design committee,Bill,B,(Hunt),0,0
1,0,2009-10,HB 1017,1017,,2009-10,SB 5339,SGovtOp & Elect,2010-03-15,0,0,HB 1017,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to studying the feasibility of creating a board with public records act and open public meetings act responsibilities;,0,Creating a committee to study the feasibility of creating a board with public records act and open public meetings act responsibilities.,House,643,Z-0253.3,0,1,0,0,Records and meetings board,Bill,B,(Kessler),1,0
0,0,2009-10,HB 1018,1018,,2009-10,SB 5016,SRules X,2009-03-03,0,0,HB 1018,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to modifying the dates on which a special election may be held;,1,Modifying when a special election may be held.,House,10031,H-0042.1,0,0,0,0,Special election dates,Bill,B,(Appleton),1,0
1,0,2009-10,ESHB 1018,1018,,,,,2009-05-08,1,1,ESHB 1018,Effective date 7/26/2009*.,0,C 413 L 09,0,1,2009-02-05,AN ACT Relating to modifying the dates on which a special election may be held;,0,Modifying when a special election may be held.,House,10031,H-1673.1,0,0,0,0,Special election dates,Bill,B,(Appleton),0,1
1,0,2009-10,HB 1019,1019,,2009-10,SB 5017,C 103 L 09,2010-03-15,0,0,HB 1019,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to inactive voters;,1,Eliminating the requirement that auditors send a ballot or an application to receive a ballot to inactive voters.,House,5155,H-0043.1,0,0,0,0,Inactive voter ballots,Bill,B,(Hunt),1,0
1,0,2009-10,HB 1020,1020,,,,,2010-03-15,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to an Afghanistan-Iraq war memorial;,0,Creating an Afghanistan-Iraq war memorial.,House,9997,H-0228.1,0,0,0,1,Afghanistan-Iraq war,Bill,B,(Sells),0,0
0,0,2009-10,HB 1021,1021,,,,,2009-03-09,0,0,HB 1021,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to prior notice of hospital surveys and audits;,0,Concerning prior notice of hospital surveys and audits.,House,619,H-0296.1,0,0,0,0,Hospital surveys and audits,Bill,B,(Campbell),0,0
0,0,2009-10,SHB 1021,1021,,,,,2009-03-09,0,0,SHB 1021,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-22,AN ACT Relating to prior notice of hospital surveys and audits;,0,Concerning notice of hospital audits.,House,619,H-0963.1,0,0,0,0,Hospital inspections,Bill,B,(Campbell),1,1
1,0,2009-10,2SHB 1021,1021,,,,,2009-04-28,1,1,2SHB 1021,Effective date 7/26/2009.,0,C 242 L 09,0,0,2009-02-25,AN ACT Relating to prior notice of hospital surveys and audits;,0,Concerning notice of hospital audits. (REVISED FOR PASSED LEGISLATURE: Concerning the department of health's authority in hospitals. ),House,619,H-2352.1,0,0,0,0,DOH authority in hospitals,Bill,B,(Campbell),0,2
0,0,2009-10,HB 1022,1022,,2009-10,SB 5025,SRules X,2009-03-03,0,0,HB 1022,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to statutory costs;,0,Changing provisions regarding statutory costs.,House,1611,H-0189.1,0,0,0,0,Statutory costs,Bill,B,(Williams),0,0
1,0,2009-10,SHB 1022,1022,,,,,2009-04-28,0,0,SHB 1022,Effective date 7/26/2009.,0,C 240 L 09,0,0,2009-01-29,AN ACT Relating to statutory costs;,0,Modifying statutory cost provisions.,House,1611,H-1400.1,0,0,0,0,Statutory costs,Bill,B,(Williams),0,1
1,0,2009-10,HB 1023,1023,,,,,2010-03-15,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H Ways & Means,0,0,2009-01-12,AN ACT Relating to educational staff associates;,0,Changing educational associates' service credit provisions for nonschool employment.,House,1218,H-0186.1,0,0,0,0,Educational staff associates,Bill,B,(Sullivan),1,0
1,0,2009-10,HB 1024,1024,,,,,2010-03-15,0,0,HB 1024,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to designating Aplets and Cotlets as the state candy;,0,Designating Aplets and Cotlets as the state candy.,House,5161,H-0227.1,0,0,0,0,Aplets and Cotlets,Bill,B,(Armstrong),0,0
0,0,2009-10,HB 1025,1025,,,,,2009-03-05,0,0,HB 1025,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to cost savings on course materials;,0,Requiring disclosure of certain information relating to higher education course materials.,House,5161,H-0288.1,0,0,0,0,Higher edu course materials,Bill,B,(Armstrong),1,0
0,0,2009-10,SHB 1025,1025,,,,,2009-03-05,0,0,SHB 1025,2nd substitute bill substituted.,0,H subst for,0,0,2009-02-20,AN ACT Relating to cost savings on course materials;,0,Requiring disclosure of certain information relating to higher education course materials.,House,5161,H-2249.1,0,0,0,0,Higher edu course materials,Bill,B,(Armstrong),0,1
1,0,2009-10,2SHB 1025,1025,,,,,2009-04-28,0,0,2SHB 1025,Effective date 7/26/2009.,0,C 241 L 09,0,0,2009-02-26,AN ACT Relating to cost savings on course materials;,0,Requiring disclosure of certain information relating to higher education course materials.,House,5161,H-2382.1,0,0,0,0,Higher edu course materials,Bill,B,(Armstrong),0,2
1,0,2009-10,HB 1026,1026,,,,,2010-03-15,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2009-01-12,AN ACT Relating to verification that applicants for drivers' licenses and identicards are lawfully within the United States;,0,Verifying that applicants for drivers' licenses and identicards are lawfully within the United States.,House,5161,H-0137.1,0,0,0,0,Drivers' license applicants,Bill,B,(Armstrong),0,0
1,0,2009-10,HB 1027,1027,,,,,2010-03-15,0,0,HB 1027,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2009-01-12,AN ACT Relating to eliminating the state property tax levy;,0,Eliminating the state property tax levy.,House,5161,H-0258.1,0,0,0,0,State property tax levy,Bill,B,(Armstrong),0,0
1,0,2009-10,HB 1028,1028,,,,,2010-03-15,0,0,HB 1028,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2009-01-12,AN ACT Relating to services provided by television reception improvement districts;,0,Concerning services provided by television reception improvement districts.,House,5161,H-0136.1,0,0,0,0,TV reception districts,Bill,B,(Armstrong),0,0
1,0,2009-10,HB 1029,1029,,2009-10,SB 5029,SRules X,2010-03-15,0,0,HB 1029,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to reorganizing and making technical clarifications to campaign contribution and disclosure laws;,0,Recodifying and making technical clarifications to campaign funding and disclosure laws.,House,5161,Z-0133.1,0,0,0,1,Campaign funds & disclosure,Bill,B,(Armstrong),1,0
1,0,2009-10,HB 1030,1030,,2009-10,ESB 5014,SRules X,2009-04-13,0,0,HB 1030,Effective date 7/26/2006.,0,C 67 L 09,0,0,2009-01-12,AN ACT Relating to exempting special commitment center security information from disclosure under the public records act;,0,Concerning the exemption of the special commitment center under the public records act.,House,10031,Z-0336.1,0,1,0,0,Special commitment center,Bill,B,(Appleton),1,0
1,0,2009-10,HB 1031,1031,,2009-10,SB 5015,C 206 L 09,2010-03-15,0,0,HB 1031,"By resolution, reintroduced and retained in present status.",0,H Early L&CS,0,0,2009-01-12,AN ACT Relating to foster parent licensing;,0,Concerning foster parent licensing.,House,10058,Z-0013.1,0,1,0,0,Foster parent licensing,Bill,B,(Roberts),1,0
1,0,2009-10,HB 1032,1032,,,,,2010-03-15,0,0,HB 1032,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2009-01-12,AN ACT Relating to requiring a study of holistic medicine;,0,Requiring a study of holistic medicine.,House,619,H-0370.1,0,0,0,0,Holistic medicine study,Bill,B,(Campbell),0,0
0,0,2009-10,HB 1033,1033,,,,,2009-02-20,0,0,HB 1033,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to requiring the use of alternatives to lead wheel weights that reduce environmental health impacts;,0,Requiring the use of alternatives to lead wheel weights.,House,619,H-0245.2,0,0,0,0,Lead wheel wgt alternatives,Bill,B,(Campbell),1,0
1,0,2009-10,ESHB 1033,1033,,,,,2009-04-28,1,1,ESHB 1033,Effective date 7/26/2009.,0,C 243 L 09,0,1,2009-01-21,AN ACT Relating to requiring the use of alternatives to lead wheel weights that reduce environmental health impacts;,0,Requiring the use of alternatives to lead wheel weights.,House,619,H-1066.1,0,0,0,0,Lead wheel wgt alternatives,Bill,B,(Campbell),1,1
1,0,2009-10,HB 1034,1034,,2009-10,SB 5031,SRules X,2009-04-09,0,0,HB 1034,Effective date 7/26/2009.,0,C 34 L 09,0,0,2009-01-12,AN ACT Relating to rental or lease of armories;,0,Concerning rental or lease of armories.,House,8208,Z-0282.1,0,1,0,0,Armory rental or lease,Bill,B,(Morrell),1,0
1,0,2009-10,HB 1035,1035,,2009-10,SB 5030,Ssubst for,2010-03-15,0,0,HB 1035,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,"AN ACT Relating to militia records, property, command, and administration;",0,"Concerning militia records, property, command, and administration.",House,3486,Z-0318.1,0,1,0,0,Militia,Bill,B,(Hurst),1,0
0,0,2009-10,HB 1036,1036,,2009-10,SB 5032,Ssubst for,2009-02-13,0,0,HB 1036,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to the Washington code of military justice;,0,Concerning the Washington code of military justice.,House,12001,Z-0314.1,0,1,0,0,Military justice code,Bill,B,(Kelley),1,0
1,0,2009-10,SHB 1036,1036,,,,,2009-05-06,1,1,SHB 1036,Effective date 7/26/2009.,0,C 378 L 09,0,0,2009-01-29,AN ACT Relating to the Washington code of military justice;,0,Concerning the Washington code of military justice.,House,12001,H-1088.1,0,1,0,0,Military justice code,Bill,B,(Kelley),1,1
1,0,2009-10,HB 1037,1037,,2009-10,SB 5642,C 262 L 09,2010-03-15,0,0,HB 1037,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2009-01-12,AN ACT Relating to designating state route number 164 as a highway of statewide significance;,0,Designating state route number 164 as a highway of statewide significance.,House,3486,H-0353.1,0,0,0,0,State route 164,Bill,B,(Hurst),0,0
0,0,2009-10,HB 1038,1038,,2009-10,SB 5169,SNR/Ocean/Rec,2009-03-06,0,1,HB 1038,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to forest products addressed by chapter 76.48 RCW;,1,Regarding specialized forest products.,House,7635,H-0036.7,0,0,0,0,Specialized forest products,Bill,B,(Orcutt),1,0
1,0,2009-10,SHB 1038,1038,,,,,2009-04-28,1,1,SHB 1038,Effective date 7/26/2009.,0,C 245 L 09,0,0,2009-02-26,AN ACT Relating to forest products addressed by chapter 76.48 RCW;,0,Regarding specialized forest products.,House,7635,H-2416.1,0,0,0,0,Specialized forest products,Bill,B,(Orcutt),0,1
1,0,2009-10,HB 1039,1039,,2009-10,SB 5010,SGovtOp & Elect,2010-03-15,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H Ways & Means,0,0,2009-01-12,AN ACT Relating to establishing a statewide CBRNE response program;,0,Establishing a statewide CBRNE response program.,House,14256,H-0088.1,0,0,0,0,CBRNE response program,Bill,B,(Driscoll),1,0
1,1,2009-10,SHB 1039,1039,,,,,2010-03-15,0,0,SHB 1039,"By resolution, reintroduced and retained in present status.",0,H Ways & Means,0,0,2009-02-11,AN ACT Relating to establishing a statewide CBRNE response program;,1,Establishing a statewide CBRNE response program.,House,14256,H-1535.1,0,0,0,0,CBRNE response program,Bill,B,(Driscoll),1,1
1,0,2009-10,HB 1040,1040,,2009-10,SB 5040,Ssubst for,2010-03-15,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2009-01-12,AN ACT Relating to clarifying and prescribing penalties for gambling under the age of eighteen;,1,Clarifying and prescribing penalties for gambling under the age of eighteen.,House,2166,Z-0120.2,0,0,0,1,Gambling under age 18,Bill,B,(Wood),1,0
1,0,2009-10,SHB 1040,1040,,,,,2010-03-15,0,0,SHB 1040,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2009-01-30,AN ACT Relating to clarifying and prescribing penalties for gambling under the age of eighteen;,0,Clarifying and prescribing penalties for gambling under the age of eighteen.,House,2166,H-1482.1,0,0,0,1,Gambling under age 18,Bill,B,(Wood),0,1
0,0,2009-10,HB 1041,1041,,2009-10,SB 5100,SHea/L-T Care,2009-02-13,0,0,HB 1041,1st substitute bill substituted.,0,H subst for,0,0,2009-01-12,"AN ACT Relating to the authority of occupational therapists to purchase, store, and administer medications;",0,"Authorizing the purchase, storage, and administration of medications by occupational therapists.",House,8208,H-0094.2,0,0,0,0,Occupational therapy meds,Bill,B,(Morrell),0,0
1,0,2009-10,SHB 1041,1041,,,,,2009-04-13,0,0,SHB 1041,Effective date 7/26/2009.,0,C 68 L 09,0,0,2009-01-30,"AN ACT Relating to the authority of occupational therapists to purchase, store, and administer medications;",0,"Authorizing the purchase, storage, and administration of medications by occupational therapists.",House,8208,H-1347.2,0,0,0,0,Occupational therapy meds,Bill,B,(Morrell),0,1
1,0,2009-10,HB 1042,1042,,2009-10,SB 5024,SRules X,2009-04-23,0,0,HB 1042,Effective date 7/26/2009.,0,C 185 L 09,0,0,2009-01-12,AN ACT Relating to notices of dishonor;,0,Concerning notices of dishonor.,House,2149,H-0187.1,0,0,0,0,Notices of dishonor,Bill,B,(O'Brien),0,0
1,0,2009-10,HB 1043,1043,,,,,2010-03-15,0,0,HB 1043,"By resolution, reintroduced and retained in present status.",0,H LG & Housing,0,0,2009-01-12,AN ACT Relating to metropolitan park districts;,0,Regarding metropolitan park districts in certain counties.,House,2144,H-0397.1,0,0,0,0,Metropolitan park districts,Bill,B,(Morris),0,0
1,0,2009-10,HB 1044,1044,,,,,2010-03-15,0,0,HB 1044,"By resolution, reintroduced and retained in present status.",0,H Tech/En/Com,0,0,2009-01-12,AN ACT Relating to developing state standards for radio frequency identification;,0,Developing state standards for radio frequency identification.,House,2144,H-0394.1,0,0,0,0,Radio frequency ID standards,Bill,B,(Morris),1,0
1,0,2009-10,HB 1045,1045,,,,,2010-03-15,0,0,HB 1045,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2009-01-12,AN ACT Relating to residential real property;,0,Concerning residential real property.,House,1611,H-0313.2,0,0,0,0,Residential real property,Bill,B,(Williams),0,0
1,0,2009-10,HB 1046,1046,,,,,2010-03-15,0,0,HB 1046,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2009-01-12,AN ACT Relating to human immunodeficiency virus testing of infants placed in out-of-home care under chapter 13.34 RCW;,0,Concerning H.I.V. testing of children placed in out-of-home care.,House,11998,H-0144.1,0,0,0,0,H.I.V. testing of infants,Bill,B,(Rolfes),1,0
1,0,2009-10,HB 1047,1047,,,,,2010-03-15,0,0,HB 1047,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2009-01-12,AN ACT Relating to establishing the family medicine residency training grant program;,0,Establishing the family medicine residency training program.,House,10030,H-0359.1,0,0,0,0,Family med residency prog,Bill,B,(Hasegawa),1,0
1,0,2009-10,HB 1048,1048,,2009-10,SB 5047,SRules X,2009-04-28,0,0,HB 1048,Effective date 7/26/2009.,0,C 265 L 09,0,0,2009-01-12,"AN ACT Relating to the sale, lease, or conveyance of municipal property in commercial areas to private parties for free public parking facilities in cities with populations over three hundred thousand;",0,"Repealing provisions addressing the sale, lease, or conveyance of municipal property in commercial areas to private parties for free public parking facilities in cities with populations over three hundred thousand.",House,5157,H-0190.1,0,0,0,0,Free public parking property,Bill,B,(Simpson),0,0
1,0,2009-10,EHB 1049,1049,,2009-10,SB 5036,SRules X,2009-04-09,0,0,EHB 1049,Effective date 7/26/2009.,0,C 35 L 09,0,1,2009-01-12,AN ACT Relating to veterans' relief;,1,Concerning veterans' relief.,House,11998,H-0267.1,0,0,0,1,Veterans' relief,Bill,B,(Rolfes),1,0
1,0,2009-10,HB 1050,1050,,2009-10,SB 5034,SRules X,2009-04-28,0,0,HB 1050,Effective date 7/26/2009.,0,C 248 L 09,0,0,2009-01-12,AN ACT Relating to veterans' scoring criteria;,0,Adjusting veterans' scoring criteria.,House,12001,H-0254.1,0,0,0,1,Veterans' scoring criteria,Bill,B,(Kelley),0,0
1,0,2009-10,HB 1051,1051,,2009-10,SB 5035,Ssubst for,2010-03-15,0,0,HB 1051,"By resolution, reintroduced and retained in present status.",0,H SGTribalAff,0,0,2009-01-12,AN ACT Relating to improving veterans' access to services;,0,Improving veterans' access to services.,House,8208,H-0269.1,0,0,0,1,Veterans' access to services,Bill,B,(Morrell),1,0
0,0,2009-10,HB 1052,1052,,,,,2009-03-03,0,0,HB 1052,2nd substitute bill substituted.,0,H subst for,0,0,2009-01-12,AN ACT Relating to firearm licenses for persons from different countries;,1,Concerning firearm licenses for persons from other countries.,House,8212,H-0104.3,0,0,0,0,Firearm licenses for aliens,Bill,B,(Moeller),1,0
