Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2001-02,HB 1007,1007,,,,,2002-01-14,0,0,HB 1007,"By resolution, reintroduced and retained in present status.",0,"H Technology,",0,0,2001-01-08,AN ACT Relating to the taxation of electricity;,1,Modifying the taxation of electricity providers.,House,2144,H-0121.2,0,0,0,0,Taxation of electricity,Bill,B,(Morris),1,0
1,0,2001-02,HB 1008,1008,,,,,2002-01-14,0,0,HB 1008,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,2001-01-08,AN ACT Relating to reviewing initiative measures for fiscal impact;,0,Reviewing initiative measures for fiscal impact.,House,2144,H-0406.1,0,0,0,0,Initiative measure review,Bill,B,(Morris),0,0
1,0,2001-02,HB 1009,1009,,2001-02,SB 5952,SEducation,2002-01-14,0,0,HB 1009,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2001-01-09,AN ACT Relating to school district elections;,0,Providing for a simple majority of voters voting to authorize school district levies and bonds.,House,649,H-0271.1,0,0,0,0,School levy & bond elections,Bill,B,(Quall),0,0
1,0,2001-02,HB 1010,1010,,2001-02,SB 5016,STransportat,2002-01-14,0,0,HB 1010,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-09,AN ACT Relating to motorcycle equipment;,0,Revising motorcycle equipment laws.,House,1574,H-0347.1,0,0,0,0,Motorcycle equipment,Bill,B,(Delvin),0,0
0,0,2001-02,HB 1011,1011,,,,,2001-03-13,0,0,HB 1011,1st substitute bill substituted.,0,H subst for,0,0,2001-01-10,AN ACT Relating to property tax exemptions for persons with disabilities related to the performance of military duties;,0,Providing a property tax exemption to veterans with severe disabilities.,House,619,H-0456.1,0,0,0,0,Property tx/ veterans,Bill,B,(Campbell),1,0
0,0,2001-02,SHB 1011,1011,,,,,2002-02-16,0,0,SHB 1011,2nd substitute bill substituted.,0,H subst for,0,0,2001-02-22,AN ACT Relating to property tax exemptions for persons with disabilities related to the performance of military duties;,1,Providing a property tax exemption to veterans with severe disabilities.,House,619,H-2006.1,0,0,0,0,Property tx/ veterans,Bill,B,(Campbell),1,1
1,0,2001-02,2SHB 1011,1011,,,,,2002-03-14,0,0,2SHB 1011,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2002-02-11,AN ACT Relating to property tax exemptions for persons with disabilities related to the performance of military duties;,0,Providing a property tax exemption to veterans with severe disabilities.,House,619,H-4322.1,0,0,0,0,Property tx/ veterans,Bill,B,(Campbell),0,2
1,0,2001-02,EHB 1012,1012,,,,,2002-01-14,0,0,EHB 1012,Referred to Transportation.,0,H Trans,0,1,2001-01-10,AN ACT Relating to allowing Washington state ferry fares to be increased in excess of the fiscal growth factor;,0,Allowing Washington state ferry fares to be increased in excess of the fiscal growth factor.,House,286,H-0302.2,0,0,0,0,Ferry fares,Bill,B,(Mitchell),0,0
1,0,2001-02,HB 1013,1013,,,,,2002-01-14,0,0,HB 1013,"By resolution, reintroduced and retained in present status.",0,H Natural Res,0,0,2001-01-10,AN ACT Relating to hunting and fishing license transaction fees;,0,Limiting the amount of a fish and wildlife license transaction fee.,House,1591,H-0410.1,0,0,0,0,Hunting/fishing license fees,Bill,B,(Pennington),1,0
1,0,2001-02,HB 1014,1014,,,,,2002-01-14,0,0,HB 1014,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-10,AN ACT Relating to the landowner contingency forest fire suppression account;,0,Preserving appropriated funds and interest earned in the landowner contingency forest fire suppression account.,House,1591,H-0412.1,0,0,0,0,Forest fire suppression acct,Bill,B,(Pennington),1,0
1,0,2001-02,SHB 1014,1014,,,,,2002-01-14,0,0,SHB 1014,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-02-07,AN ACT Relating to the landowner contingency forest fire suppression account;,0,Preserving appropriated funds and interest earned in the landowner contingency forest fire suppression account.,House,1591,H-1556.1,0,0,0,0,Forest fire suppression acct,Bill,B,(Pennington),0,1
1,0,2001-02,EHB 1015,1015,,2001-02,SB 6025,SEnv/Engy/Wat,2001-05-09,1,0,EHB 1015,Effective date 7/22/2001.,0,C 218 L 01,0,1,2001-01-10,AN ACT Relating to the use of gasoline additives;,0,Prohibiting methyl tertiary-butyl ether as a gasoline additive.,House,1591,H-0417.1,0,0,0,0,Gasoline additives,Bill,B,(Pennington),0,0
1,0,2001-02,HB 1016,1016,,,,,2002-01-14,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H Natural Res,0,0,2001-01-10,AN ACT Relating to lead entities in salmon recovery;,0,Changing provisions relating to lead entities in salmon recovery.,House,1591,H-0534.1,0,0,0,0,Salmon recovery,Bill,B,(Pennington),1,0
0,0,2001-02,HB 1017,1017,,,,,2001-03-12,0,0,HB 1017,1st substitute bill substituted.,0,H subst for,0,0,2001-01-10,AN ACT Relating to fish and wildlife lands vehicle use permits;,0,Concerning lands vehicle use permits.,House,1591,H-0504.1,0,0,0,0,Fish & wildlife vhcl permit,Bill,B,(Pennington),1,0
1,0,2001-02,SHB 1017,1017,,,,,2002-01-14,0,0,SHB 1017,Referred to Natural Resources.,0,H Natural Res,0,0,2001-02-26,AN ACT Relating to fish and wildlife lands vehicle use permits;,0,Concerning lands vehicle use permits.,House,1591,H-2077.1,0,0,0,0,Fish & wildlife vhcl permit,Bill,B,(Pennington),0,1
1,0,2001-02,HB 1018,1018,,2001-02,SB 5157,SWays & Means,2001-04-27,0,0,HB 1018,Effective date 4/27/2001.,0,C 113 L 01,0,0,2001-01-10,AN ACT Relating to tax relief for disasters;,0,Providing tax relief for disasters.,House,1591,H-0507.1,0,0,0,0,Disaster tax relief,Bill,B,(Pennington),1,0
0,0,2001-02,HB 1019,1019,,,,,2001-03-09,0,0,HB 1019,1st substitute bill substituted.,0,H subst for,0,0,2001-01-10,AN ACT Relating to the fish and wildlife commission;,0,Modifying the composition of the fish and wildlife commission.,House,1591,H-0409.1,0,0,0,0,Fish & wildlife commission,Bill,B,(Pennington),0,0
1,0,2001-02,SHB 1019,1019,,,,,2001-04-13,0,0,SHB 1019,Governor vetoed.,0,Gov vetoed,1,0,2001-02-19,AN ACT Relating to the fish and wildlife commission;,0,Modifying the composition of the fish and wildlife commission.,House,1591,H-1847.1,0,0,0,0,Fish & wildlife commission,Bill,B,(Pennington),0,1
1,0,2001-02,HB 1020,1020,,,,,2002-01-14,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Natural Res,0,0,2001-01-10,AN ACT Relating to fish and wildlife lands vehicle use permits;,0,Modifying provisions concerning lands vehicle use permits.,House,1591,H-0411.1,0,0,0,0,Fish & wildlife vhcl permit,Bill,B,(Pennington),0,0
1,0,2001-02,HB 1021,1021,,2001-02,SB 5294,STransportat,2002-01-14,0,0,HB 1021,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-10,AN ACT Relating to the definition of a motorcycle helmet;,0,"Defining ""motorcycle helmet.""",House,1591,H-0432.1,0,0,0,0,Motorcycle helmet definition,Bill,B,(Pennington),0,0
1,0,2001-02,HB 1022,1022,,,,,2002-01-14,0,0,HB 1022,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-11,AN ACT Relating to carrying children in pickup truck beds;,0,Requiring seats and seatbelts for children in pickup truck beds.,House,3476,H-0212.1,0,0,0,0,Children in truck beds,Bill,B,(Lovick),0,0
1,0,2001-02,HB 1023,1023,,,,,2002-01-14,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H LG/Housing,0,0,2001-01-11,AN ACT Relating to annexations by cities and towns;,0,Revising annexation procedures for cities and towns.,House,1574,H-0114.3,0,0,0,0,City/town annexations,Bill,B,(Delvin),0,0
0,0,2001-02,HB 1024,1024,,,,,2001-02-22,0,0,HB 1024,1st substitute bill substituted.,0,H subst for,0,0,2001-01-11,AN ACT Relating to short-rotation hardwoods;,1,Increasing the growing cycle for short-rotation hardwoods for tax purposes.,House,2174,H-0342.2,0,0,0,0,Short-rotation hardwoods,Bill,B,(Doumit),1,0
1,0,2001-02,SHB 1024,1024,,,,,2002-01-14,0,0,SHB 1024,Referred to Natural Resources.,0,H Natural Res,0,0,2001-01-26,AN ACT Relating to the growing of short-rotation hardwood trees on agricultural land;,0,Modifying provisions relating to the growing of short-rotation hardwood trees on agricultural land.,House,2174,H-1067.1,0,0,0,0,Short-rotation hardwoods,Bill,B,(Doumit),0,1
1,0,2001-02,HB 1025,1025,,,,,2002-01-14,0,0,HB 1025,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-11,AN ACT Relating to the annual transfer of general fund money to the fair fund;,0,Transferring general fund money to the fair fund.,House,2160,H-0090.1,0,0,0,0,Fair fund,Bill,B,(Sump),0,0
1,0,2001-02,HB 1026,1026,,2001-02,SB 5047,C 11 L 01,2002-01-14,0,0,HB 1026,Referred to Criminal Justice & Corrections.,0,H Cr Jus & Cor,0,0,2001-01-11,"AN ACT Relating to the authority of the department of corrections to detain, search, or remove persons who enter correctional facilities or institutional grounds;",0,"Authorizing the department of corrections to detain, search, or remove persons who enter correctional facilities or institutional grounds.",House,2149,Z-0100.3,0,1,0,0,Correctional facilities,Bill,B,(O'Brien),0,0
0,0,2001-02,HB 1027,1027,,2001-02,SB 5155,SLab/Comm/FI,2001-03-09,0,0,HB 1027,1st substitute bill substituted.,0,H subst for,0,0,2001-01-11,AN ACT Relating to the live horse racing compact;,0,Establishing the live horse racing compact.,House,1572,Z-0415.1,0,0,0,1,Horse racing compact,Bill,B,(Cairnes),0,0
1,0,2001-02,SHB 1027,1027,,2001-02,SSB 5155,SLab/Comm/FI,2001-04-13,0,0,SHB 1027,Effective date 7/22/2001.,0,C 18 L 01,0,0,2001-02-26,AN ACT Relating to the live horse racing compact;,0,Establishing the live horse racing compact.,House,1572,H-2110.1,0,0,0,1,Horse racing compact,Bill,B,(Cairnes),0,1
1,0,2001-02,HB 1028,1028,,,,,2001-04-19,0,0,HB 1028,Effective date 10/1/2001.,0,C 71 L 01,0,0,2001-01-11,AN ACT Relating to military leave for public employees;,0,Revising the provision for military leave for public employees.,House,3475,H-0349.1,0,0,0,0,Military leave,Bill,B,(Haigh),0,0
1,0,2001-02,HB 1029,1029,,,,,2002-01-14,0,0,HB 1029,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2001-01-11,AN ACT Relating to nonhigh school district payments;,0,Establishing a process to resolve issues regarding payments owed by nonhigh school districts to high school districts.,House,3475,H-0488.1,0,0,0,0,School district payments,Bill,B,(Haigh),1,0
1,0,2001-02,HB 1030,1030,,2001-02,SB 5492,SWays & Means,2002-01-14,0,0,HB 1030,"By resolution, reintroduced and retained in present status.",0,H Ag & Ecology,0,0,2001-01-11,AN ACT Relating to providing incentives to reduce air pollution through the use of clean alternative fuel vehicles;,0,Providing incentives to reduce air pollution through the use of clean alternative fuel vehicles.,House,1591,H-0517.1,0,0,0,0,Clean altrntve fuel vehicles,Bill,B,(Pennington),1,0
1,0,2001-02,HB 1031,1031,,,,,2002-01-14,0,0,HB 1031,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-11,AN ACT Relating to the use of high-occupancy vehicle lanes by clean-fuel vehicles;,0,Extending the use of high-occupancy vehicle lanes to clean-fuel vehicles.,House,1591,H-0416.1,0,0,0,0,High-occupancy vhcl lanes,Bill,B,(Pennington),0,0
1,0,2001-02,HB 1032,1032,,,,,2002-01-14,0,0,HB 1032,"By resolution, reintroduced and retained in present status.",0,H Ag & Ecology,0,0,2001-01-11,AN ACT Relating to emissions testing of motor vehicles;,0,Changing air pollution control measures.,House,1591,H-0418.1,0,0,0,0,Emissions testing,Bill,B,(Pennington),0,0
1,0,2001-02,HB 1033,1033,,,,,2002-01-14,0,0,HB 1033,"By resolution, reintroduced and retained in present status.",0,H Ag & Ecology,0,0,2001-01-11,AN ACT Relating to local air authorities;,0,Changing provisions relating to local air authorities.,House,1591,H-0460.1,0,0,0,0,Local air authorities,Bill,B,(Pennington),0,0
0,0,2001-02,HB 1034,1034,,,,,2001-03-13,0,0,HB 1034,1st substitute bill substituted.,0,H subst for,0,0,2001-01-11,AN ACT Relating to outdoor burning;,1,Changing outdoor burning provisions.,House,1591,H-0520.1,0,0,0,0,Outdoor burning,Bill,B,(Pennington),1,0
1,0,2001-02,ESHB 1034,1034,,,,,2002-01-14,0,0,ESHB 1034,Referred to Agriculture & Ecology.,0,H Ag & Ecology,0,1,2001-02-23,AN ACT Relating to outdoor burning;,1,Changing outdoor burning provisions.,House,1591,H-2004.1,0,0,0,0,Outdoor burning,Bill,B,(Pennington),1,1
1,0,2001-02,HB 1035,1035,,,,,2001-05-02,0,0,HB 1035,Effective date 8/1/2001.,0,C 135 L 01,0,0,2001-01-11,AN ACT Relating to the management board created to implement the habitat portion of the lower Columbia steelhead conservation initiative;,1,Extending a program of steelhead recovery in certain counties.,House,1591,H-0550.1,0,0,0,0,Steelhead recovery,Bill,B,(Pennington),1,0
1,0,2001-02,HB 1036,1036,,2001-02,SB 5067,SLab/Comm/FI,2001-05-07,0,0,HB 1036,Effective date 7/22/2001.,0,C 176 L 01,0,0,2001-01-11,AN ACT Relating to the investigation of alien banks;,0,Investigating alien banks.,House,2167,Z-0362.1,0,0,0,1,Alien banks,Bill,B,(Benson),1,0
1,0,2001-02,HB 1037,1037,,,,,2002-01-14,0,0,HB 1037,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-11,AN ACT Relating to moving permits for owners of mobile home parks;,0,Moving mobile homes by mobile home park owners.,House,2146,H-0257.1,0,0,0,0,Mobile homes,Bill,B,(Dunn),0,0
1,0,2001-02,HB 1038,1038,,,,,2002-01-14,0,0,HB 1038,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2001-01-11,AN ACT Relating to the voluntary listing of emergency contact information on drivers' licenses;,0,Authorizing the listing of emergency contact information on drivers' licenses.,House,1591,H-0413.1,0,0,0,0,Driver's license information,Bill,B,(Pennington),0,0
0,0,2001-02,HB 1039,1039,,,,,2001-02-22,0,0,HB 1039,1st substitute bill substituted.,0,H subst for,0,0,2001-01-12,AN ACT Relating to persistent offenders;,1,Clarifying which prior offenses are considered strikes.,House,617,H-0111.2,0,0,0,0,Persistent offenders,Bill,B,(Ballasiotes),1,0
1,0,2001-02,SHB 1039,1039,,,,,2002-01-14,0,0,SHB 1039,Referred to Criminal Justice & Corrections.,0,H Cr Jus & Cor,0,0,2001-01-31,AN ACT Relating to persistent offenders;,0,Clarifying which prior offenses are considered strikes.,House,617,H-1368.1,0,0,0,0,Persistent offenders,Bill,B,(Ballasiotes),0,1
1,0,2001-02,HB 1040,1040,,,,,2001-05-02,0,0,HB 1040,Effective date 7/22/2001.,0,C 136 L 01,0,0,2001-01-12,AN ACT Relating to authorizing crime victims' compensation benefits in hit-and-run vehicular assault cases;,0,Authorizing crime victims' compensation benefits in hit-and-run vehicular assault cases.,House,617,H-0177.1,0,0,0,0,Crime victims' compensation,Bill,B,(Ballasiotes),1,0
0,0,2001-02,HB 1041,1041,,2001-02,SB 5842,SJudiciary,2001-03-13,0,0,HB 1041,2nd substitute bill substituted.,0,H subst for,0,0,2001-01-12,AN ACT Relating to protection orders for unlawful harassment;,0,Allowing protection orders for unlawful harassment to restrain persons under the age of eighteen.,House,617,H-0433.1,0,0,0,0,Protection orders,Bill,B,(Ballasiotes),1,0
0,0,2001-02,SHB 1041,1041,,,,,2001-03-13,0,0,SHB 1041,2nd substitute bill substituted.,0,H subst for,0,0,2001-02-13,AN ACT Relating to protection orders for unlawful harassment;,1,Allowing protection orders for unlawful harassment to restrain persons under the age of eighteen.,House,617,H-1700.1,0,0,0,0,Protection orders,Bill,B,(Ballasiotes),1,1
1,0,2001-02,2SHB 1041,1041,,,,,2001-05-11,1,0,2SHB 1041,Effective date 7/22/2001.,0,C 260 L 01,0,0,2001-03-08,AN ACT Relating to protection orders for unlawful harassment;,0,Allowing protection orders for unlawful harassment to restrain persons under the age of eighteen.,House,617,H-2216.1,0,0,0,0,Protection orders,Bill,B,WAYS(Ballasiotes),0,2
0,0,2001-02,HB 1042,1042,,,,,2001-02-22,0,0,HB 1042,1st substitute bill substituted.,0,H subst for,0,0,2001-01-12,AN ACT Relating to sterilization procedures in the commercial practices of electrology and tattooing;,0,Establishing sterilization requirements for the commercial practices of electrology and tattooing.,House,619,H-0419.3,0,0,0,0,Electrology & tattooing,Bill,B,(Campbell),1,0
1,0,2001-02,SHB 1042,1042,,,,,2001-05-07,1,0,SHB 1042,Effective date 7/22/2001.,0,C 194 L 01,0,0,2001-01-25,AN ACT Relating to sterilization procedures in the commercial practices of electrology and tattooing;,0,Establishing sterilization requirements for the commercial practices of electrology and tattooing.,House,619,H-1113.1,0,0,0,0,Electrology & tattooing,Bill,B,(Campbell),1,1
1,0,2001-02,HB 1043,1043,,2001-02,SB 5149,SWays & Means,2002-01-14,0,0,HB 1043,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-12,AN ACT Relating to temporarily increasing the maximum benefit allowance that public employees' retirement system plan 1 members may earn from sixty to sixty-eight percent;,0,Increasing the maximum benefit allowance that public employees' retirement system plan 1 members may earn from sixty to sixty-eight percent.,House,2157,Z-0343.1,0,0,0,1,PERS plan 1,Bill,B,(Alexander),1,0
1,0,2001-02,HB 1044,1044,,2001-02,SB 5153,SWays & Means,2002-01-14,0,0,HB 1044,Referred to Appropriations.,0,H Approp,0,0,2001-01-12,"AN ACT Relating to converting the number of months into hours that teachers' retirement system, public employees' retirement system, and school employees' retirement system retirees may work without a reduction in their retirement allowance;",0,"Converting the number of months into hours that teachers' retirement system, public employees' retirement system, and school employees' retirement system retirees may work without a reduction in their retirement allowance.",House,972,Z-0323.1,0,0,0,1,Retirement systems,Bill,B,(Conway),1,0
1,0,2001-02,HB 1045,1045,,2001-02,SB 5146,SWays & Means,2001-05-11,0,0,HB 1045,Effective date 7/22/2001*.,0,C 261 L 01,0,0,2001-01-12,AN ACT Relating to reducing the law enforcement officers' and fire fighters' retirement system plan 2 disability actuarial reduction age from fifty-five to fifty-three;,0,Reducing the law enforcement officers' and fire fighters' retirement system plan 2 disability actuarial reduction age from fifty-five to fifty-three.,House,972,Z-0266.2,0,0,0,1,LEOFF plan 2,Bill,B,(Conway),0,0
1,0,2001-02,EHB 1046,1046,,2001-02,ESB 5143,C 329 L 01,2002-01-14,0,0,EHB 1046,Referred to Appropriations.,0,H Approp,0,1,2001-01-12,AN ACT Relating to the Washington state patrol retirement system retirement and survivor benefits;,0,Modifying the Washington state patrol retirement system retirement and survivor benefits.,House,2174,Z-0357.1,0,0,0,1,State patrol retirement,Bill,B,(Doumit),1,0
1,0,2001-02,HB 1047,1047,,2001-02,SB 5145,C 37 L 01,2002-01-14,0,0,HB 1047,Referred to Appropriations.,0,H Approp,0,0,2001-01-12,AN ACT Relating to exempting trainers and trainees in housing authority resident training programs from membership in the public employees' retirement system;,1,Exempting trainers and trainees in housing authority resident training programs from membership in the public employees' retirement system.,House,407,Z-0239.3,0,0,0,1,PERS,Bill,B,(Sommers),1,0
1,0,2001-02,HB 1048,1048,,2001-02,SB 5151,SWays & Means,2001-05-15,0,0,HB 1048,Effective date 7/22/2001.,0,C 317 L 01,0,0,2001-01-12,AN ACT Relating to increasing the number of hours that teachers' retirement system plan retirees may work in an eligible position to eight hundred forty without a reduction in their retirement benefits;,0,Increasing the number of hours that teachers' retirement system plan retirees may work in an eligible position to eight hundred forty without a reduction in their retirement benefits.,House,1589,Z-0345.1,0,0,0,1,TERS,Bill,B,(Lambert),0,0
1,0,2001-02,HB 1049,1049,,2001-02,SB 5148,SWays & Means,2002-01-14,0,0,HB 1049,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-12,AN ACT Relating to temporarily increasing the maximum benefit allowance that teachers' retirement system plan 1 members may earn from sixty to sixty-eight percent;,0,Increasing the maximum benefit allowance that teachers' retirement system plan 1 members may earn from sixty to sixty-eight percent.,House,1589,Z-0344.1,0,0,0,1,TERS plan 1,Bill,B,(Lambert),1,0
1,0,2001-02,HB 1050,1050,,2001-02,SB 5144,SWays & Means,2002-01-14,0,0,HB 1050,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-12,AN ACT Relating to creating a supplemental actuarially reduced survivor benefit for qualified law enforcement officers' and fire fighters' retirement system plan 1 members who choose to actuarially reduce their benefits;,0,Creating a supplemental actuarially reduced survivor benefit for qualified law enforcement officers' and fire fighters' retirement system plan 1 members who choose to actuarially reduce their benefits.,House,2157,Z-0241.2,0,0,0,1,LEOFF plan 1,Bill,B,(Alexander),0,0
1,0,2001-02,HB 1051,1051,,2001-02,SB 5150,SWays & Means,2002-01-14,0,0,HB 1051,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2001-01-12,"AN ACT Relating to public employees' retirement system, plan 1 and teachers' retirement system, plan 1 age and retirement requirements for receipt of the annual increase amount;",0,Providing annual increases in retirement allowances.,House,2174,Z-0225.5,0,0,0,1,Retirement systems,Bill,B,(Doumit),1,0
1,0,2001-02,HB 1052,1052,,2001-02,SB 5038,C 10 L 01,2002-01-14,0,0,HB 1052,Referred to Criminal Justice & Corrections.,0,H Cr Jus & Cor,0,0,2001-01-12,"AN ACT Relating to reorganization of, and technical, clarifying, nonsubstantive amendments to, community supervision and sentencing provisions;",0,Incorporating amendments into the reorganized chapter 9.94A RCW.,House,2149,Z-0347.1,0,0,0,0,Chapter 9.94A RCW,Bill,B,(O'Brien),0,0
1,0,2001-02,HB 1053,1053,,,,,2002-01-14,0,0,HB 1053,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,2001-01-12,AN ACT Relating to protecting privacy in the use of governmental information services;,0,Protecting privacy in the use of governmental information services.,House,651,H-0457.1,0,0,0,0,Governmental info services,Bill,B,(Romero),0,0
1,0,2001-02,HB 1054,1054,,,,,2002-01-14,0,0,HB 1054,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2001-01-12,AN ACT Relating to third-party visitation;,0,Revising provisions relating to third-party visitation.,House,3471,H-0197.3,0,0,0,0,Third-party visitation,Bill,B,(Edmonds),0,0
1,0,2001-02,HB 1055,1055,,2001-02,SB 5210,SWays & Means,2001-04-16,0,0,HB 1055,Effective date 1/1/2002.,0,C 26 L 01,0,0,2001-01-15,AN ACT Relating to ad valorem taxation of certain property that would otherwise be subject to leasehold excise tax;,1,Exempting certain leasehold interests from leasehold excise tax.,House,3475,H-0489.1,0,0,0,0,Leasehold excise tax,Bill,B,(Haigh),1,0
