Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2021-22,HB 1036,1036,,,,,2022-01-10,0,0,HB 1036,"By resolution, reintroduced and retained in present status.",0,H Env & Energy,0,0,2021-01-11,AN ACT Relating to reducing greenhouse gas emissions by reducing the carbon intensity of transportation fuel;,1,Reducing greenhouse gas emissions by reducing the carbon intensity of transportation fuel.,House,13198,H-0092.2,0,0,0,0,Transportation fuel/carbon,Bill,B,(Fitzgibbon),1,0
0,0,2021-22,HB 1037,1037,,,,,2021-02-03,0,0,HB 1037,1st substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to insurance adjusters;,0,Concerning insurance adjusters.,House,5154,Z-0090.1,0,0,0,1,Insurance adjusters,Bill,B,(Kirby),0,0
1,0,2021-22,SHB 1037,1037,,,,,2021-04-14,0,0,SHB 1037,Effective date 7/25/2021.,0,C 22 L 21,0,0,2021-01-28,AN ACT Relating to insurance adjusters;,0,Concerning insurance adjusters.,House,5154,H-0650.1,0,0,0,1,Insurance adjusters,Bill,B,CPB(Kirby),0,1
1,0,2021-22,HB 1038,1038,,,,,2022-01-10,0,0,HB 1038,"By resolution, reintroduced and retained in present status.",0,H Civil R & Judi,0,0,2021-01-11,AN ACT Relating to prohibiting the possession of firearms by persons convicted of certain criminal offenses;,0,Prohibiting the possession of firearms by persons convicted of certain criminal offenses.,House,29109,H-0083.2,0,0,0,0,Firearm possession/crimes,Bill,B,(Walen),0,0
1,0,2021-22,HB 1039,1039,,,,,2022-01-10,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H Transportation,0,0,2021-01-11,"AN ACT Relating to reporting on, updating, and expanding deployment of existing government programs that provide education on bicycle and pedestrian travel;",1,"Reporting on, updating, and expanding deployment of existing government programs that provide education on bicycle and pedestrian travel.",House,20741,H-0165.2,0,0,0,0,Bicycle & pedestrian travel,Bill,B,(McCaslin),1,0
1,0,2021-22,HB 1040,1040,,,,,2022-01-10,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2021-01-11,AN ACT Relating to health care coverage for retired or disabled school employees;,0,Concerning health care coverage for retired or disabled school employees.,House,26174,H-0173.1,0,0,0,0,Retired school empl. health,Bill,B,(Dolan),1,0
0,0,2021-22,HB 1041,1041,,,,,2021-03-02,0,0,HB 1041,1st substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to sunshine committee recommendations regarding juveniles;,0,Concerning sunshine committee recommendations regarding juveniles.,House,10039,H-0167.1,0,0,0,0,Sunshine committee/juveniles,Bill,B,(Springer),1,0
1,0,2021-22,ESHB 1041,1041,,,,,2022-03-10,0,1,ESHB 1041,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2021-01-28,AN ACT Relating to sunshine committee recommendations regarding juveniles;,0,Concerning sunshine committee recommendations regarding juveniles.,House,10039,H-0662.1,0,0,0,0,Sunshine committee/juveniles,Bill,B,SGOV(Springer),1,1
1,0,2021-22,HB 1042,1042,,,,,2021-04-14,1,1,HB 1042,Effective date 4/14/2021.,0,C 23 L 21,0,0,2021-01-11,"AN ACT Relating to revising the international application of the uniform child custody jurisdiction and enforcement act to protect families from facing the death penalty in certain foreign jurisdictions on the basis of religious beliefs, political beliefs, or sexual orientation;",0,"Revising the international application of the uniform child custody jurisdiction and enforcement act to protect families from facing the death penalty in certain foreign jurisdictions on the basis of religious beliefs, political beliefs, or sexual orientation.",House,29107,H-0085.2,0,0,0,0,Child custody/international,Bill,B,(Thai),0,0
1,0,2021-22,HB 1043,1043,,,,,2022-02-22,0,0,HB 1043,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2021-01-11,AN ACT Relating to the audiology and speech-language pathology interstate compact;,0,Concerning the audiology and speech-language pathology interstate compact.,House,29102,H-0034.2,0,0,0,0,Audiology & speech compact,Bill,B,(Leavitt),1,0
1,0,2021-22,SHB 1043,1043,,,,,2022-02-22,0,0,SHB 1043,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2022-02-02,AN ACT Relating to the audiology and speech-language pathology interstate compact;,0,Concerning the audiology and speech-language pathology interstate compact.,House,29102,H-2525.1,0,0,0,0,Audiology & speech compact,Bill,B,HCW(Leavitt),1,1
0,0,2021-22,HB 1044,1044,,,,,2021-02-25,0,0,HB 1044,2nd substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to creating prison to postsecondary education pathways;,0,Creating prison to postsecondary education pathways.,House,29102,H-0105.1,0,0,0,0,Prison to postsecondary ed.,Bill,B,(Leavitt),1,0
0,0,2021-22,SHB 1044,1044,,,,,2021-02-25,0,0,SHB 1044,2nd substitute bill substituted.,0,H subst for,0,0,2021-01-25,AN ACT Relating to creating prison to postsecondary education pathways;,0,Creating prison to postsecondary education pathways.,House,29102,H-0494.1,0,0,0,0,Prison to postsecondary ed.,Bill,B,CWD(Leavitt),1,1
1,0,2021-22,2SHB 1044,1044,,,,,2021-05-10,1,1,2SHB 1044,Effective date 7/25/2021.,0,C 200 L 21,0,0,2021-02-16,AN ACT Relating to creating prison to postsecondary education pathways;,0,Creating prison to postsecondary education pathways.,House,29102,H-1006.1,0,0,0,0,Prison to postsecondary ed.,Bill,B,APP(Leavitt),1,2
1,0,2021-22,HB 1045,1045,,2021-22,SB 5150,SWays & Means,2022-01-10,0,0,HB 1045,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2021-01-11,AN ACT Relating to calculating the provider rate for certain community residential services;,0,Calculating the provider rate for certain community residential services.,House,3476,H-0152.1,0,0,0,0,Residential services rate,Bill,B,(Lovick),1,0
1,0,2021-22,HB 1046,1046,,,,,2022-01-10,0,0,HB 1046,"By resolution, reintroduced and retained in present status.",0,H Env & Energy,0,0,2021-01-11,AN ACT Relating to community solar programs;,0,Concerning community solar programs.,House,17117,H-0175.1,0,0,0,0,Community solar programs,Bill,B,(Bateman),1,0
1,0,2021-22,HB 1047,1047,,,,,2022-01-10,0,0,HB 1047,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2021-01-11,AN ACT Relating to requiring coverage for hearing instruments for children and adolescents;,0,Requiring coverage for hearing instruments for children and adolescents.,House,17373,H-0101.2,0,0,0,0,Hearing instruments/children,Bill,B,(Wicks),0,0
0,0,2021-22,HB 1048,1048,,,,,2022-02-14,0,0,HB 1048,1st substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute;,0,Concerning the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute.,House,17373,H-0186.2,0,0,0,0,Criminal mistreatment,Bill,B,(Wicks),0,0
1,0,2021-22,ESHB 1048,1048,,,,,2022-03-10,0,1,ESHB 1048,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2022-01-21,AN ACT Relating to the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute;,0,Concerning the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute.,House,17373,H-2222.2,0,0,0,0,Criminal mistreatment,Bill,B,CRJ(Wicks),0,1
1,0,2021-22,EHB 1049,1049,,,,,2021-05-10,1,1,EHB 1049,Effective date 7/25/2021.,0,C 201 L 21,0,1,2021-01-11,AN ACT Relating to the off-site delivery of a vehicle by a vehicle dealer licensed under chapter 46.70 RCW;,0,Concerning the off-site delivery of a vehicle by a vehicle dealer licensed under chapter 46.70 RCW.,House,5154,H-0176.2,0,0,0,0,Off-site delivery of vehicle,Bill,B,(Kirby),1,0
0,0,2021-22,HB 1050,1050,,,,,2021-02-23,0,0,HB 1050,2nd substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to reducing greenhouse gas emissions from fluorinated gases;,0,Reducing greenhouse gas emissions from fluorinated gases.,House,13198,H-0017.2,0,0,0,0,Fluorinated gases,Bill,B,(Fitzgibbon),1,0
0,0,2021-22,SHB 1050,1050,,,,,2021-02-23,0,0,SHB 1050,2nd substitute bill substituted.,0,H subst for,0,0,2021-01-26,AN ACT Relating to reducing greenhouse gas emissions from fluorinated gases;,0,Reducing greenhouse gas emissions from fluorinated gases.,House,13198,H-0536.3,0,0,0,0,Fluorinated gases,Bill,B,ENVI(Fitzgibbon),1,1
1,0,2021-22,E2SHB 1050,1050,,,,,2021-05-17,1,1,E2SHB 1050,Effective date 7/25/2021*.,0,C 315 L 21,0,1,2021-02-11,AN ACT Relating to reducing greenhouse gas emissions from fluorinated gases;,0,Reducing greenhouse gas emissions from fluorinated gases.,House,13198,H-0915.1,0,0,0,0,Fluorinated gases,Bill,B,APP(Fitzgibbon),1,2
1,0,2021-22,HB 1051,1051,,,,,2022-03-11,0,0,HB 1051,Effective date 6/9/2022.,0,C 12 L 22,0,0,2021-01-11,AN ACT Relating to adding a faculty member to the board of regents at the research universities;,0,Adding a faculty member to the board of regents at the research universities.,House,16596,H-0188.1,0,0,0,0,Board of regents/faculty,Bill,B,(Pollet),0,0
0,0,2021-22,HB 1052,1052,,,,,2021-01-27,0,0,HB 1052,1st substitute bill substituted.,0,H subst for,0,0,2021-01-11,AN ACT Relating to group insurance contract performance standards;,0,Concerning group insurance contract performance standards.,House,17117,H-0045.1,0,0,0,0,Group insurance contracts,Bill,B,(Bateman),1,0
1,0,2021-22,SHB 1052,1052,,,,,2022-03-11,0,0,SHB 1052,Effective date 6/9/2022.,0,C 13 L 22,0,0,2021-01-14,AN ACT Relating to group insurance contract performance standards;,0,Concerning group insurance contract performance standards.,House,17117,H-0358.1,0,0,0,0,Group insurance contracts,Bill,B,HCW(Bateman),0,1
1,0,2021-22,HB 1053,1053,,,,,2022-01-10,0,0,HB 1053,"House Rules ""X"" file.",0,H Rules X,0,0,2021-01-11,AN ACT Relating to delaying the implementation of restrictions on carryout bags;,1,Delaying the implementation of restrictions on carryout bags.,House,20755,H-0114.1,0,0,0,0,Carryout bags,Bill,B,(Peterson),1,0
