Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2017-18,HI 940,940,,,,,2018-03-08,0,0,HI 940,Effective date 6/7/2018.,0,C 11 L 18,0,0,2018-01-18,,0,Law enforcement,House,5592,I-3478.1,0,0,0,0,Law enforcement,Initiative,I,(People of the State of Washington),1,0
1,0,2017-18,SI 940,940,,,,,2018-03-08,0,0,SI 940,Effective date 6/7/2018.,0,C 11 L 18,0,0,2018-01-26,,0,Law enforcement,Senate,5592,I-3478.1,0,0,0,0,Law enforcement,Initiative,I,(People of the State of Washington),1,0
1,0,2017-18,HB 1011,1011,,,,,2018-01-08,0,0,HB 1011,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2017-01-09,AN ACT Relating to allowing the use of gender-segregated facilities;,0,Allowing the use of gender-segregated facilities.,House,15006,H-0248.1,0,0,0,0,Gender-segregated facilities,Bill,B,(Taylor),0,0
1,0,2017-18,HB 1012,1012,,2017-18,2ESB 5891,SRules X,2018-01-08,0,0,HB 1012,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2017-01-09,AN ACT Relating to eliminating the use of the high school science assessment as a graduation prerequisite;,0,Eliminating the use of the high school science assessment as a graduation prerequisite.,House,15006,H-0086.2,0,0,0,0,H.S. graduation/science test,Bill,B,(Taylor),1,0
1,0,2017-18,HB 1013,1013,,,,,2018-01-08,0,0,HB 1013,"By resolution, reintroduced and retained in present status.",0,H Environment,0,0,2017-01-09,AN ACT Relating to reducing overlap between the state environmental policy act and other laws;,1,Reducing overlap between the state environmental policy act and other laws.,House,14202,H-0447.1,0,0,0,0,Environ. policy act overlap,Bill,B,(Shea),1,0
1,0,2017-18,HB 1014,1014,,,,,2018-01-08,0,0,HB 1014,"By resolution, reintroduced and retained in present status.",0,H Environment,0,0,2017-01-09,AN ACT Relating to establishing a peer review process to ensure robust economic analysis of department of ecology administrative rules;,0,Establishing a peer review process to ensure robust economic analysis of department of ecology administrative rules.,House,14202,H-0134.1,0,0,0,0,Ecology rules/peer review,Bill,B,(Shea),1,0
1,0,2017-18,HB 1015,1015,,,,,2018-01-08,0,0,HB 1015,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2017-01-09,AN ACT Relating to prohibiting restrictions on the carrying of a concealed pistol by persons with a valid concealed pistol license in certain facilities;,0,Prohibiting restrictions on the carrying of a concealed pistol by persons with a valid concealed pistol license in certain facilities.,House,14202,H-0458.1,0,0,0,0,Carrying concealed pistols,Bill,B,(Shea),0,0
1,0,2017-18,HB 1016,1016,,,,,2018-01-08,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2017-01-09,AN ACT Relating to requiring a finding of guilt prior to the forfeiture of private property;,1,Requiring a finding of guilt prior to the forfeiture of private property.,House,15006,H-0225.1,0,0,0,0,Private property forfeiture,Bill,B,(Taylor),1,0
0,0,2017-18,HB 1017,1017,,,,,2017-03-07,0,0,HB 1017,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to the siting of schools and school facilities;,1,Addressing the siting of schools and school facilities.,House,20741,H-0117.2,0,0,0,0,School siting,Bill,B,(McCaslin),1,0
1,0,2017-18,ESHB 1017,1017,,,,,2017-04-26,1,1,ESHB 1017,Effective date 7/23/2017.,1,C 129 L 17,0,1,2017-02-16,AN ACT Relating to the siting of schools and school facilities;,1,Addressing the siting of schools and school facilities.,House,20741,H-1330.3,0,0,0,0,School siting,Bill,B,(McCaslin),1,1
1,0,2017-18,HB 1018,1018,,,,,2017-04-19,0,0,HB 1018,Effective date 7/23/2017.,0,C 48 L 17,0,0,2017-01-09,AN ACT Relating to modifying the maximum amount for grants provided to airports and air navigation facilities;,0,Modifying the maximum amount for grants provided to airports and air navigation facilities.,House,20761,H-0059.1,0,0,0,0,Airport grants/max. amount,Bill,B,(Dent),1,0
1,0,2017-18,HB 1019,1019,,,,,2018-01-08,0,0,HB 1019,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2017-01-09,AN ACT Relating to state fire services mobilization;,1,Concerning state fire services mobilization.,House,20761,H-0137.1,0,0,0,0,Fire services mobilization,Bill,B,(Dent),1,0
1,0,2017-18,SHB 1019,1019,,,,,2018-01-08,0,0,SHB 1019,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2017-01-26,AN ACT Relating to state fire services mobilization;,0,Concerning state fire services mobilization.,House,20761,H-1319.1,0,0,0,0,Fire services mobilization,Bill,B,(Dent),0,1
1,0,2017-18,HB 1020,1020,,2017-18,SB 5006,SLabor & Commer,2018-01-08,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Commerce & Gami,0,0,2017-01-09,AN ACT Relating to allowing beer and/or wine specialty shop licensees to sell products made by distillers that produce sixty thousand gallons or less of spirits per year;,0,Allowing beer and/or wine specialty shop licensees to sell products made by distillers that produce sixty thousand gallons or less of spirits per year.,House,14211,H-0378.1,0,0,0,0,Beer & wine specialty shops,Bill,B,(Johnson),1,0
1,0,2017-18,HB 1021,1021,,,,,2018-01-08,0,0,HB 1021,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2017-01-09,AN ACT Relating to funding education first;,0,Funding education first.,House,17221,H-0156.1,0,0,0,0,Funding education first,Bill,B,(MacEwen),0,0
0,0,2017-18,HB 1022,1022,,,,,2017-02-27,0,0,HB 1022,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to alien victims of certain qualifying criminal activity;,1,Enhancing crime victim participation in the criminal justice system process.,House,17221,H-0159.1,0,0,0,0,Crime victim participation,Bill,B,(MacEwen),1,0
1,0,2017-18,SHB 1022,1022,,,,,2018-03-15,0,0,SHB 1022,Effective date 6/7/2018.,0,C 86 L 18,0,0,2017-02-09,AN ACT Relating to alien victims of certain qualifying criminal activity;,1,Enhancing crime victim participation in the criminal justice system process.,House,17221,H-1749.1,0,0,0,0,Crime victim participation,Bill,B,(MacEwen),1,1
1,0,2017-18,HB 1023,1023,,,,,2018-01-08,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2017-01-09,AN ACT Relating to military student participation in varsity extracurricular activities;,0,Concerning military student participation in varsity extracurricular activities.,House,17221,H-0215.1,0,0,0,0,Military students/activities,Bill,B,(MacEwen),0,0
1,0,2017-18,HB 1024,1024,,,,,2018-01-08,0,0,HB 1024,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,2017-01-09,AN ACT Relating to authorizing cities and counties to facilitate the maintenance and repair of private roadways impacting the public interest;,0,Authorizing cities and counties to facilitate the maintenance and repair of private roadways impacting the public interest.,House,17221,H-0143.1,0,0,0,0,Private roadway maintenance,Bill,B,(MacEwen),0,0
1,0,2017-18,HB 1025,1025,,,,,2018-01-08,0,0,HB 1025,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2017-01-09,AN ACT Relating to establishing priorities for enactment of appropriations and tax legislation;,0,Establishing priorities for enactment of appropriations and tax legislation.,House,15006,H-0070.2,0,0,0,0,Approp. legis. priorities,Bill,B,(Taylor),0,0
1,0,2017-18,HB 1026,1026,,,,,2018-01-08,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2017-01-09,AN ACT Relating to requiring the submission of a waiver to the federal government to create the Washington health security trust;,0,Requiring the submission of a waiver to the federal government to create the Washington health security trust.,House,10031,H-0415.1,0,0,0,0,WA health security trust,Bill,B,(Appleton),0,0
0,0,2017-18,HB 1027,1027,,2017-18,SB 5007,SRules X,2017-02-02,0,0,HB 1027,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to surplus line broker licensing;,0,Addressing surplus line broker licensing.,House,24075,Z-0174.1,0,0,0,1,Surplus line broker licenses,Bill,B,(Barkis),1,0
1,0,2017-18,SHB 1027,1027,,,,,2017-04-19,0,0,SHB 1027,Effective date 1/1/2018.,0,C 49 L 17,0,0,2017-01-11,AN ACT Relating to surplus line broker licensing;,0,Addressing surplus line broker licensing.,House,24075,H-0890.1,0,0,0,1,Surplus line broker licenses,Bill,B,(Barkis),1,1
1,0,2017-18,HB 1028,1028,,,,,2018-01-08,0,0,HB 1028,"By resolution, reintroduced and retained in present status.",0,H Environment,0,0,2017-01-09,AN ACT Relating to reducing air pollution associated with asphalt production in urban areas;,1,Reducing air pollution associated with asphalt production in urban areas.,House,16596,H-0398.1,0,0,0,0,Asphalt prod./air pollution,Bill,B,(Pollet),1,0
1,0,2017-18,HB 1029,1029,,2017-18,SB 5001,Ssubst for,2018-01-08,0,0,HB 1029,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2017-01-09,AN ACT Relating to the election and authority of regional transit authority board members;,0,Modifying the election and authority of regional transit authority board members.,House,20740,H-0308.1,0,0,0,0,Transit auth. board members,Bill,B,(Harmsworth),0,0
1,0,2017-18,HB 1030,1030,,2017-18,SB 5707,STransportation,2018-01-08,0,0,HB 1030,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2017-01-09,AN ACT Relating to replacing the Interstate 405 express toll lanes with a general purpose lane and a high occupancy vehicle lane;,0,Authorizing the replacement of Interstate 405 express toll lanes with a general purpose lane and a high occupancy vehicle lane.,House,20740,H-0332.1,0,0,0,0,I-405 toll lanes replacement,Bill,B,(Harmsworth),0,0
1,0,2017-18,EHB 1031,1031,,,,,2018-03-08,0,1,EHB 1031,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2017-01-09,AN ACT Relating to the use of unmanned aerial systems near certain protected marine species;,0,Concerning the use of unmanned aerial systems near certain protected marine species.,House,15818,H-0422.1,0,0,0,0,UAVs near marine species,Bill,B,(Lytton),1,0
1,0,2017-18,EHB 1032,1032,,2017-18,SB 5220,SWays & Means,2018-01-08,0,1,EHB 1032,Referred to Finance.,0,H Finance,0,1,2017-01-09,AN ACT Relating to the excise taxation of martial arts;,1,Concerning the excise taxation of martial arts.,House,15736,H-0076.3,0,0,0,0,Martial arts excise taxation,Bill,B,(Ryu),1,0
1,0,2017-18,HB 1033,1033,,,,,2018-01-08,0,0,HB 1033,"By resolution, reintroduced and retained in present status.",0,H Hi Ed,0,0,2017-01-09,AN ACT Relating to expanding access to the state need grant by modifying awards for students attending private four-year institutions of higher education;,0,Expanding access to the state need grant by modifying awards for students attending private four-year institutions of higher education.,House,17213,H-0354.1,0,0,0,0,Private colleges/need grant,Bill,B,(Manweller),1,0
1,0,2017-18,HB 1034,1034,,,,,2018-01-08,0,0,HB 1034,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2017-01-09,AN ACT Relating to legal actions against the state by state officials;,0,Concerning legal actions against the state by state officials.,House,17213,H-0352.1,0,0,0,0,State officials/legal action,Bill,B,(Manweller),1,0
1,0,2017-18,HB 1035,1035,,,,,2018-01-08,0,0,HB 1035,"By resolution, reintroduced and retained in present status.",0,H Labor & Workpla,0,0,2017-01-09,AN ACT Relating to ensuring the accuracy of prevailing wage survey data provided by interested parties;,0,Ensuring the accuracy of prevailing wage survey data provided by interested parties.,House,17213,H-0090.1,0,0,0,0,Prevailing wage survey data,Bill,B,(Manweller),1,0
0,0,2017-18,HB 1036,1036,,,,,2017-02-28,0,0,HB 1036,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to business practices of registered tow truck operators by authorizing electronic records creation and storage;,1,Concerning business practices of registered tow truck operators by authorizing electronic records creation and storage.,House,20740,H-0104.2,0,0,0,0,Tow truck electronic records,Bill,B,(Harmsworth),1,0
1,0,2017-18,SHB 1036,1036,,,,,2017-04-19,0,0,SHB 1036,Effective date 7/23/2017.,0,C 50 L 17,0,0,2017-02-08,AN ACT Relating to business practices of registered tow truck operators by authorizing electronic records creation and storage;,0,Concerning business practices of registered tow truck operators by authorizing electronic records creation and storage.,House,20740,H-1048.1,0,0,0,0,Tow truck electronic records,Bill,B,(Harmsworth),0,1
0,0,2017-18,HB 1037,1037,,2017-18,SB 5343,Ssubst for,2017-02-20,0,0,HB 1037,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to notice sent by and certain release of information affecting registered tow truck operators;,1,Concerning notice sent by and certain release of information affecting registered tow truck operators.,House,15809,H-0340.1,0,0,0,0,Tow truck notices & info.,Bill,B,(Stanford),1,0
1,0,2017-18,SHB 1037,1037,,,,,2018-01-08,0,0,SHB 1037,Referred to Transportation.,0,H Trans,0,0,2017-02-01,AN ACT Relating to notice sent by and certain release of information affecting registered tow truck operators;,0,Concerning certain notice sent by registered tow truck operators.,House,15809,H-1515.1,0,0,0,0,Tow truck notices,Bill,B,(Stanford),0,1
0,0,2017-18,HB 1038,1038,,2017-18,SB 5426,Ssubst for,2017-02-28,0,0,HB 1038,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to increasing the number of tasting rooms allowed under a domestic winery license;,0,Increasing the number of tasting rooms allowed under a domestic winery license.,House,8237,H-0168.1,0,0,0,0,Winery tasting rooms,Bill,B,(Condotta),1,0
1,0,2017-18,SHB 1038,1038,,,,,2017-05-08,1,1,SHB 1038,Effective date 7/23/2017.,0,C 238 L 17,0,0,2017-01-19,AN ACT Relating to increasing the number of tasting rooms allowed under a domestic winery license;,0,Increasing the number of tasting rooms allowed under a domestic winery license.,House,8237,H-1123.1,0,0,0,0,Winery tasting rooms,Bill,B,(Condotta),1,1
1,0,2017-18,HB 1039,1039,,2017-18,SB 5279,SLabor & Commer,2018-01-26,0,0,HB 1039,Referred to Rules 2 Review.,0,H Rules R,0,0,2017-01-09,AN ACT Relating to allowing sales of growlers of wine;,0,Allowing sales of growlers of wine.,House,16462,H-0169.1,0,0,0,0,"Growlers of wine, sales of",Bill,B,(Wylie),1,0
1,0,2017-18,SHB 1039,1039,,,,,2018-01-26,0,0,SHB 1039,Referred to Rules 2 Review.,0,H Rules R,0,0,2017-02-02,AN ACT Relating to allowing sales of growlers of wine;,0,Allowing sales of growlers of wine.,House,16462,H-1464.1,0,0,0,0,"Growlers of wine, sales of",Bill,B,(Wylie),1,1
1,0,2017-18,2SHB 1039,1039,,,,,2018-01-26,0,1,2SHB 1039,Referred to Rules 2 Review.,0,H Rules R,0,0,2018-01-23,AN ACT Relating to allowing sales of growlers of wine;,0,Allowing sales of growlers of wine.,House,16462,H-4011.1,0,0,0,0,"Growlers of wine, sales of",Bill,B,(Wylie),0,2
1,0,2017-18,HB 1040,1040,,2017-18,SB 5427,SEcon Developme,2018-01-08,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2017-01-09,AN ACT Relating to providing small winery tax relief;,0,Providing small winery tax relief.,House,16462,H-0170.1,0,0,0,0,Small winery tax relief,Bill,B,(Wylie),1,0
1,0,2017-18,HB 1041,1041,,2017-18,ESB 5008,C 310 L 17,2018-01-08,0,0,HB 1041,Referred to Transportation.,0,H Trans,0,0,2017-01-09,AN ACT Relating to facilitating compliance with the federal REAL ID act by modifying driver's license and identicard design and fees;,0,Facilitating compliance with the federal REAL ID act by modifying driver's license and identicard design and fees.,House,8209,Z-0274.1,0,1,0,0,REAL ID compliance,Bill,B,(Clibborn),1,0
1,0,2017-18,HB 1042,1042,,,,,2017-07-06,0,0,HB 1042,Effective date 10/19/2017.,0,C 7 L 17 E3,0,0,2017-01-09,AN ACT Relating to eliminating the office of the insurance commissioner's school district or educational service district annual report;,0,Eliminating the office of the insurance commissioner's school district or educational service district annual report.,House,10039,Z-0151.1,0,0,0,1,School district/ESD reports,Bill,B,(Springer),1,0
0,0,2017-18,HB 1043,1043,,2017-18,SB 5124,SHealth & Long,2017-03-06,0,0,HB 1043,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to nonpublic personal health information;,0,Addressing nonpublic personal health information.,House,18265,Z-0171.1,0,0,0,1,Personal health information,Bill,B,(Robinson),1,0
1,0,2017-18,SHB 1043,1043,,,,,2017-05-05,1,1,SHB 1043,Effective date 7/23/2017.,0,C 193 L 17,0,0,2017-01-31,AN ACT Relating to nonpublic personal health information;,0,Addressing nonpublic personal health information.,House,18265,H-0840.3,0,0,0,1,Personal health information,Bill,B,(Robinson),0,1
1,0,2017-18,HB 1044,1044,,,,,2018-01-08,0,0,HB 1044,"By resolution, reintroduced and retained in present status.",0,"H Comm Dev, Housi",0,0,2017-01-09,AN ACT Relating to homeownership projects through the housing trust fund;,0,Concerning the funding of homeownership projects through the housing trust fund.,House,17221,H-0161.1,0,0,0,0,Homeownership projects,Bill,B,(MacEwen),1,0
0,0,2017-18,HB 1045,1045,,2017-18,SB 5031,Ssubst for,2017-02-09,0,0,HB 1045,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act;,0,Addressing licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act.,House,5154,Z-0087.3,0,0,0,1,Uniform money services act,Bill,B,(Kirby),1,0
1,0,2017-18,SHB 1045,1045,,,,,2018-01-08,0,0,SHB 1045,Referred to Business & Financial Services.,0,H Bus & Fin Svcs,0,0,2017-01-11,AN ACT Relating to licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act;,0,Addressing licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act.,House,5154,H-0891.1,0,0,0,1,Uniform money services act,Bill,B,(Kirby),0,1
0,0,2017-18,HB 1046,1046,,,,,2017-03-06,0,0,HB 1046,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to certificates of academic and individual achievement;,0,Concerning certificates of academic and individual achievement.,House,17221,H-0543.1,0,0,0,0,Certificates of achievement,Bill,B,(MacEwen),1,0
1,0,2017-18,ESHB 1046,1046,,,,,2018-02-19,0,1,ESHB 1046,Referred to Rules 3 Consideration.,0,H Rules 3C,0,1,2017-01-26,AN ACT Relating to certificates of academic and individual achievement;,0,Concerning certificates of academic and individual achievement.,House,17221,H-1331.2,0,0,0,0,Certificates of achievement,Bill,B,(MacEwen),1,1
0,0,2017-18,HB 1047,1047,,,,,2018-02-09,0,0,HB 1047,1st substitute bill substituted.,0,H subst for,0,0,2017-01-09,AN ACT Relating to protecting the public's health by creating a system for safe and secure collection and disposal of unwanted medications;,0,Protecting the public's health by creating a system for safe and secure collection and disposal of unwanted medications.,House,20755,H-0538.2,0,0,0,0,Medication disposal system,Bill,B,(Peterson),1,0
1,0,2017-18,ESHB 1047,1047,,,,,2018-03-22,1,1,ESHB 1047,Effective date 6/7/2018.,0,C 196 L 18,0,1,2017-02-15,AN ACT Relating to protecting the public's health by creating a system for safe and secure collection and disposal of unwanted medications;,1,Protecting the public's health by creating a system for safe and secure collection and disposal of unwanted medications.,House,20755,H-1796.3,0,0,0,0,Medication disposal system,Bill,B,(Peterson),1,1
1,0,2017-18,HB 1048,1048,,2017-18,SB 5499,"SEnergy, Enviro",2018-01-08,0,0,HB 1048,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2017-01-09,"AN ACT Relating to promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling;",1,"Promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling.",House,2144,H-0600.1,0,0,0,0,Renewable energy promotion,Bill,B,(Morris),1,0
1,0,2017-18,SHB 1048,1048,,,,,2018-01-08,0,0,SHB 1048,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2017-03-01,"AN ACT Relating to promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling;",1,"Promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling.",House,2144,H-2249.1,0,0,0,0,Renewable energy promotion,Bill,B,(Morris),1,1
1,0,2017-18,HB 1049,1049,,,,,2018-01-08,0,0,HB 1049,"By resolution, reintroduced and retained in present status.",0,H Tech &  Econ De,0,0,2017-01-09,AN ACT Relating to unmanned aircraft;,1,Concerning unmanned aircraft.,House,2144,H-0527.1,0,0,0,0,Unmanned aircraft,Bill,B,(Morris),1,0
1,0,2017-18,HB 1050,1050,,,,,2018-01-08,0,0,HB 1050,Referred to Capital Budget.,0,H Cap Budget,0,0,2017-01-09,AN ACT Relating to financing of Chehalis basin flood damage reduction and habitat restoration projects;,0,Concerning the financing of Chehalis basin flood damage reduction and habitat restoration projects.,House,2143,H-0470.1,0,0,0,0,Chehalis basin financing,Bill,B,(DeBolt),1,0
1,1,2017-18,HB 1051,1051,,,,,2018-01-08,0,0,HB 1051,"By resolution, reintroduced and retained in present status.",0,H Cap Budget,0,0,2017-01-09,AN ACT Relating to financing essential public infrastructure;,1,Concerning financing essential public infrastructure.,House,2143,H-0028.3,0,0,0,0,Infrastructure financing,Bill,B,(DeBolt),1,0
1,0,2017-18,HB 1052,1052,,,,,2018-01-16,0,0,HB 1052,"House Rules ""X"" file.",0,H Rules X,0,0,2017-01-09,AN ACT Relating to repealing the requirement that credentialing authorities suspend a person's occupational credential for nonpayment or default of certain student loans;,0,Repealing the requirement that credentialing authorities suspend a person's occupational credential for nonpayment or default of certain student loans.,House,17224,H-0539.1,0,0,0,0,Credentials/student loans,Bill,B,(Sawyer),1,0
