1,0,2015-16,SHB 1009,1009,,,,,2016-03-10,0,0,SHB 1009,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2015-02-17,AN ACT Relating to allowing rural counties providing emergency medical services to locations with a rural amphitheater to impose an additional admissions surcharge;,0,Allowing rural counties providing emergency medical services to locations with a rural amphitheater to impose an additional admissions surcharge.,House,17213,H-1912.1,0,0,0,0,Rural amphitheater surcharge,Bill,B,(Manweller),0,1
1,0,2015-16,2SHB 1009,1009,,,,,2016-03-10,0,1,2SHB 1009,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2015-02-25,AN ACT Relating to allowing rural counties providing emergency medical services to locations with a rural amphitheater to impose an additional admissions surcharge;,0,Allowing rural counties providing emergency medical services to locations with a rural amphitheater to impose an additional admissions surcharge.,House,17213,H-2103.1,0,0,0,0,Rural amphitheater surcharge,Bill,B,(Manweller),0,2
0,0,2015-16,HB 1010,1010,,2015-16,SB 5034,SRules X,2015-02-09,0,0,HB 1010,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to referral of medical cases to occupational therapists;,0,Concerning referral of medical cases to occupational therapists.,House,14211,H-0270.1,0,0,0,0,Occupational therapists,Bill,B,(Johnson),0,0
1,0,2015-16,SHB 1010,1010,,,,,2015-04-17,0,0,SHB 1010,Effective date 7/24/2015.,0,C 10 L 15,0,0,2015-01-30,AN ACT Relating to referral of medical cases to occupational therapists;,0,Concerning referral of medical cases to occupational therapists.,House,14211,H-1392.1,0,0,0,0,Occupational therapists,Bill,B,(Johnson),0,1
1,0,2015-16,HB 1011,1011,,,,,2015-04-17,0,0,HB 1011,Effective date 7/24/2015.,0,C 11 L 15,0,0,2015-01-12,AN ACT Relating to assigning counties to two climate zones for purposes of the state building code;,0,Assigning counties to two climate zones for purposes of the state building code.,House,11952,H-0078.1,0,0,0,0,"Climate zones, counties in",Bill,B,(Short),0,0
1,0,2015-16,HB 1012,1012,,,,,2016-03-10,0,0,HB 1012,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2015-01-12,AN ACT Relating to the duties and obligations of manufactured/mobile home community landlords;,0,Expanding the duties and obligations of manufactured/mobile home community landlords.,House,10031,H-0317.1,0,0,0,0,Manuf/mobile home landlords,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1013,1013,,,,,2015-05-07,1,1,HB 1013,Effective date 7/24/2015.,0,C 179 L 15,0,0,2015-01-12,AN ACT Relating to authorizing regular meetings of county legislative authorities to be held at alternate locations within the county;,0,Authorizing regular meetings of county legislative authorities to be held at alternate locations within the county.,House,10031,H-0354.1,0,0,0,0,County legislative meetings,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1014,1014,,,,,2016-03-10,0,0,HB 1014,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2015-01-12,AN ACT Relating to antifreeze products;,0,Concerning antifreeze products.,House,10031,H-0321.1,0,0,0,0,Antifreeze products,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1015,1015,,,,,2016-03-10,0,0,HB 1015,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2015-01-12,AN ACT Relating to the vacation of certain driving-related convictions under limited circumstances;,0,Allowing for the vacation of certain driving-related convictions under limited circumstances.,House,10031,H-0326.1,0,0,0,0,Driving-related convictions,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1016,1016,,,,,2016-03-10,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2015-01-12,AN ACT Relating to legal financial obligations;,0,Clarifying legal financial obligation provisions.,House,10031,H-0332.1,0,0,0,0,Legal financial obligations,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1017,1017,,,,,2016-03-10,0,0,HB 1017,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2015-01-12,AN ACT Relating to allowing for more than one vacation of a misdemeanor and gross misdemeanor conviction;,0,Allowing for more than one vacation of a misdemeanor and gross misdemeanor conviction.,House,10031,H-0327.1,0,0,0,0,Misdemeanor convictions,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1018,1018,,,,,2016-03-10,0,0,HB 1018,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2015-01-12,AN ACT Relating to preventing breed-based dog regulations;,0,Preventing breed-based dog regulations.,House,10031,H-0334.1,0,0,0,0,Breed-based dog regulations,Bill,B,(Appleton),0,0
1,0,2015-16,SHB 1018,1018,,,,,2016-03-10,0,0,SHB 1018,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2016-02-04,AN ACT Relating to preventing breed-based dog regulations;,0,Preventing breed-based dog regulations.,House,10031,H-3640.1,0,0,0,0,Breed-based dog regulations,Bill,B,(Appleton),0,1
1,0,2015-16,HB 1019,1019,,,,,2016-03-10,0,0,HB 1019,"By resolution, reintroduced and retained in present status.",0,"H Comm Dev, Hous",0,0,2015-01-12,AN ACT Relating to removing the requirement that housing organizations apply to the Washington state quality award program;,0,Removing the requirement that housing organizations apply to the Washington state quality award program.,House,10031,H-0316.1,0,0,0,0,Housing orgs/qual award prog,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1020,1020,,,,,2016-03-10,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Commerce & Gami,0,0,2015-01-12,AN ACT Relating to the medical use of cannabis;,0,Concerning the medical use of cannabis.,House,10031,H-0333.1,0,0,0,0,"Cannabis, medical use of",Bill,B,(Appleton),0,0
0,0,2015-16,HB 1021,1021,,,,,2015-03-06,0,0,HB 1021,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to creating a silver alert system;,0,Creating a silver alert system.,House,10031,H-0320.1,0,0,0,0,Silver alert system,Bill,B,(Appleton),1,0
1,0,2015-16,SHB 1021,1021,,,,,2015-06-10,0,0,SHB 1021,Effective date 8/27/2015.,0,C 2 L 15 E1,0,0,2015-02-13,AN ACT Relating to creating a silver alert system;,0,Creating a silver alert system.,House,10031,H-1612.1,0,0,0,0,Silver alert system,Bill,B,(Appleton),0,1
1,0,2015-16,HB 1022,1022,,,,,2016-03-31,0,0,HB 1022,Effective date 6/9/2016.,0,C 73 L 16,0,0,2015-01-12,AN ACT Relating to prohibiting general power of attorney provisions in bail bond agreements;,0,Prohibiting general power of attorney provisions in bail bond agreements.,House,10031,H-0319.1,0,0,0,0,Bail bond agreements,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1023,1023,,,,,2016-03-10,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H State Governme,0,0,2015-01-12,AN ACT Relating to one candidate primaries;,1,Concerning one candidate primaries.,House,10031,H-0329.1,0,0,0,0,One candidate primaries,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1024,1024,,,,,2016-03-10,0,0,HB 1024,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2015-01-12,AN ACT Relating to reducing the penalty for possession of controlled substances;,1,Reducing the penalty for possession of controlled substances.,House,10031,H-0331.1,0,0,0,0,Controlled substance/penalty,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1025,1025,,2015-16,SB 5132,SHealth Care,2016-03-10,0,0,HB 1025,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2015-01-12,AN ACT Relating to requiring the submission of a waiver to the federal government to create the Washington health security trust;,0,Requiring the submission of a waiver to the federal government to create the Washington health security trust.,House,10031,H-0083.2,0,0,0,0,WA health security trust,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1026,1026,,,,,2016-03-10,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H State Governme,0,0,2015-01-12,AN ACT Relating to write-in voting;,1,Modifying write-in voting provisions.,House,10031,H-0330.1,0,0,0,0,Write-in voting,Bill,B,(Appleton),1,0
1,0,2015-16,HB 1027,1027,,,,,2016-03-10,0,0,HB 1027,"By resolution, reintroduced and retained in present status.",0,"H Comm Dev, Hous",0,0,2015-01-12,AN ACT Relating to Indian tribes and dental health aide therapy services;,0,Concerning Indian tribes and dental health aide therapy services.,House,10031,H-0351.1,0,0,0,0,Dental health aides & tribes,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1028,1028,,,,,2016-03-10,0,0,HB 1028,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2015-01-12,AN ACT Relating to court security;,1,Requiring cities and counties to provide security for their courts.,House,10031,H-0328.1,0,0,0,0,Court security,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1029,1029,,,,,2016-03-10,0,0,HB 1029,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2015-01-12,AN ACT Relating to establishing the position and authority of warrant officers in first-class cities to enforce court orders and outstanding warrants;,0,Establishing the position and authority of warrant officers in first-class cities to enforce court orders and outstanding warrants.,House,10031,H-0068.1,0,0,0,0,Warrant officers' authority,Bill,B,(Appleton),0,0
1,0,2015-16,HB 1030,1030,,,,,2016-03-10,0,0,HB 1030,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2015-01-12,AN ACT Relating to creating a higher education loan program;,0,Creating the Washington advance higher education loan program.,House,14211,H-0196.1,0,0,0,0,Advance higher ed loan progr,Bill,B,(Johnson),1,0
1,0,2015-16,SHB 1030,1030,,,,,2016-03-10,0,0,SHB 1030,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2015-02-10,AN ACT Relating to creating a higher education loan program;,0,Creating the Washington advance higher education loan program.,House,14211,H-1054.2,0,0,0,0,Advance higher ed loan progr,Bill,B,(Johnson),1,1
0,0,2015-16,HB 1031,1031,,,,,2015-03-02,0,0,HB 1031,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to expanding participation in college in the high school programs;,0,Expanding participation in college in the high school programs.,House,14211,H-0260.1,0,0,0,0,College in the high school,Bill,B,(Johnson),0,0
1,0,2015-16,SHB 1031,1031,,,,,2016-03-10,0,0,SHB 1031,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,2015-02-02,AN ACT Relating to expanding participation in college in the high school programs;,0,Expanding participation in college in the high school programs.,House,14211,H-1440.1,0,0,0,0,College in the high school,Bill,B,(Johnson),1,1
1,0,2015-16,HB 1032,1032,,,,,2016-03-10,0,0,HB 1032,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2015-01-12,AN ACT Relating to amending the fee structure provided in RCW 77.55.321 to encourage habitat projects that provide a public benefit;,0,Amending the fee structure provided in RCW 77.55.321 to encourage habitat projects that provide a public benefit.,House,8317,H-0111.1,0,0,0,0,Habitat projects,Bill,B,(Blake),1,0
1,0,2015-16,HB 1033,1033,,,,,2016-03-10,0,0,HB 1033,"By resolution, reintroduced and retained in present status.",0,H Ag & Nat Res,0,0,2015-01-12,AN ACT Relating to providing tools for the department of fish and wildlife to use in order to promote access to private lands for hunting;,0,Providing tools for the department of fish and wildlife to use in order to promote access to private lands for hunting.,House,8317,H-0184.1,0,0,0,0,"Hunting, private land access",Bill,B,(Blake),1,0
1,0,2015-16,HB 1034,1034,,,,,2016-03-10,0,0,HB 1034,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2015-01-12,AN ACT Relating to surname changes;,0,Concerning surname changes after the solemnization of a marriage.,House,8212,H-0161.1,0,0,0,0,Surname changes when married,Bill,B,(Moeller),0,0
1,0,2015-16,SHB 1034,1034,,,,,2016-03-10,0,1,SHB 1034,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2016-01-14,AN ACT Relating to surname changes;,0,Concerning surname changes after the solemnization of a marriage.,House,8212,H-3484.1,0,0,0,0,Surname changes when married,Bill,B,(Moeller),0,1
1,0,2015-16,HB 1035,1035,,,,,2016-03-10,0,0,HB 1035,"By resolution, reintroduced and retained in present status.",0,H State Governme,0,0,2015-01-12,AN ACT Relating to protecting the personal information of a person acting as a guardian ad litem;,0,Protecting the personal information of a person acting as a guardian ad litem.,House,8212,H-0012.1,0,0,0,0,Guardian ad litem pers. info,Bill,B,(Moeller),0,0
1,0,2015-16,HB 1036,1036,,,,,2016-03-10,0,0,HB 1036,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,2015-01-12,AN ACT Relating to survivor benefits from the public employees' retirement system for survivors of members in registered domestic partnerships prior to December 2012;,0,Addressing survivor benefits from the public employees' retirement system for survivors of members in registered domestic partnerships prior to December 2012.,House,8212,H-0207.1,0,0,0,0,Domestic partnerships & PERS,Bill,B,(Moeller),1,0
0,0,2015-16,HB 1037,1037,,2015-16,SB 5389,SLaw & Justice,2015-03-06,0,0,HB 1037,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to implementing changes to child support based on the child support schedule work group report;,1,Implementing changes to child support based on the child support schedule work group report.,House,8212,H-0162.1,0,0,0,0,Child support,Bill,B,(Moeller),1,0
0,0,2015-16,SHB 1037,1037,,,,,2016-02-16,0,1,SHB 1037,2nd substitute bill substituted.,0,H subst for,0,0,2015-01-22,AN ACT Relating to implementing changes to child support based on the child support schedule work group report;,1,Implementing changes to child support based on the child support schedule work group report.,House,8212,H-1165.1,0,0,0,0,Child support,Bill,B,(Moeller),1,1
1,0,2015-16,2SHB 1037,1037,,,,,2016-03-10,0,1,2SHB 1037,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2016-02-08,AN ACT Relating to implementing changes to child support based on the child support schedule work group report;,0,Implementing changes to child support based on the child support schedule work group report.,House,8212,H-4358.1,0,0,0,0,Child support,Bill,B,(Moeller),0,2
1,0,2015-16,HB 1038,1038,,,,,2016-03-10,0,0,HB 1038,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2015-01-12,AN ACT Relating to extending apprenticeship utilization requirements;,0,Extending apprenticeship utilization requirements.,House,8212,H-0138.1,0,0,0,0,Apprenticeship utilization,Bill,B,(Moeller),1,0
1,0,2015-16,SHB 1038,1038,,,,,2016-03-10,0,0,SHB 1038,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2015-02-09,AN ACT Relating to extending apprenticeship utilization requirements;,0,Extending apprenticeship utilization requirements.,House,8212,H-0999.2,0,0,0,0,Apprenticeship utilization,Bill,B,(Moeller),0,1
1,0,2015-16,HB 1039,1039,,,,,2016-03-10,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2015-01-12,AN ACT Relating to allowing the use of a signature stamp for voting purposes;,1,Allowing the use of a signature stamp for voting purposes.,House,5155,H-0178.1,0,0,0,0,"Voting, signature stamp for",Bill,B,"(Hunt, S.)",1,0
1,0,2015-16,SHB 1039,1039,,,,,2016-03-10,0,0,SHB 1039,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2015-01-22,AN ACT Relating to allowing the use of a signature stamp for voting purposes;,0,Allowing the use of a signature stamp for voting purposes.,House,5155,H-1094.1,0,0,0,0,"Voting, signature stamp for",Bill,B,"(Hunt, S.)",0,1
1,0,2015-16,HB 1040,1040,,,,,2016-03-10,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2015-01-12,AN ACT Relating to subversive activities;,0,Removing provisions relating to subversive activities.,House,13198,H-0324.1,0,0,0,0,Subversive activities,Bill,B,(Fitzgibbon),0,0
1,0,2015-16,HB 1041,1041,,,,,2016-03-10,0,0,HB 1041,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2015-01-12,AN ACT Relating to misdemeanor marijuana offense convictions;,0,Providing for the vacation of misdemeanor marijuana offense convictions.,House,13198,H-0271.1,0,0,0,0,Marijuana misdemeanors,Bill,B,(Fitzgibbon),0,0
1,0,2015-16,HB 1042,1042,,,,,2016-03-10,0,0,HB 1042,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2015-01-12,AN ACT Relating to clarifying that the physical therapist scope of practice does not include dry needling;,0,Clarifying that the physical therapist scope of practice does not include dry needling.,House,1543,H-0429.1,0,0,0,0,Phys therapy & dry needling,Bill,B,(Cody),1,0
0,0,2015-16,HB 1043,1043,,2015-16,SB 5009,SRules X,2015-02-11,0,0,HB 1043,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to self-service storage facilities;,0,Concerning self-service storage facilities.,House,15736,H-0372.1,0,0,0,0,Self-service storage,Bill,B,(Ryu),0,0
1,0,2015-16,SHB 1043,1043,,,,,2015-04-17,0,0,SHB 1043,Effective date 7/24/2015.,0,C 13 L 15,0,0,2015-01-20,AN ACT Relating to self-service storage facilities;,0,Concerning self-service storage facilities.,House,15736,H-0951.1,0,0,0,0,Self-service storage,Bill,B,(Ryu),0,1
1,0,2015-16,HB 1044,1044,,,,,2016-03-10,0,0,HB 1044,"By resolution, reintroduced and retained in present status.",0,H Approps,0,0,2015-01-12,AN ACT Relating to increasing the regulatory oversight and accountability of the office of minority and women's business enterprises;,0,Increasing the regulatory oversight and accountability of the office of minority and women's business enterprises.,House,3483,H-0378.1,0,0,0,0,Minority & women's business,Bill,B,(Santos),1,0
0,0,2015-16,HB 1045,1045,,2015-16,SB 5162,SHealth Care,2015-02-09,0,0,HB 1045,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,AN ACT Relating to the practice of East Asian medicine;,0,Concerning the practice of East Asian medicine.,House,15816,H-0243.1,0,0,0,0,East Asian medicine,Bill,B,(Tharinger),1,0
1,0,2015-16,SHB 1045,1045,,,,,2015-04-23,0,0,SHB 1045,Effective date 7/24/2015.,0,C 60 L 15,0,0,2015-01-30,AN ACT Relating to the practice of East Asian medicine;,0,Concerning the practice of East Asian medicine.,House,15816,H-1397.1,0,0,0,0,East Asian medicine,Bill,B,(Tharinger),1,1
1,0,2015-16,HB 1046,1046,,2015-16,SB 5161,SHealth Care,2016-03-10,0,0,HB 1046,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2015-01-12,AN ACT Relating to East Asian medicine practitioners;,0,Concerning East Asian medicine practitioners.,House,15816,H-0259.4,0,0,0,0,East Asian med practitioners,Bill,B,(Tharinger),0,0
1,0,2015-16,HB 1047,1047,,2015-16,SB 5020,SRules X,2015-04-23,0,0,HB 1047,Effective date 7/24/2015.,0,C 61 L 15,0,0,2015-01-12,AN ACT Relating to the state agencies continuity of operations planning requirements;,0,Concerning state agencies continuity of operations planning requirements.,House,11999,Z-0231.3,0,1,0,0,Continuity of operations,Bill,B,(Goodman),1,0
0,0,2015-16,HB 1048,1048,,2015-16,SB 5299,Ssubst for,2015-02-11,0,0,HB 1048,1st substitute bill substituted.,0,H subst for,0,0,2015-01-12,"AN ACT Relating to updating, clarifying, and strengthening department of financial institutions' enforcement, licensing, and examination statutes relating to residential mortgage lending, and enhancing the crime of mortgage fraud in the residential mortgage lending process;",1,"Updating, clarifying, and strengthening department of financial institutions' enforcement, licensing, and examination statutes relating to residential mortgage lending, and enhancing the crime of mortgage fraud in the residential mortgage lending process.",House,5154,Z-0305.1,0,0,0,1,Residential mortgage lending,Bill,B,(Kirby),1,0
1,0,2015-16,SHB 1048,1048,,,,,2016-03-10,0,1,SHB 1048,"By resolution, reintroduced and retained in present status.",0,H Bus & Fin Svcs,0,0,2015-01-14,"AN ACT Relating to updating, clarifying, and strengthening department of financial institutions' enforcement, licensing, and examination statutes relating to residential mortgage lending, and enhancing the crime of mortgage fraud in the residential mortgage lending process;",0,"Updating, clarifying, and strengthening department of financial institutions' enforcement, licensing, and examination statutes relating to residential mortgage lending, and enhancing the crime of mortgage fraud in the residential mortgage lending process.",House,5154,H-0860.1,0,0,0,1,Residential mortgage lending,Bill,B,(Kirby),0,1
1,0,2015-16,HB 1049,1049,,2015-16,SB 5021,SRules X,2016-03-10,0,0,HB 1049,"By resolution, reintroduced and retained in present status.",0,H Environment,0,0,2015-01-12,AN ACT Relating to cadmium in children's jewelry;,0,Concerning cadmium in children's jewelry.,House,13198,H-0245.1,0,0,0,0,Cadmium/children's jewelry,Bill,B,(Fitzgibbon),1,0
