Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,1997-98,SHB 1036,1036,,,,,1998-01-12,0,0,SHB 1036,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1997-03-05,,0,Requiring parental notification prior to performing abortions on unemancipated minors.,House,1584,,0,0,0,0,Abortion/parental notificatn,Bill,B,(Boldt),1,1
1,0,1997-98,HB 1037,1037,,,,,1997-01-22,0,0,HB 1037,Governor vetoed.,0,Gov vetoed,1,0,1997-01-13,,0,Making the 4.7187% state property tax reduction permanent.,House,660,,0,0,0,0,State property tax reduction,Bill,B,"(Thomas, B.)",1,0
1,0,1997-98,HB 1038,1038,,,,,1998-03-12,0,0,HB 1038,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1997-01-13,,0,Providing procedural requirements for recording documents in the office of the county auditor.,House,1592,,0,0,0,0,County auditr documnt rcrdng,Bill,B,"(Schmidt, D.)",0,0
1,0,1997-98,HB 1039,1039,,,,,1998-01-12,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H Gov Admin,0,0,1997-01-13,,0,Raising certain auditor's fees.,House,1592,,0,0,0,0,County auditors' fees,Bill,B,"(Schmidt, D.)",0,0
1,0,1997-98,HB 1040,1040,,,,,1998-03-12,0,0,HB 1040,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1997-01-13,,1,Determining the order of candidates on ballots.,House,1592,,0,0,0,0,Candidates' order on ballots,Bill,B,"(Schmidt, D.)",1,0
1,0,1997-98,HB 1041,1041,,1997-98,SB 5214,SWays & Means,1998-01-12,0,0,HB 1041,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1997-01-13,,1,Providing property tax relief.,House,630,,0,0,0,0,Property tax relief,Bill,B,(Dunshee),1,0
1,0,1997-98,EHB 1042,1042,,1997-98,SB 5226,SWays & Means,1998-03-27,0,0,EHB 1042,Effective date 10/1/1998.,0,C 168 L 98,0,1,1997-01-13,,1,"Changing the taxation of dental appliances, devices, restorations, and substitutes.",House,631,,0,0,0,0,Dental appliance taxation,Bill,B,(Dyer),1,0
0,0,1997-98,HB 1043,1043,,,,,1997-03-17,0,0,HB 1043,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Requiring the state landlord/tenant act to preempt all other local landlord/tenant acts.,House,652,,0,0,0,0,Landlord/tenant regulation,Bill,B,(Schoesler),0,0
1,0,1997-98,SHB 1043,1043,,,,,1998-04-02,1,0,SHB 1043,Governor vetoed.,0,Gov vetoed,1,0,1997-03-05,,0,Requiring the state landlord/tenant act to preempt all other local landlord/tenant acts.,House,652,,0,0,0,0,Landlord/tenant regulation,Bill,B,(Schoesler),0,1
1,0,1997-98,HB 1044,1044,,,,,1998-01-12,0,0,HB 1044,"By resolution, reintroduced and retained in present status.",0,H Law & Just,0,0,1997-01-13,,0,Prohibiting employment discrimination based on sexual orientation or gender identity.,House,1907,,0,0,0,0,Employment discrimination,Bill,B,(Murray),0,0
1,0,1997-98,HB 1045,1045,,,,,1998-01-12,0,0,HB 1045,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1997-01-13,,0,Reorganizing school levy funding.,House,620,,0,0,0,0,School levy funding,Bill,B,(Carlson),0,0
1,0,1997-98,HB 1046,1046,,,,,1998-03-12,0,0,HB 1046,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1997-01-13,,0,Requiring personal flotation devices for children on certain recreational vessels.,House,620,,0,0,0,0,Child personl floatatn devic,Bill,B,(Carlson),0,0
0,0,1997-98,HB 1047,1047,,,,,1997-03-07,0,0,HB 1047,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Changing tuition waivers for employees of institutions of higher education.,House,620,,0,0,0,0,Higher ed employee tuition,Bill,B,(Carlson),0,0
1,0,1997-98,SHB 1047,1047,,,,,1997-04-25,0,0,SHB 1047,Effective date 7/27/1997.,0,C 211 L 97,0,0,1997-02-07,,0,Changing tuition waivers for members of the Washington national guard and employees of institutions of higher education.,House,620,,0,0,0,0,Higher ed employee tuition,Bill,B,(Carlson),0,1
1,0,1997-98,HB 1048,1048,,,,,1998-01-12,0,0,HB 1048,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1997-01-13,,0,Authorizing institutions of higher education to retain private legal counsel or employ the services of the attorney general.,House,620,,0,0,0,0,Higher ed inst legal counsel,Bill,B,(Carlson),0,0
1,0,1997-98,HB 1049,1049,,,,,1998-01-12,0,0,HB 1049,"By resolution, reintroduced and retained in present status.",0,H Gov Ref Land,0,0,1997-01-13,,0,Promoting the desegregation of group homes.,House,620,,0,0,0,0,Desegregation of group homes,Bill,B,(Carlson),1,0
1,0,1997-98,HB 1050,1050,,,,,1998-01-12,0,0,HB 1050,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1997-01-13,,0,Revising firearms licensing.,House,1591,,0,0,0,0,Firearms licensing,Bill,B,(Pennington),1,0
1,0,1997-98,SHB 1050,1050,,,,,1998-01-12,0,0,SHB 1050,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1997-02-25,,0,Revising firearms licensing.,House,1591,,0,0,0,0,Firearms licensing,Bill,B,(Pennington),0,1
1,0,1997-98,HB 1051,1051,,1997-98,SB 5132,C 23 L 97,1998-01-30,0,0,HB 1051,"House Rules ""X"" file.",0,H Rules X,0,0,1997-01-13,,0,Simplifying designation of school bus stops as drug-free zones.,House,1591,,0,0,0,0,School bus drug-free zones,Bill,B,(Pennington),0,0
1,0,1997-98,HB 1052,1052,,,,,1998-01-12,0,0,HB 1052,"By resolution, reintroduced and retained in present status.",0,H Natural Res,0,0,1997-01-13,,0,Increasing penalties for littering.,House,1591,,0,0,0,0,Littering penalties,Bill,B,(Pennington),1,0
1,0,1997-98,HB 1053,1053,,,,,1998-01-12,0,0,HB 1053,"By resolution, reintroduced and retained in present status.",0,H Gov Admin,0,0,1997-01-13,,0,Requiring clearer political ads undertaken as independent expenditures.,House,1591,,0,0,0,0,Independent political advert,Bill,B,(Pennington),0,0
1,0,1997-98,HB 1054,1054,,1997-98,SB 5200,SRules X,1997-05-06,1,0,HB 1054,Effective date 7/27/1997.,0,C 269 L 97,0,0,1997-01-13,,0,Referencing the prior fiscal period rather than biennia for refunds and recoveries to the state educational trust fund.,House,2146,,0,1,0,0,Educational trust fund,Bill,B,(Dunn),0,0
0,0,1997-98,HB 1055,1055,,1997-98,SB 5197,SWays & Means,1997-03-14,0,0,HB 1055,2nd substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Creating undergraduate fellowships for needy and meritorious students.,House,1579,,0,1,0,0,Undergraduate fellowships,Bill,B,(Radcliff),1,0
0,1,1997-98,SHB 1055,1055,,,,,1997-03-14,0,0,SHB 1055,2nd substitute bill substituted.,0,H subst for,0,0,1997-02-14,,0,Creating undergraduate fellowships for needy and meritorious students.,House,1579,,0,1,0,0,Undergraduate fellowships,Bill,B,(Radcliff),1,1
0,0,1997-98,2SHB 1055,1055,,,,,1998-02-12,0,0,2SHB 1055,3rd substitute bill substituted.,0,H subst for,0,0,1997-03-07,,0,Creating undergraduate fellowships for needy and meritorious students.,House,1579,,0,1,0,0,Undergraduate fellowships,Bill,B,WAYS(Radcliff),1,2
1,0,1997-98,E3SHB 1055,1055,,,,,1998-03-12,0,0,E3SHB 1055,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,1998-02-07,,0,Creating undergraduate fellowships for needy and meritorious students.,House,1579,,0,1,0,0,Undergraduate fellowships,Bill,B,WAYS(Radcliff),1,3
0,0,1997-98,HB 1056,1056,,1997-98,SB 5116,SNatRes/Parks,1997-03-11,0,0,HB 1056,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,"Requiring that natural area preserves be accessible for public hunting, fishing, and trapping.",House,173,,0,0,0,0,Natural area preserves accss,Bill,B,(Hatfield),0,0
1,0,1997-98,ESHB 1056,1056,,,,,1997-05-15,1,0,ESHB 1056,Effective date 7/27/1997.,0,C 371 L 97,0,1,1997-02-18,,0,Transferring the status of the Elk River Preserve from a natural area preserve to a natural resources conservation area.,House,173,,0,0,0,0,Elk River Preserve,Bill,B,(Hatfield),0,1
0,0,1997-98,HB 1057,1057,,,,,1997-02-21,0,0,HB 1057,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Limiting public disclosure of complaints filed under the uniform disciplinary act.,House,1369,,0,1,0,0,Uni disciplinry act complnts,Bill,B,(Backlund),0,0
1,0,1997-98,ESHB 1057,1057,,,,,1997-05-06,1,0,ESHB 1057,Effective date 7/27/1997.,0,C 270 L 97,0,1,1997-01-31,,0,Limiting public disclosure of complaints filed under the uniform disciplinary act.,House,1369,,0,1,0,0,Uni disciplinry act complnts,Bill,B,(Backlund),1,1
0,0,1997-98,HB 1058,1058,,,,,1997-02-21,0,0,HB 1058,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Providing for disclosure of information obtained by the department of health related to meeting licensing standards in hospitals.,House,631,,0,1,0,0,Hospital license info disclo,Bill,B,(Dyer),0,0
1,0,1997-98,SHB 1058,1058,,,,,1998-01-30,0,0,SHB 1058,"House Rules ""X"" file.",0,H Rules X,0,0,1997-01-31,,0,Providing for disclosure of information obtained by the department of health related to meeting licensing standards in hospitals.,House,631,,0,1,0,0,Hospital license info disclo,Bill,B,(Dyer),0,1
1,0,1997-98,HB 1059,1059,,1997-98,SB 5448,C 79 L 97,1998-01-30,0,0,HB 1059,"House Rules ""X"" file.",0,H Rules X,0,0,1997-01-13,,0,Merging the health professions account and the medical disciplinary account.,House,1369,,0,1,0,0,Health professions account,Bill,B,(Backlund),1,0
0,1,1997-98,HB 1060,1060,,1997-98,SB 5425,SWays & Means,1997-02-03,0,0,HB 1060,1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Authorizing Washington wildlife and recreation program projects for fiscal year 1997.,House,653,,0,0,0,1,Wildlife/recreation projects,Bill,B,(Sehlin),0,0
1,1,1997-98,SHB 1060,1060,,,,,1997-04-16,0,0,SHB 1060,Effective date 4/16/1997.,0,C 46 L 97,0,0,1997-01-23,,0,Authorizing Washington wildlife and recreation program projects for fiscal year 1997.,House,653,,0,0,0,1,Wildlife/recreation projects,Bill,B,(Sehlin),0,1
0,0,1997-98,HB 1061,1061,,,,,1997-02-28,0,0,HB 1061,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1997-01-13,,0,Restricting the state parks and recreation commission authority to regulate metal detectors.,House,394,,0,0,0,0,Metal detector regulation,Bill,B,(Sheldon),1,0
