Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,1993-94,HB 1000,1000,,,,,1994-03-11,0,0,HB 1000,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-11,,0,Removing the sunset provisions from the basic health plan.,House,659,,0,0,0,0,Basic health plan continued,Bill,B,(Thibaudeau),0,0
1,0,1993-94,HB 1001,1001,,,,,1994-03-11,0,0,HB 1001,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,1993-01-11,,0,Authorizing levies for noneducational community service purposes.,House,660,,0,0,0,0,Community service levies,Bill,B,"(Thomas, B.)",1,0
1,0,1993-94,HB 1002,1002,,,,,1994-03-11,0,0,HB 1002,"By resolution, reintroduced and retained in present status.",0,H Fish/Wild,0,0,1993-01-11,,0,Authorizing free hunting and fishing licenses for honorably discharged veterans with service-connected disabilities of thirty percent or more.,House,359,,0,0,0,0,Disabled vets hunting licens,Bill,B,(Riley),1,0
0,0,1993-94,HB 1003,1003,,,,,1993-02-08,0,0,HB 1003,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Concerning judicial proceedings for involuntary commitment or detention.,House,359,,0,0,0,0,Involuntry commitmnt/detentn,Bill,B,(Riley),0,0
1,0,1993-94,SHB 1003,1003,,,,,1993-04-30,0,0,SHB 1003,"Chapter 137, 1993 Laws",0,C 137 L 93,0,0,1993-01-26,,1,Concerning judicial proceedings for involuntary commitment or detention.,House,359,,0,0,0,0,Involuntry commitmnt/detentn,Bill,B,(Riley),1,1
1,0,1993-94,HB 1004,1004,,,,,1994-03-11,0,0,HB 1004,"By resolution, reintroduced and retained in present status.",0,H Trade/Ec/Ho,0,0,1993-01-11,,0,Eliminating the economic development finance authority.,House,359,,0,0,0,0,Ecnmc dvlpmnt athrty elimntd,Bill,B,(Riley),0,0
0,0,1993-94,HB 1005,1005,,1993-94,SB 5269,SHigher Ed,1993-02-22,0,0,HB 1005,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Adding student members to the governing boards of institutions of higher education.,House,207,,0,0,0,0,Hghr ed inst bd stdnt membrs,Bill,B,(Jacobsen),1,0
1,0,1993-94,SHB 1005,1005,,,,,1994-03-11,0,0,SHB 1005,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1993-02-10,,0,Adding student members to the governing boards of institutions of higher education.,House,207,,0,0,0,0,Hghr ed inst bd stdnt membrs,Bill,B,(Jacobsen),1,1
0,0,1993-94,HB 1006,1006,,,,,1993-03-13,0,0,HB 1006,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Enabling public-private transportation initiatives.,House,136,,0,0,0,0,Public-private initiatives,Bill,B,"(Fisher, R.)",1,0
1,0,1993-94,SHB 1006,1006,,,,,1993-05-15,1,0,SHB 1006,"Chapter 370, 1993 Laws",0,C 370 L 93,0,0,1993-02-25,,0,Enabling public-private transportation initiatives.,House,136,,0,0,0,0,Public-private initiatives,Bill,B,"(Fisher, R.)",0,1
1,0,1993-94,EHB 1007,1007,,,,,1993-05-17,1,0,EHB 1007,"Chapter 446, 1993 Laws PV",1,C 446 L 93,0,1,1993-01-11,,0,Enhancing state-wide transportation planning.,House,136,,0,0,0,0,Transportation planning,Bill,B,"(Fisher, R.)",1,0
1,0,1993-94,HB 1008,1008,,1993-94,SB 5112,C 47 L 93,1994-03-11,0,0,HB 1008,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-11,,0,Revising hiring procedures for cities and towns.,House,651,,0,0,0,0,City/town hiring procedures,Bill,B,(Romero),0,0
0,0,1993-94,HB 1009,1009,,,,,1993-03-13,0,0,HB 1009,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Prescribing liabilities for lis pendens filings.,House,11,,0,0,0,0,Lis pendens filings,Bill,B,(Appelwick),1,0
0,0,1993-94,SHB 1009,1009,,,,,1994-02-07,0,0,SHB 1009,2nd substitute bill substituted.,0,H subst for,0,0,1993-02-16,,0,Prescribing liabilities for lis pendens filings.,House,11,,0,0,0,0,Lis pendens filings,Bill,B,(Appelwick),0,1
1,0,1993-94,2SHB 1009,1009,,,,,1994-03-30,1,0,2SHB 1009,"Chapter 155, 1994 Laws",0,C 155 L 94,0,0,1994-01-12,,0,Prescribing liabilities for lis pendens filings.,House,11,,0,0,0,0,Lis pendens filings,Bill,B,(Appelwick),0,2
1,0,1993-94,HB 1010,1010,,,,,1994-03-11,0,0,HB 1010,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1993-01-11,,0,Adopting the uniform unincorporated nonprofit association act.,House,11,,0,0,0,0,Unincorp nonprofit assn act,Bill,B,(Appelwick),0,0
0,0,1993-94,HB 1011,1011,,,,,1993-03-08,0,0,HB 1011,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Enacting the 1991 uniform simultaneous death act.,House,11,,0,0,0,0,Simultaneous death act,Bill,B,(Appelwick),0,0
1,0,1993-94,SHB 1011,1011,,,,,1994-03-11,0,0,SHB 1011,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-02-02,,0,Enacting the 1991 uniform simultaneous death act.,House,11,,0,0,0,0,Simultaneous death act,Bill,B,(Appelwick),0,1
0,0,1993-94,HB 1012,1012,,,,,1993-03-09,0,0,HB 1012,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Adopting the uniform anatomical gift act.,House,11,,0,0,0,0,Anatomical gift act,Bill,B,(Appelwick),1,0
1,0,1993-94,SHB 1012,1012,,,,,1993-05-07,1,0,SHB 1012,"Chapter 228, 1993 Laws",0,C 228 L 93,0,0,1993-02-12,,1,Adopting the uniform anatomical gift act.,House,11,,0,0,0,0,Anatomical gift act,Bill,B,(Appelwick),1,1
0,0,1993-94,HB 1013,1013,,,,,1993-03-08,0,0,HB 1013,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Adopting the revised uniform commercial code on bulk sales.,House,11,,0,0,0,0,Bulk sales/uniform comm code,Bill,B,(Appelwick),0,0
1,0,1993-94,SHB 1013,1013,,,,,1993-05-15,1,0,SHB 1013,"Chapter 395, 1993 Laws",0,C 395 L 93,0,0,1993-02-02,,0,Adopting the revised uniform commercial code on bulk sales.,House,11,,0,0,0,0,Bulk sales/uniform comm code,Bill,B,(Appelwick),1,1
0,0,1993-94,HB 1014,1014,,,,,1993-03-10,0,0,HB 1014,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,"Updating uniform commercial code Articles 1, 3, and 4.",House,11,,0,0,0,0,Uniform commercial code,Bill,B,(Appelwick),0,0
1,0,1993-94,SHB 1014,1014,,,,,1993-05-07,1,0,SHB 1014,"Chapter 229, 1993 Laws",0,C 229 L 93,0,0,1993-02-08,,0,"Updating uniform commercial code articles 1, 3, and 4.",House,11,,0,0,0,0,Uniform commercial code,Bill,B,(Appelwick),0,1
1,0,1993-94,HB 1015,1015,,,,,1993-05-07,1,0,HB 1015,"Chapter 230, 1993 Laws",0,C 230 L 93,0,0,1993-01-11,,0,Adopting the Uniform Commercial Code article on leases.,House,11,,0,0,0,0,Leases/uniform commerc code,Bill,B,(Appelwick),0,0
1,0,1993-94,HB 1016,1016,,,,,1994-03-11,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1993-01-11,,0,Requiring proof of current insurance when licensing or renewing the license on a motor vehicle.,House,123,,0,0,0,0,Liability insurance proof,Bill,B,(Edmondson),0,0
0,0,1993-94,HB 1017,1017,,,,,1993-02-22,0,0,HB 1017,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Concerning the employment of persons with a history of sexual exploitation of children.,House,140,,0,0,0,0,Sexual exploitation of child,Bill,B,(Forner),0,0
1,0,1993-94,SHB 1017,1017,,,,,1993-04-21,0,0,SHB 1017,"Chapter 71, 1993 Laws",0,C 71 L 93,0,0,1993-02-11,,0,Concerning the employment of persons with a history of sexual exploitation of children.,House,140,,0,0,0,0,Sexual exploitation of child,Bill,B,(Forner),0,1
0,0,1993-94,HB 1018,1018,,1993-94,SB 5137,SGovt Oper,1993-03-08,0,0,HB 1018,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Making the office of sheriff nonpartisan.,House,656,,0,0,0,0,Nonpartisan sheriffs,Bill,B,(Springer),0,0
1,0,1993-94,ESHB 1018,1018,,,,,1994-03-11,0,0,ESHB 1018,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,1,1993-02-05,,1,Making the office of sheriff nonpartisan.,House,656,,0,0,0,0,Nonpartisan sheriffs,Bill,B,(Springer),0,1
0,0,1993-94,HB 1019,1019,,1993-94,SB 5115,SGovt Oper,1993-02-03,0,0,HB 1019,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Changing provisions relating to the conduct of meetings in cities and towns.,House,630,,0,0,0,0,City/town meetings,Bill,B,(Dunshee),0,0
1,0,1993-94,SHB 1019,1019,,,,,1994-03-11,0,0,SHB 1019,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-22,,0,Changing provisions relating to the conduct of meetings in cities and towns.,House,630,,0,0,0,0,City/town meetings,Bill,B,(Dunshee),0,1
1,0,1993-94,HB 1020,1020,,1993-94,SB 5111,SGovt Oper,1994-03-11,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1993-01-11,,0,Clarifying the authority of towns to manage property.,House,656,,0,0,0,0,Property management by towns,Bill,B,(Springer),0,0
0,0,1993-94,HB 1021,1021,,,,,1993-03-01,0,0,HB 1021,1st substitute bill substituted.,0,H subst for,0,0,1993-01-11,,0,Changing provisions relating to municipal ordinances.,House,656,,0,0,0,0,Municipal ordinances,Bill,B,(Springer),0,0
1,0,1993-94,SHB 1021,1021,,,,,1994-03-11,0,0,SHB 1021,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1993-01-22,,0,Changing provisions relating to municipal ordinances.,House,656,,0,0,0,0,Municipal ordinances,Bill,B,(Springer),0,1
1,0,1993-94,EHB 1022,1022,,,,,1993-04-12,0,0,EHB 1022,"Chapter 11, 1993 Laws",0,C 11 L 93,0,1,1993-01-11,,0,Adjusting the membership of the sentencing guidelines commission.,House,294,,0,0,0,1,Sentencing guidelines commis,Bill,B,(Morris),1,0
1,0,1993-94,HB 1023,1023,,,,,1994-03-11,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1993-01-11,,1,Requiring good cause to terminate employment close to pension or health benefit qualification.,House,442,,0,0,0,0,Termination of employment,Bill,B,(Valle),1,0
1,0,1993-94,HB 1024,1024,,,,,1993-05-07,1,0,HB 1024,"Chapter 231, 1993 Laws",0,C 231 L 93,0,0,1993-01-11,,0,Extending the maturity date for general obligation bonds issued by fire protection districts.,House,349,,0,0,0,0,Fire protect district bonds,Bill,B,(Rayburn),0,0
1,0,1993-94,HB 1025,1025,,,,,1993-05-07,1,0,HB 1025,"Chapter 232, 1993 Laws",0,C 232 L 93,0,0,1993-01-12,,0,Regarding the limitation of actions brought by prisoners.,House,254,,0,0,0,0,Prisoner actions/limitations,Bill,B,(Ludwig),0,0
0,0,1993-94,HB 1026,1026,,,,,1993-02-22,0,0,HB 1026,1st substitute bill substituted.,0,H subst for,0,0,1993-01-12,,0,Excepting public defender services from county competitive bid requirements.,House,254,,0,0,0,0,Public defender services,Bill,B,(Ludwig),0,0
1,0,1993-94,SHB 1026,1026,,,,,1993-05-07,1,0,SHB 1026,"Chapter 233, 1993 Laws",0,C 233 L 93,0,0,1993-02-05,,0,Excepting public defender services from county competitive bid requirements.,House,254,,0,0,0,0,Public defender services,Bill,B,(Ludwig),0,1
1,0,1993-94,HB 1027,1027,,1993-94,SB 5048,Ssubst for,1994-03-11,0,0,HB 1027,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-12,,0,Revising bidding practices of municipalities.,House,47,,0,0,0,0,Municipal bidding practices,Bill,B,(Bray),0,0
0,0,1993-94,HB 1028,1028,,,,,1993-03-08,0,0,HB 1028,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-12,,0,Allowing live-in care at mobile home parks.,House,301,,0,0,0,0,Live-in care/mobile home pks,Bill,B,"(Myers, H.)",0,0
1,0,1993-94,SHB 1028,1028,,,,,1993-04-30,0,0,SHB 1028,"Chapter 152, 1993 Laws",0,C 152 L 93,0,0,1993-02-10,,0,Allowing live-in care at mobile home parks.,House,301,,0,0,0,0,Live-in care/mobile home pks,Bill,B,"(Myers, H.)",0,1
1,0,1993-94,HB 1029,1029,,,,,1994-03-11,0,0,HB 1029,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,1993-01-12,,0,Purchasing manufactured homes.,House,301,,0,0,0,0,Manufactured home purchasers,Bill,B,"(Myers, H.)",1,0
1,0,1993-94,HB 1030,1030,,,,,1994-03-11,0,0,HB 1030,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-11,,0,Revising incorporation procedures for cities and towns.,House,301,,0,0,0,0,City/town incorporations,Bill,B,"(Myers, H.)",0,0
1,0,1993-94,SHB 1030,1030,,,,,1994-03-11,0,0,SHB 1030,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-22,,0,Revising incorporation procedures for cities and towns.,House,301,,0,0,0,0,City/town incorporations,Bill,B,"(Myers, H.)",0,1
1,0,1993-94,HB 1031,1031,,,,,1994-03-11,0,0,HB 1031,"By resolution, reintroduced and retained in present status.",0,H Local Govt,0,0,1993-01-12,,0,Authorizing a county research service.,House,301,,0,0,0,0,County research services,Bill,B,"(Myers, H.)",1,0
1,0,1993-94,HB 1032,1032,,1993-94,SB 5050,Ssubst for,1994-03-11,0,0,HB 1032,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-12,,0,Revising reimbursement provisions for local government officials.,House,484,,0,0,0,0,Local gov official reimburse,Bill,B,(Zellinsky),0,0
1,0,1993-94,EHB 1033,1033,,,,,1993-05-12,1,0,EHB 1033,"Chapter 285, 1993 Laws",0,C 285 L 93,0,1,1993-01-12,,1,Establishing a procedure for developing local jail industries programs.,House,301,,0,0,0,0,Jail industries program,Bill,B,"(Myers, H.)",1,0
1,0,1993-94,HB 1034,1034,,,,,1994-03-11,0,0,HB 1034,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-12,,0,Correcting an unconstitutional provision relating to claims for noneconomic damages limitations.,House,11,,0,0,0,1,Noneconomic damages limitatn,Bill,B,(Appelwick),0,0
1,0,1993-94,HB 1035,1035,,,,,1993-04-12,0,0,HB 1035,"Chapter 12, 1993 Laws",0,C 12 L 93,0,0,1993-01-12,,0,Correcting double amendments relating to support obligations.,House,11,,0,0,0,1,Support obligations,Bill,B,(Appelwick),0,0
1,0,1993-94,HB 1036,1036,,,,,1993-04-09,0,0,HB 1036,"Chapter 7, 1993 Laws",0,C 7 L 93,0,0,1993-01-12,,0,Correcting a double amendment relating to funding bonds.,House,301,,0,0,0,1,Funding bonds,Bill,B,"(Myers, H.)",0,0
1,0,1993-94,HB 1037,1037,,,,,1993-04-09,0,0,HB 1037,"Chapter 8, 1993 Laws",0,C 8 L 93,0,0,1993-01-12,,0,Correcting a double amendment relating to auction sales of county property.,House,47,,0,0,0,1,County property auction sale,Bill,B,(Bray),0,0
1,0,1993-94,HB 1038,1038,,,,,1993-04-12,0,0,HB 1038,"Chapter 13, 1993 Laws",0,C 13 L 93,0,0,1993-01-12,,0,Correcting a double amendment related to authorized functions of health care assistants.,House,110,,0,0,0,1,Health care assistants,Bill,B,(Dellwo),0,0
1,0,1993-94,HB 1039,1039,,,,,1994-03-11,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1993-01-12,,0,Creating the state law enforcement medal of honor.,House,359,,0,0,0,0,Law enforcmnt medal of honor,Bill,B,(Riley),1,0
1,1,1993-94,HB 1040,1040,,1993-94,SB 5933,SNatural Res,1994-03-11,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Cap Budget,0,0,1993-01-12,,0,Requiring the department of fisheries to construct and operate a razor clam hatchery.,House,359,,0,0,0,0,Razor clam hatchery,Bill,B,(Riley),1,0
1,0,1993-94,HB 1041,1041,,,,,1993-04-30,0,0,HB 1041,"Chapter 132, 1993 Laws",0,C 132 L 93,0,0,1993-01-12,,0,Altering a limit on family member group life insurance coverage.,House,484,,0,0,0,0,Life insurance group coverag,Bill,B,(Zellinsky),0,0
1,1,1993-94,HB 1042,1042,,,,,1994-03-11,0,0,HB 1042,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1993-01-13,,0,Requiring collection of ballast discharge data.,House,227,,0,0,0,0,Ballast discharge data,Bill,B,(King),1,0
1,0,1993-94,EHB 1043,1043,,,,,1994-03-11,0,0,EHB 1043,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,1,1993-01-13,,0,Specifying the method of execution.,House,376,,0,0,0,0,Execution method,Bill,B,(Schmidt),0,0
1,0,1993-94,HB 1044,1044,,,,,1994-03-11,0,0,HB 1044,"By resolution, reintroduced and retained in present status.",0,H State Govt,0,0,1993-01-13,,0,Authorizing a blanket primary for the presidential preference primary.,House,620,,0,0,0,0,Presidential prefer primary,Bill,B,(Carlson),1,0
0,0,1993-94,HB 1045,1045,,,,,1993-03-17,0,0,HB 1045,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Prohibiting the industrial welfare committee and the director of the department of labor and industries from limiting the hours of work by minors.,House,320,,0,0,0,0,Working hours for minors,Bill,B,(Orr),0,0
1,0,1993-94,ESHB 1045,1045,,,,,1994-03-11,0,0,ESHB 1045,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,1,1993-03-03,,0,Limiting the working hours of minors.,House,320,,0,0,0,0,Working hours for minors,Bill,B,(Orr),0,1
1,1,1993-94,HB 1046,1046,,1993-94,SB 5102,SWays & Means,1994-03-11,0,0,HB 1046,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1993-01-13,,0,Appropriating money for Grays Harbor Community College.,House,23,,0,1,0,0,Grays Harbor Community Collg,Bill,B,(Basich),1,0
0,0,1993-94,HB 1047,1047,,,,,1993-02-12,0,0,HB 1047,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Requiring solid waste reports and landfill fee reciprocity on waste received from outside the state.,House,367,,0,0,0,0,Solid waste/out of state,Bill,B,(Rust),1,0
1,0,1993-94,SHB 1047,1047,,,,,1993-05-12,1,0,SHB 1047,"Chapter 286, 1993 Laws",0,C 286 L 93,0,0,1993-01-28,,0,Requiring solid waste reports and landfill fee reciprocity on waste received from outside the state.,House,367,,0,0,0,0,Solid waste/out of state,Bill,B,(Rust),1,1
1,0,1993-94,HB 1048,1048,,,,,1994-03-11,0,0,HB 1048,"By resolution, reintroduced and retained in present status.",0,H Env. Affairs,0,0,1993-01-13,,0,Correcting a double amendment relating to orders issued by the pollution control hearings board.,House,367,,0,0,0,1,Pollut control hearings brd,Bill,B,(Rust),0,0
1,0,1993-94,HB 1049,1049,,,,,1994-03-11,0,0,HB 1049,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1993-01-13,,0,Authorizing video card games.,House,359,,0,0,0,0,Video card games,Bill,B,(Riley),1,0
1,0,1993-94,HB 1050,1050,,,,,1994-03-11,0,0,HB 1050,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1993-01-13,,0,Obstructing a public servant.,House,382,,0,0,0,0,Public servant obstruction,Bill,B,(Scott),0,0
0,0,1993-94,HB 1051,1051,,,,,1993-02-12,0,0,HB 1051,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Providing for restitution for certain emergency responses.,House,382,,0,0,0,0,Emergency response restitutn,Bill,B,(Scott),0,0
1,0,1993-94,SHB 1051,1051,,,,,1993-05-07,1,0,SHB 1051,"Chapter 251, 1993 Laws",0,C 251 L 93,0,0,1993-01-29,,0,Providing for restitution for certain emergency responses.,House,382,,0,0,0,0,Emergency response restitutn,Bill,B,(Scott),1,1
1,0,1993-94,HB 1052,1052,,,,,1994-03-11,0,0,HB 1052,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1993-01-13,,0,Requiring trigger-locking devices on handguns.,House,382,,0,0,0,0,Handgun trigger-lock devices,Bill,B,(Scott),0,0
1,0,1993-94,HB 1053,1053,,,,,1994-03-11,0,0,HB 1053,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-13,,0,Making technical changes to the statute governing athlete agents.,House,180,,0,0,0,0,Athlete agents,Bill,B,(Heavey),1,0
1,0,1993-94,HB 1054,1054,,,,,1994-03-11,0,0,HB 1054,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1993-01-13,,0,Compensating certain salespeople.,House,227,,0,0,0,0,Salespeople compensation,Bill,B,(King),0,0
1,0,1993-94,HB 1055,1055,,1993-94,SB 5587,SWays & Means,1994-03-11,0,0,HB 1055,"By resolution, reintroduced and retained in present status.",0,H Revenue,0,0,1993-01-13,,0,"Providing a tax exemption for property leased or rented by nonprofit character-building, benevolent, protective, or rehabilitative social service agencies.",House,142,,0,0,0,0,Nonprofit agency tax exemptn,Bill,B,"(Franklin, R.)",1,0
1,0,1993-94,HB 1056,1056,,1993-94,SB 5584,C 478 L 93,1994-03-11,0,0,HB 1056,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-13,,0,Creating the Washington housing policy act.,House,142,,0,0,0,0,Housing policy act,Bill,B,"(Franklin, R.)",1,0
1,0,1993-94,SHB 1056,1056,,,,,1994-03-11,0,0,SHB 1056,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-02-22,,0,Creating the Washington housing policy act.,House,142,,0,0,0,0,Housing policy act,Bill,B,"(Franklin, R.)",0,1
0,0,1993-94,HB 1057,1057,,1993-94,SB 5588,SLabor & Comm,1993-02-22,0,0,HB 1057,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Correcting double amendments relating to regulation of mobile and manufactured homes.,House,142,,0,0,0,0,Mobile/manufactured homes,Bill,B,"(Franklin, R.)",0,0
1,0,1993-94,SHB 1057,1057,,,,,1993-04-30,0,0,SHB 1057,"Chapter 154, 1993 Laws",0,C 154 L 93,0,0,1993-02-04,,0,Correcting double amendments relating to regulation of mobile and manufactured homes.,House,142,,0,0,0,0,Mobile/manufactured homes,Bill,B,"(Franklin, R.)",0,1
1,0,1993-94,HB 1058,1058,,1993-94,SB 5583,SHlth/Hmn Ser,1993-05-07,1,0,HB 1058,"Chapter 234, 1993 Laws",0,C 234 L 93,0,0,1993-01-13,,1,Providing for public hospital district chaplains.,House,142,,0,0,0,0,Public hospital chaplains,Bill,B,"(Franklin, R.)",0,0
0,0,1993-94,HB 1059,1059,,1993-94,SB 5582,SLaw & Just,1993-03-11,0,0,HB 1059,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Regulating possession of weapons in court facilities.,House,142,,0,0,0,0,Weapons in court facilities,Bill,B,"(Franklin, R.)",1,0
1,0,1993-94,ESHB 1059,1059,,,,,1993-05-15,1,0,ESHB 1059,"Chapter 396, 1993 Laws",0,C 396 L 93,0,1,1993-02-24,,0,Revising provisions relating to areas where weapons are restricted.,House,142,,0,0,0,0,Weapons in court facilities,Bill,B,"(Franklin, R.)",0,1
1,0,1993-94,HB 1060,1060,,,,,1994-03-11,0,0,HB 1060,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,1993-01-13,,1,Permitting the destruction of forfeited firearms.,House,142,,0,0,0,0,Forfeited firearms destructn,Bill,B,"(Franklin, R.)",1,0
0,0,1993-94,HB 1061,1061,,,,,1993-03-08,0,0,HB 1061,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Modifying irrigation district mergers.,House,349,,0,0,0,0,Irrigation district mergers,Bill,B,(Rayburn),0,0
1,0,1993-94,SHB 1061,1061,,,,,1993-05-07,1,0,SHB 1061,"Chapter 235, 1993 Laws",0,C 235 L 93,0,0,1993-02-15,,0,Modifying irrigation district mergers.,House,349,,0,0,0,0,Irrigation district mergers,Bill,B,(Rayburn),0,1
1,0,1993-94,HB 1062,1062,,,,,1993-04-21,0,0,HB 1062,"Chapter 72, 1993 Laws",0,C 72 L 93,0,0,1993-01-13,,0,Repealing the sunset provisions for the IMPACT center.,House,349,,0,0,0,0,IMPACT center sunset,Bill,B,(Rayburn),1,0
0,0,1993-94,HB 1063,1063,,,,,1993-03-09,0,0,HB 1063,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Modifying provisions regarding the Washington wine commission.,House,349,,0,0,0,0,Washington wine commission,Bill,B,(Rayburn),1,0
1,0,1993-94,SHB 1063,1063,,,,,1993-04-30,0,0,SHB 1063,"Chapter 160, 1993 Laws",0,C 160 L 93,0,0,1993-01-25,,0,Modifying provisions regarding the Washington wine commission.,House,349,,0,0,0,0,Washington wine commission,Bill,B,(Rayburn),1,1
0,0,1993-94,HB 1064,1064,,,,,1993-02-22,0,0,HB 1064,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Requiring the adoption of a policy prohibiting corporal punishment in schools.,House,86,,0,0,0,0,Corporal punishment/schools,Bill,B,"(Cole, G.)",0,0
1,0,1993-94,SHB 1064,1064,,,,,1993-04-21,0,0,SHB 1064,"Chapter 68, 1993 Laws",0,C 68 L 93,0,0,1993-02-11,,0,Requiring the adoption of a policy prohibiting corporal punishment in schools.,House,86,,0,0,0,0,Corporal punishment/schools,Bill,B,"(Cole, G.)",0,1
1,1,1993-94,HB 1065,1065,,,,,1994-03-11,0,0,HB 1065,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,1993-01-13,,0,Creating the school pathway and bus stop improvement program.,House,86,,0,0,0,0,School pathway/bus stop prgm,Bill,B,"(Cole, G.)",1,0
1,0,1993-94,HB 1066,1066,,,,,1994-03-11,0,0,HB 1066,"By resolution, reintroduced and retained in present status.",0,H Rules X,0,0,1993-01-13,,0,Contracting by water and sewer districts.,House,47,,0,0,0,0,Water/sewer distrct contrcts,Bill,B,(Bray),0,0
1,0,1993-94,EHB 1067,1067,,,,,1993-05-15,1,0,EHB 1067,"Chapter 397, 1993 Laws",0,C 397 L 93,0,1,1993-01-13,,0,Providing for correctional employees collective bargaining.,House,320,,0,0,0,0,Collective bargaining,Bill,B,(Orr),1,0
1,0,1993-94,HB 1068,1068,,,,,1993-05-12,1,0,HB 1068,"Chapter 287, 1993 Laws",0,C 287 L 93,0,0,1993-01-13,,0,Providing for registration of transfer on death securities.,House,322,,0,0,0,0,Death securities transfer,Bill,B,(Padden),0,0
0,0,1993-94,HB 1069,1069,,,,,1993-03-08,0,0,HB 1069,1st substitute bill substituted.,0,H subst for,0,0,1993-01-13,,0,Providing for seizure of property involved in a felony.,House,254,,0,0,0,0,Seizure of property,Bill,B,(Ludwig),0,0
