Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
0,0,2013-14,2SHB 1005,1005,,,,,2014-02-17,0,0,2SHB 1005,3rd substitute bill substituted.,0,H subst for,0,0,2013-02-28,AN ACT Relating to the public disclosure commission concerning responsibilities and funding;,0,Concerning responsibilities and funding of the public disclosure commission.,House,8212,H-1907.1,0,0,0,0,Public disclosure commission,Bill,B,(Moeller),1,2
1,0,2013-14,E3SHB 1005,1005,,,,,2014-03-13,0,1,E3SHB 1005,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2014-02-10,AN ACT Relating to the public disclosure commission concerning responsibilities and funding;,1,Requiring certain campaign reports to be filed electronically.,House,8212,H-4193.1,0,0,0,0,Campaign report filing,Bill,B,(Moeller),1,3
1,0,2013-14,HB 1006,1006,,,,,2013-05-01,0,0,HB 1006,Effective date 7/28/2013.,0,C 88 L 13,0,0,2013-01-14,AN ACT Relating to removing the requirement that earnings from the Washington horse racing commission operating account be credited to the Washington horse racing commission class C purse fund account;,0,Removing the requirement that earnings from the Washington horse racing commission operating account be credited to the Washington horse racing commission class C purse fund account.,House,13209,Z-0003.2,0,0,0,1,Horse racing comm. accounts,Bill,B,(Schmick),1,0
0,0,2013-14,HB 1007,1007,,,,,2013-03-09,0,0,HB 1007,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to covering loads on public highways;,1,Concerning the covering of loads on public highways.,House,3487,H-0260.1,0,0,0,0,Covering loads on highways,Bill,B,(Kagi),1,0
1,0,2013-14,ESHB 1007,1007,,,,,2014-01-13,0,1,ESHB 1007,Referred to Transportation.,0,H Trans,0,1,2013-02-13,AN ACT Relating to covering loads on public highways;,1,Concerning the covering of loads on public highways.,House,3487,H-1076.3,0,0,0,0,Covering loads on highways,Bill,B,(Kagi),1,1
1,0,2013-14,HB 1008,1008,,2013-14,SB 6442,Ssubst for,2014-03-13,0,0,HB 1008,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2013-01-14,AN ACT Relating to allowing sales of growlers of cider;,0,Allowing sales of growlers of cider.,House,5155,H-0174.1,0,0,0,0,Cider sales,Bill,B,"(Hunt, S.)",0,0
0,0,2013-14,HB 1009,1009,,2013-14,SB 5261,SCommerce and L,2013-02-25,0,0,HB 1009,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to liquor self-checkout machines;,0,Prohibiting certain liquor self-checkout machines.,House,5155,H-0173.1,0,0,0,0,Liquor self-checkout,Bill,B,"(Hunt, S.)",0,0
1,0,2013-14,SHB 1009,1009,,,,,2013-05-01,0,0,SHB 1009,Effective date 7/28/2013.,0,C 89 L 13,0,0,2013-01-31,AN ACT Relating to liquor self-checkout machines;,0,Concerning liquor self-checkout machines.,House,5155,H-1072.1,0,0,0,0,Liquor self-checkout,Bill,B,"(Hunt, S.)",0,1
0,0,2013-14,HB 1010,1010,,,,,2013-02-18,0,0,HB 1010,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to antifreeze products;,0,Concerning antifreeze products.,House,10031,H-0179.1,0,0,0,0,Antifreeze products,Bill,B,(Appleton),0,0
1,0,2013-14,SHB 1010,1010,,,,,2014-01-13,0,0,SHB 1010,"By resolution, reintroduced and retained in present status.",0,H Rules 3C,0,0,2013-01-23,AN ACT Relating to antifreeze products;,0,Concerning antifreeze products.,House,10031,H-0937.1,0,0,0,0,Antifreeze products,Bill,B,(Appleton),1,1
1,0,2013-14,EHB 1011,1011,,,,,2014-03-13,0,1,EHB 1011,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2013-01-14,AN ACT Relating to removing the one-year waiting period for veterans or active members of the military for the purpose of eligibility for resident tuition;,0,Removing the one-year waiting period for veterans or active members of the military for purposes of eligibility for resident tuition.,House,10031,H-0134.2,0,0,0,0,Military/resident tuition,Bill,B,(Appleton),1,0
0,0,2013-14,HB 1012,1012,,,,,2013-03-04,0,0,HB 1012,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to maintenance of a surety bond for appraisal management companies;,0,Increasing the penal sum of a surety bond required to be maintained by an appraisal management company.,House,15809,H-0233.1,0,0,0,0,Appraisal mgmt company bond,Bill,B,(Stanford),0,0
1,0,2013-14,SHB 1012,1012,,,,,2013-05-01,0,0,SHB 1012,Effective date 7/28/2013.,0,C 90 L 13,0,0,2013-01-23,AN ACT Relating to maintenance of a surety bond for appraisal management companies;,0,Increasing the penal sum of a surety bond required to be maintained by an appraisal management company.,House,15809,H-0938.1,0,0,0,0,Appraisal mgmt company bond,Bill,B,(Stanford),1,1
1,0,2013-14,EHB 1013,1013,,2013-14,SB 5260,SGovt Ops,2014-03-13,0,1,EHB 1013,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2013-01-14,AN ACT Relating to authorizing regular meetings of county legislative authorities to be held at alternate locations within the county;,0,Authorizing regular meetings of county legislative authorities to be held at alternate locations within the county.,House,10031,H-0204.1,0,0,0,0,County legislative meetings,Bill,B,(Appleton),0,0
1,0,2013-14,HB 1014,1014,,,,,2014-02-18,0,1,HB 1014,Returned to Rules Committee for third reading.,0,H Rules 3C,0,0,2013-01-14,"AN ACT Relating to recognizing ""Native American Heritage Day"";",0,"Recognizing ""Native American Heritage Day.""",House,8211,H-0107.1,0,0,0,0,Native American heritage day,Bill,B,(McCoy),0,0
1,0,2013-14,HB 1015,1015,,,,,2014-01-13,0,0,HB 1015,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2013-01-14,AN ACT Relating to reducing costs by reducing state assessment requirements;,0,Reducing costs by reducing state assessment requirements.,House,8211,H-0129.1,0,0,0,0,State assessment requiremnts,Bill,B,(McCoy),1,0
0,0,2013-14,HB 1016,1016,,2013-14,SB 5612,SGovt Ops,2013-02-18,0,0,HB 1016,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to designating facilities and infrastructure of water purveyors as essential public facilities under growth management planning requirements;,1,Designating facilities and infrastructure of water purveyors as essential public facilities under growth management planning requirements.,House,14208,H-0103.2,0,0,0,0,Water purveyor facilities,Bill,B,(Angel),1,0
1,0,2013-14,SHB 1016,1016,,,,,2014-01-13,0,1,SHB 1016,Referred to Local Government.,0,H Local Govt,0,0,2013-02-01,AN ACT Relating to designating facilities and infrastructure of water purveyors as essential public facilities under growth management planning requirements;,1,Designating facilities and infrastructure of water purveyors as essential public facilities under growth management planning requirements.,House,14208,H-1174.1,0,0,0,0,Water purveyor facilities,Bill,B,(Angel),1,1
0,0,2013-14,HB 1017,1017,,,,,2013-03-06,0,0,HB 1017,2nd substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to creating new efficiency standards;,0,Creating new efficiency standards.,House,2144,H-0175.2,0,0,0,0,Efficiency standards,Bill,B,(Morris),1,0
0,0,2013-14,SHB 1017,1017,,,,,2013-03-06,0,0,SHB 1017,2nd substitute bill substituted.,0,H subst for,0,0,2013-01-31,AN ACT Relating to creating new efficiency standards;,0,Creating new efficiency standards.,House,2144,H-0631.3,0,0,0,0,Efficiency standards,Bill,B,(Morris),1,1
1,0,2013-14,E2SHB 1017,1017,,,,,2014-03-13,0,1,E2SHB 1017,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2013-02-20,AN ACT Relating to creating new efficiency standards;,1,Creating new efficiency standards.,House,2144,H-1571.1,0,0,0,0,Efficiency standards,Bill,B,(Morris),1,2
1,0,2013-14,HB 1018,1018,,,,,2014-01-13,0,0,HB 1018,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2013-01-14,AN ACT Relating to expanding criminal penalties for assault;,1,Expanding criminal penalties for assault.,House,8212,H-0264.2,0,0,0,0,Assault,Bill,B,(Moeller),1,0
1,0,2013-14,HB 1019,1019,,,,,2014-01-13,0,0,HB 1019,"By resolution, reintroduced and retained in present status.",0,H Govt Ops & Ele,0,0,2013-01-14,AN ACT Relating to identification of a requestor of public records;,0,Regarding identification of requestors of public records.,House,9996,H-0080.1,0,0,0,0,Public records requestors,Bill,B,(Haler),0,0
1,0,2013-14,HB 1020,1020,,,,,2014-01-13,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Public Safety,0,0,2013-01-14,AN ACT Relating to prohibiting level III sex offenders from residing in a community protection zone;,0,Prohibiting level III sex offenders from residing in a community protection zone.,House,9996,H-0109.1,0,0,0,0,"Sex offenders, level III",Bill,B,(Haler),1,0
0,0,2013-14,HB 1021,1021,,,,,2013-02-25,0,0,HB 1021,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to educating parents of the harmful effects of parental abduction;,0,Educating parents of the harmful effects of parental abduction.,House,9996,H-0087.1,0,0,0,0,Parental abduction,Bill,B,(Haler),1,0
1,0,2013-14,SHB 1021,1021,,,,,2013-05-01,0,0,SHB 1021,Effective date 7/28/2013.,0,C 91 L 13,0,0,2013-02-12,AN ACT Relating to educating parents of the harmful effects of parental abduction;,0,Educating parents of the harmful effects of parental abduction.,House,9996,H-1439.1,0,0,0,0,Parental abduction,Bill,B,(Haler),1,1
1,0,2013-14,HB 1022,1022,,,,,2014-01-13,0,0,HB 1022,"By resolution, reintroduced and retained in present status.",0,H Govt Acct & Ov,0,0,2013-01-14,AN ACT Relating to the sampling of wine and beer at specialty stores;,0,Concerning the sampling of wine and beer at specialty stores.,House,9996,H-0123.1,0,0,0,0,Wine and beer sampling,Bill,B,(Haler),1,0
1,0,2013-14,HB 1023,1023,,2013-14,SB 5393,SCommerce and L,2014-01-13,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2013-01-14,AN ACT Relating to extending apprenticeship utilization requirements;,1,Extending apprenticeship utilization requirements.,House,8212,H-0133.2,0,0,0,0,Apprenticeship utilization,Bill,B,(Moeller),1,0
1,0,2013-14,SHB 1023,1023,,,,,2014-01-13,0,1,SHB 1023,"By resolution, reintroduced and retained in present status.",0,H Rules C,0,0,2013-02-13,AN ACT Relating to extending apprenticeship utilization requirements;,0,Extending apprenticeship utilization requirements.,House,8212,H-1176.5,0,0,0,0,Apprenticeship utilization,Bill,B,(Moeller),0,1
1,0,2013-14,HB 1024,1024,,,,,2014-02-18,0,0,HB 1024,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2013-01-14,AN ACT Relating to service animals;,0,Addressing service animals.,House,8212,Z-0057.3,0,0,0,1,Service animals,Bill,B,(Moeller),1,0
1,0,2013-14,SHB 1024,1024,,,,,2014-02-18,0,0,SHB 1024,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2013-01-30,AN ACT Relating to service animals;,0,Addressing service animals.,House,8212,H-0986.2,0,0,0,1,Service animals,Bill,B,(Moeller),1,1
1,0,2013-14,2SHB 1024,1024,,,,,2014-02-18,0,0,2SHB 1024,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2013-02-25,AN ACT Relating to service animals;,0,Addressing service animals.,House,8212,H-1815.1,0,0,0,1,Service animals,Bill,B,(Moeller),0,2
1,0,2013-14,HB 1025,1025,,2013-14,SB 5395,SCommerce and L,2014-01-13,0,0,HB 1025,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2013-01-14,AN ACT Relating to extending the application of prevailing wage requirements;,1,Extending the application of prevailing wage requirements.,House,8212,H-0130.2,0,0,0,0,Prevailing wage,Bill,B,(Moeller),1,0
1,0,2013-14,SHB 1025,1025,,,,,2014-01-13,0,0,SHB 1025,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2013-02-13,AN ACT Relating to extending the application of prevailing wage requirements;,1,Extending the application of prevailing wage requirements.,House,8212,H-1415.3,0,0,0,0,Prevailing wage,Bill,B,(Moeller),1,1
1,0,2013-14,HB 1026,1026,,2013-14,SB 5394,SCommerce and L,2014-01-13,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H Labor/Work Dev,0,0,2013-01-14,AN ACT Relating to requiring use of resident workers on public works;,1,Requiring use of resident workers on public works.,House,8212,H-0132.2,0,0,0,0,Public wrks/resident workers,Bill,B,(Moeller),1,0
0,0,2013-14,HB 1027,1027,,,,,2013-03-06,0,0,HB 1027,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to implementing changes to child support based on the child support schedule work group report;,1,Implementing changes to child support based on the child support schedule work group report.,House,8212,H-0287.1,0,0,0,0,Child support,Bill,B,(Moeller),1,0
1,0,2013-14,SHB 1027,1027,,,,,2014-03-13,0,1,SHB 1027,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2013-01-30,AN ACT Relating to implementing changes to child support based on the child support schedule work group report;,1,Implementing changes to child support based on the child support schedule work group report.,House,8212,H-1082.1,0,0,0,0,Child support,Bill,B,(Moeller),1,1
1,0,2013-14,HB 1028,1028,,,,,2014-01-13,0,0,HB 1028,Referred to Transportation.,0,H Trans,0,0,2013-01-14,AN ACT Relating to the scenic and recreational highway on state route number 410;,0,Modifying a portion of the scenic and recreational highway on state route number 410.,House,15771,H-0045.1,0,0,0,0,State route number 410,Bill,B,(Dahlquist),1,0
1,0,2013-14,HB 1029,1029,,,,,2014-02-03,0,0,HB 1029,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2013-01-14,AN ACT Relating to private road maintenance agreements;,0,Concerning private road maintenance agreements.,House,2144,H-0311.1,0,0,0,0,Private road maintenance,Bill,B,(Morris),0,0
1,0,2013-14,SHB 1029,1029,,,,,2014-02-03,0,0,SHB 1029,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2013-02-12,AN ACT Relating to private road maintenance agreements;,0,Concerning private road maintenance agreements.,House,2144,H-0921.2,0,0,0,0,Private road maintenance,Bill,B,(Morris),0,1
1,0,2013-14,2SHB 1029,1029,,,,,2014-02-03,0,0,2SHB 1029,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2014-01-30,AN ACT Relating to private road maintenance agreements;,0,Concerning private road maintenance agreements.,House,2144,H-3702.1,0,0,0,0,Private road maintenance,Bill,B,(Morris),0,2
1,0,2013-14,HB 1030,1030,,,,,2014-01-13,0,0,HB 1030,Referred to Technology & Economic Development.,0,H Tech &  Econ De,0,0,2013-01-14,AN ACT Relating to adopting the electric transmission line siting compact;,1,Adopting the electric transmission line siting compact.,House,2144,H-0211.1,0,0,0,0,Electric transmission lines,Bill,B,(Morris),1,0
1,0,2013-14,HB 1031,1031,,,,,2014-01-13,0,0,HB 1031,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2013-01-14,AN ACT Relating to collection of debts by attorneys;,0,Concerning the collection of debts by attorneys.,House,15809,H-0212.1,0,0,0,0,Debt collection by attorneys,Bill,B,(Stanford),1,0
0,0,2013-14,HB 1032,1032,,2013-14,SB 5008,Ssubst for,2013-03-04,0,0,HB 1032,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to portable electronics insurance;,0,Addressing portable electronics insurance.,House,5154,H-0308.2,0,0,0,0,Portable electronics,Bill,B,(Kirby),1,0
1,0,2013-14,SHB 1032,1032,,,,,2014-01-13,0,1,SHB 1032,Referred to Business & Financial Services.,0,H Bus & Fin Svcs,0,0,2013-01-29,AN ACT Relating to portable electronics insurance;,0,Addressing portable electronics insurance.,House,5154,H-0925.3,0,0,0,0,Portable electronics,Bill,B,(Kirby),0,1
1,0,2013-14,HB 1033,1033,,2013-14,SB 5007,SFI/Hous/Ins,2014-01-13,0,0,HB 1033,Referred to Business & Financial Services.,0,H Bus & Fin Svcs,0,0,2013-01-14,AN ACT Relating to the settling of certain insurer transactions;,0,Regulating the settling of certain insurer transactions.,House,15809,H-0201.1,0,0,0,0,Insurer transactions,Bill,B,(Stanford),1,0
1,0,2013-14,SHB 1033,1033,,,,,2014-01-13,0,0,SHB 1033,Referred to Business & Financial Services.,0,H Bus & Fin Svcs,0,0,2013-01-23,AN ACT Relating to the settling of certain insurer transactions;,0,Regulating the settling of certain insurer transactions.,House,15809,H-0535.1,0,0,0,0,Insurer transactions,Bill,B,(Stanford),0,1
0,0,2013-14,HB 1034,1034,,,,,2013-02-25,0,0,HB 1034,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,AN ACT Relating to the licensing of escrow agents;,0,Regulating the licensing of escrow agents.,House,5154,H-0387.1,0,0,0,0,Escrow agent licensing,Bill,B,(Kirby),0,0
1,0,2013-14,SHB 1034,1034,,,,,2013-04-25,0,0,SHB 1034,Effective date 7/28/2013.,0,C 64 L 13,0,0,2013-01-16,AN ACT Relating to the licensing of escrow agents;,0,Regulating the licensing of escrow agents.,House,5154,H-0671.1,0,0,0,0,Escrow agent licensing,Bill,B,(Kirby),1,1
1,0,2013-14,HB 1035,1035,,2013-14,SB 5269,SRules X,2013-04-25,0,0,HB 1035,Effective date 7/28/2013.,0,C 65 L 13,0,0,2013-01-14,AN ACT Relating to title insurance rate filings;,0,Addressing title insurance rate filings.,House,5154,H-0397.1,0,0,0,0,Title insurance rate filings,Bill,B,(Kirby),1,0
1,0,2013-14,HB 1036,1036,,,,,2013-05-03,0,0,HB 1036,Effective date 7/28/2013.,0,C 117 L 13,0,0,2013-01-14,AN ACT Relating to service contracts;,0,Regulating service contracts.,House,5154,H-0232.1,0,0,0,0,Service contracts,Bill,B,(Kirby),1,0
1,0,2013-14,HB 1037,1037,,,,,2014-02-18,0,0,HB 1037,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2013-01-14,AN ACT Relating to establishing a cost-recovery mechanism for public records sought for commercial purposes;,0,Establishing a cost-recovery mechanism for public records sought for commercial purposes.,House,8212,H-0148.2,0,0,0,0,Public records cost recovery,Bill,B,(Moeller),0,0
1,0,2013-14,SHB 1037,1037,,,,,2014-02-18,0,1,SHB 1037,Returned to Rules Committee for second reading.,0,H Rules C,0,0,2013-02-19,AN ACT Relating to establishing a cost recovery mechanism for public records sought for commercial purposes;,1,Establishing a cost recovery mechanism for public records sought for commercial purposes.,House,8212,H-1281.4,0,0,0,0,Public records cost recovery,Bill,B,(Moeller),1,1
0,0,2013-14,HB 1038,1038,,,,,2013-02-25,0,0,HB 1038,1st substitute bill substituted.,0,H subst for,0,0,2013-01-14,"AN ACT Relating to requiring the department of licensing to adopt rules to allow online learning for training in the areas of cosmetology, manicuring, barbering, esthetics, and instructor-training;",0,"Requiring the department of licensing to adopt rules regarding online learning for training in cosmetology, manicuring, barbering, esthetics, and instruction.",House,15736,H-0457.1,0,0,0,0,"Cosmetology, barbering, etc.",Bill,B,(Ryu),0,0
1,0,2013-14,ESHB 1038,1038,,,,,2014-03-13,0,1,ESHB 1038,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,1,2013-01-23,"AN ACT Relating to requiring the department of licensing to adopt rules to allow online learning for training in the areas of cosmetology, manicuring, barbering, esthetics, and instructor-training;",0,"Requiring the department of licensing to adopt rules regarding online learning for training in cosmetology, manicuring, barbering, esthetics, and instruction.",House,15736,H-0670.3,0,0,0,0,"Cosmetology, barbering, etc.",Bill,B,(Ryu),1,1
1,0,2013-14,HB 1039,1039,,,,,2014-01-13,0,0,HB 1039,"By resolution, reintroduced and retained in present status.",0,H Rules R,0,0,2013-01-14,AN ACT Relating to per diem compensation for flood control zone district supervisors;,1,Concerning per diem compensation for flood control zone district supervisors.,House,10249,H-0414.1,0,0,0,0,Flood control zone districts,Bill,B,(Takko),0,0
1,0,2013-14,HB 1040,1040,,,,,2014-02-11,0,0,HB 1040,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2013-01-14,AN ACT Relating to real property valuation notices;,1,Concerning real property valuation notices.,House,10249,H-0438.1,0,0,0,0,Real property valuation,Bill,B,(Takko),1,0
1,0,2013-14,SHB 1040,1040,,,,,2014-02-11,0,0,SHB 1040,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2013-02-01,AN ACT Relating to real property valuation notices;,1,Concerning real property valuation notices.,House,10249,H-1173.1,0,0,0,0,Real property valuation,Bill,B,(Takko),1,1
1,0,2013-14,2SHB 1040,1040,,,,,2014-02-11,0,0,2SHB 1040,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2014-01-27,AN ACT Relating to real property valuation notices;,0,Concerning real property valuation notices.,House,10249,H-3737.1,0,0,0,0,Real property valuation,Bill,B,(Takko),0,2
1,0,2013-14,3SHB 1040,1040,,,,,2014-02-11,0,0,3SHB 1040,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2014-02-11,AN ACT Relating to real property valuation notices;,1,Concerning real property valuation notices.,House,10249,H-4214.1,0,0,0,0,Real property valuation,Bill,B,(Takko),1,3
