Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2007-08,HB 1006,1006,,,,,2008-01-14,0,0,HB 1006,Referred to State Government & Tribal Affairs.,0,H SGTribalAff,0,0,2007-01-08,AN ACT Relating to a feasibility study for electronic filing of disclosure reports;,0,Studying electronic filing of disclosure reports.,House,8212,H-0241.1,0,0,0,0,Filing of disclosure reports,Bill,B,(Moeller),1,0
1,0,2007-08,SHB 1006,1006,,,,,2008-01-14,0,0,SHB 1006,Referred to State Government & Tribal Affairs.,0,H SGTribalAff,0,0,2007-02-19,AN ACT Relating to a feasibility study for electronic filing of disclosure reports;,0,Studying electronic filing of disclosure reports.,House,8212,H-2298.1,0,0,0,0,Filing of disclosure reports,Bill,B,WAYS(Moeller),0,1
1,0,2007-08,HB 1007,1007,,,,,2008-01-14,0,0,HB 1007,"By resolution, reintroduced and retained in present status.",0,H Early L&CS,0,0,2007-01-08,"AN ACT Relating to the definition of ""at-risk youth"";",0,"Expanding the definition of ""at-risk youth.""",House,8212,H-0210.1,0,0,0,0,At-risk youth,Bill,B,(Moeller),1,0
0,0,2007-08,HB 1008,1008,,,,,2007-03-07,0,0,HB 1008,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to the protection of vulnerable adults;,0,Protecting vulnerable adults.,House,8212,H-0211.2,0,0,0,0,Vulnerable adults,Bill,B,(Moeller),1,0
1,0,2007-08,ESHB 1008,1008,,,,,2007-05-03,1,1,ESHB 1008,Effective date 7/22/2007.,0,C 312 L 07,0,1,2007-02-13,AN ACT Relating to the protection of vulnerable adults;,0,Protecting vulnerable adults.,House,8212,H-1491.3,0,0,0,0,Vulnerable adults,Bill,B,(Moeller),0,1
0,0,2007-08,HB 1009,1009,,,,,2007-03-12,0,0,HB 1009,2nd substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to establishing work groups to periodically review and update the child support schedule;,0,Establishing work groups to periodically review and update the child support schedule.,House,8212,H-0215.1,0,0,0,0,Child support schedule,Bill,B,(Moeller),1,0
0,0,2007-08,SHB 1009,1009,,,,,2007-03-12,0,0,SHB 1009,2nd substitute bill substituted.,0,H subst for,0,0,2007-01-23,AN ACT Relating to establishing work groups to periodically review and update the child support schedule;,0,Establishing work groups to periodically review and update the child support schedule.,House,8212,H-1126.1,0,0,0,0,Child support schedule,Bill,B,(Moeller),1,1
1,0,2007-08,2SHB 1009,1009,,,,,2007-05-03,0,0,2SHB 1009,Effective date 7/22/2007.,0,C 313 L 07,0,0,2007-02-21,AN ACT Relating to establishing work groups to periodically review and update the child support schedule;,0,Establishing work groups to periodically review and update the child support schedule.,House,8212,H-2385.1,0,0,0,0,Child support schedule,Bill,B,WAYS(Moeller),1,2
1,0,2007-08,HB 1010,1010,,,,,2008-01-28,0,1,HB 1010,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2007-01-08,"AN ACT Relating to notification of parents, guardians, and custodians when a juvenile is taken into custody by law enforcement;",1,"Notifying parents, guardians, and custodians when a juvenile is taken into custody.",House,8212,H-0209.1,0,0,0,0,Juvenile taken into custody,Bill,B,(Moeller),0,0
1,0,2007-08,HB 1011,1011,,,,,2008-01-14,0,0,HB 1011,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2007-01-08,AN ACT Relating to alien firearm licenses;,1,Revising provisions relating to alien firearm licenses.,House,8212,H-0095.1,0,0,0,0,Alien firearm licenses,Bill,B,(Moeller),1,0
1,0,2007-08,HB 1012,1012,,,,,2008-01-14,0,0,HB 1012,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2007-01-08,AN ACT Relating to an annual sales and use tax holiday;,1,Providing an annual sales and use tax holiday.,House,8212,H-0035.4,0,0,0,0,Sales & use tax holiday,Bill,B,(Moeller),1,0
1,0,2007-08,HB 1013,1013,,,,,2008-01-14,0,0,HB 1013,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,2007-01-08,AN ACT Relating to requiring professionals working in the building trades to wear and visibly display licenses and certificates;,0,Requiring construction contractors to display their licenses and certificates.,House,8212,H-0097.1,0,0,0,0,Construction contractors,Bill,B,(Moeller),1,0
1,0,2007-08,HB 1014,1014,,,,,2008-01-14,0,0,HB 1014,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2007-01-08,AN ACT Relating to safe storage of firearms;,0,Encouraging safe storage of firearms.,House,8212,H-0099.1,0,0,0,0,Storage of firearms,Bill,B,(Moeller),0,0
1,0,2007-08,HB 1015,1015,,,,,2008-01-14,0,0,HB 1015,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,2007-01-08,AN ACT Relating to increasing penalties for falsifying hours of service for commercial motor vehicles;,0,Increasing penalties for falsifying hours of service for commercial motor vehicles.,House,9996,H-0206.1,0,0,0,0,Commercial motor vehicles,Bill,B,(Haler),1,0
1,0,2007-08,HB 1016,1016,,,,,2008-01-14,0,0,HB 1016,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2007-01-08,AN ACT Relating to tax credits for hiring individuals with developmental disabilities;,0,Providing a business and occupation tax credit for the employment of individuals with developmental disabilities.,House,9996,H-0204.1,0,0,0,0,B & O tax credits,Bill,B,(Haler),1,0
1,0,2007-08,SHB 1016,1016,,,,,2008-01-14,0,0,SHB 1016,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2007-01-25,AN ACT Relating to tax credits for hiring individuals with developmental disabilities;,0,Providing a business and occupation tax credit for the employment of individuals with developmental disabilities.,House,9996,H-1336.1,0,0,0,0,B & O tax credits,Bill,B,(Haler),0,1
1,0,2007-08,HB 1017,1017,,2007-08,SB 5200,SWays & Means,2008-01-14,0,0,HB 1017,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,2007-01-08,AN ACT Relating to tax credits for contributions to low-income housing efforts;,0,Providing tax credits for contributions to low-income housing efforts.,House,9996,H-0207.1,0,0,0,0,Low-income housing tx credit,Bill,B,(Haler),1,0
1,0,2007-08,HB 1018,1018,,,,,2008-01-14,0,0,HB 1018,Referred to State Government & Tribal Affairs.,0,H SGTribalAff,0,0,2007-01-08,AN ACT Relating to the time limit for state officials to solicit or accept contributions;,0,Modifying the time limit for state officials to solicit or accept contributions.,House,7635,H-0174.1,0,0,0,0,State official/contributions,Bill,B,(Orcutt),0,0
1,0,2007-08,SHB 1018,1018,,,,,2008-01-14,0,1,SHB 1018,Referred to State Government & Tribal Affairs.,0,H SGTribalAff,0,0,2007-02-27,AN ACT Relating to the time limit for state officials to solicit or accept contributions;,0,Modifying the time limit for state officials to solicit or accept contributions.,House,7635,H-2623.1,0,0,0,0,State official/contributions,Bill,B,(Orcutt),0,1
1,1,2007-08,HB 1019,1019,,,,,2008-01-14,0,0,HB 1019,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2007-01-08,AN ACT Relating to prioritizing basic education expenditures within the state appropriations process;,0,Prioritizing basic education expenditures within the state appropriations process.,House,5160,H-0392.1,0,0,0,0,Basic education expenditures,Bill,B,(Anderson),0,0
1,0,2007-08,HB 1020,1020,,,,,2008-01-14,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H InsFinSerCP,0,0,2007-01-08,AN ACT Relating to small loans;,0,Regulating small loans.,House,10031,H-0152.2,0,0,0,0,Small loans,Bill,B,(Appleton),0,0
1,0,2007-08,HB 1021,1021,,,,,2008-01-14,0,0,HB 1021,"By resolution, reintroduced and retained in present status.",0,H InsFinSerCP,0,0,2007-01-08,AN ACT Relating to small loans;,0,Regulating small loans.,House,10031,H-0151.3,0,0,0,0,Small loans,Bill,B,(Appleton),0,0
1,1,2007-08,HB 1022,1022,,,,,2008-01-14,0,0,HB 1022,"By resolution, reintroduced and retained in present status.",0,H HC/Wellness,0,0,2007-01-08,AN ACT Relating to creating a consumer or advocate-run mental health service delivery system;,0,Creating a consumer or advocate-run mental health service delivery system.,House,619,H-0107.1,0,0,0,0,Mental health system,Bill,B,(Campbell),0,0
1,0,2007-08,HB 1023,1023,,,,,2008-01-14,0,0,HB 1023,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2007-01-08,AN ACT Relating to the DNA identification system;,1,Providing for broader collection of biological samples for the DNA identification system.,House,3478,H-0223.1,0,0,0,0,DNA identification,Bill,B,(Miloscia),1,0
1,0,2007-08,SHB 1023,1023,,,,,2008-01-14,0,0,SHB 1023,"By resolution, reintroduced and retained in present status.",0,H Approp,0,0,2007-01-25,AN ACT Relating to the DNA identification system;,0,Providing for broader collection of biological samples for the DNA identification system.,House,3478,H-1404.1,0,0,0,0,DNA identification,Bill,B,(Miloscia),0,1
0,0,2007-08,HB 1024,1024,,2007-08,SB 5034,SRules X,2007-02-16,0,0,HB 1024,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to phasing out the use of polybrominated diphenyl ethers;,1,Phasing out the use of polybrominated diphenyl ethers.,House,8222,Z-0236.3,0,1,0,0,Polybrominated diphenyl,Bill,B,(Hunter),1,0
1,0,2007-08,ESHB 1024,1024,,,,,2007-04-17,0,1,ESHB 1024,Effective date 7/22/2007.,0,C 65 L 07,0,1,2007-01-11,AN ACT Relating to phasing out the use of polybrominated diphenyl ethers;,0,Phasing out the use of polybrominated diphenyl ethers.,House,8222,H-0839.2,0,1,0,0,Polybrominated diphenyl,Bill,B,(Hunter),1,1
1,0,2007-08,HB 1025,1025,,2007-08,SB 5006,SRules X,2007-03-12,0,0,HB 1025,Effective date 3/12/2007.,0,C 4 L 07,0,0,2007-01-08,AN ACT Relating to authorization for projects recommended by the public works board;,0,Recommending authorization for projects by the public works board.,House,11998,Z-0141.2,0,1,0,0,Public works board projects,Bill,B,(Rolfes),0,0
1,0,2007-08,HB 1026,1026,,2007-08,SB 5197,SRules X,2008-01-14,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H Judiciary,0,0,2007-01-08,AN ACT Relating to the sale of firearms at gun shows and events;,0,Regulating the sale of firearms at gun shows and events.,House,1611,H-0269.1,0,0,0,0,Sale of firearms,Bill,B,(Williams),0,0
1,0,2007-08,HB 1027,1027,,2007-08,SB 5199,C 81 L 07,2008-01-14,0,1,HB 1027,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-08,"AN ACT Relating to adding enforcement provisions regarding fraud, deception, and unlicensed internet lending to the chapter governing check cashers and sellers;",0,Restricting small loan practices.,House,519,Z-0304.3,0,0,0,1,Check cashers & sellers,Bill,B,(Strow),1,0
1,0,2007-08,HB 1028,1028,,2007-08,SB 6121,SEL/K-12 Educ,2008-01-14,0,0,HB 1028,"By resolution, reintroduced and retained in present status.",0,H Education,0,0,2007-01-08,AN ACT Relating to establishing a state report card for education;,0,Establishing a state report card for education.,House,7240,H-0340.2,0,0,0,0,Report card for education,Bill,B,"(Sullivan, B.)",1,0
0,0,2007-08,HB 1029,1029,,,,,2007-01-29,0,0,HB 1029,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to defining E85 motor fuel;,0,Defining E85 motor fuel.,House,7240,H-0170.1,0,0,0,0,Defining E85 motor fuel,Bill,B,"(Sullivan, B.)",0,0
1,0,2007-08,SHB 1029,1029,,,,,2007-05-03,1,1,SHB 1029,Effective date 7/22/2007.,0,C 309 L 07,0,0,2007-01-23,AN ACT Relating to defining alternative motor fuels;,1,Defining E85 motor fuel.  (REVISED FOR PASSED LEGISLATURE:  Defining alternative motor fuels.),House,7240,H-1214.1,0,0,0,0,Alternative motor fuels,Bill,B,"(Sullivan, B.)",1,1
0,0,2007-08,HB 1030,1030,,,,,2007-03-08,0,0,HB 1030,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to the penalty for attempting to elude a police vehicle;,1,Enhancing the penalty for eluding a police vehicle.,House,10249,H-0068.1,0,0,0,0,Eluding a police vehicle,Bill,B,(Takko),1,0
1,0,2007-08,ESHB 1030,1030,,,,,2008-04-01,1,1,ESHB 1030,Effective date 6/12/2008.,0,C 219 L 08,0,1,2007-02-01,AN ACT Relating to the penalty for attempting to elude a police vehicle;,1,Enhancing the penalty for eluding a police vehicle.,House,10249,H-1663.1,0,0,0,0,Eluding a police vehicle,Bill,B,(Takko),1,1
0,0,2007-08,HB 1031,1031,,,,,2008-02-12,0,0,HB 1031,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to electronic communication devices;,0,Changing provisions concerning electronic devices.,House,2144,H-0397.2,0,0,0,0,Electronic devices,Bill,B,(Morris),0,0
1,0,2007-08,ESHB 1031,1031,,,,,2008-03-25,1,1,ESHB 1031,Effective date 6/12/2008.,0,C 138 L 08,0,1,2007-02-23,AN ACT Relating to electronic communication devices;,0,Changing provisions concerning electronic devices.,House,2144,H-2393.1,0,0,0,0,Electronic devices,Bill,B,(Morris),0,1
0,0,2007-08,HB 1032,1032,,,,,2007-03-07,0,0,HB 1032,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to creating a sustainable energy trust;,0,Creating a sustainable energy trust.,House,2144,H-0388.2,0,0,0,0,Sustainable energy trust,Bill,B,(Morris),0,0
1,0,2007-08,SHB 1032,1032,,,,,2008-03-13,0,1,SHB 1032,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,2007-02-16,AN ACT Relating to creating a sustainable energy trust;,0,Creating a sustainable energy trust.,House,2144,H-2191.1,0,0,0,0,Sustainable energy trust,Bill,B,(Morris),1,1
1,0,2007-08,HB 1033,1033,,,,,2008-01-14,0,0,HB 1033,"By resolution, reintroduced and retained in present status.",0,H Hi Ed,0,0,2007-01-08,AN ACT Relating to research in the science and technology fields;,0,Promoting the growth of research in the science and technology fields.,House,2144,H-0389.1,0,0,0,0,Science & technology,Bill,B,(Morris),1,0
1,0,2007-08,HB 1034,1034,,,,,2008-01-14,0,0,HB 1034,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-08,AN ACT Relating to paying utility bills electronically;,1,Allowing the electronic payment of utility bills.,House,2144,H-0414.1,0,0,0,0,Utility bill payments,Bill,B,(Morris),0,0
1,0,2007-08,SHB 1034,1034,,,,,2008-01-14,0,1,SHB 1034,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-30,AN ACT Relating to paying utility bills electronically;,0,Allowing the electronic payment of utility bills.,House,2144,H-1567.1,0,0,0,0,Utility bill payments,Bill,B,(Morris),0,1
0,0,2007-08,HB 1035,1035,,,,,2007-03-10,0,0,HB 1035,2nd substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to anaerobic digestion power;,0,Addressing the purchase of anaerobic digestion power.,House,2144,H-0387.1,0,0,0,0,Anaerobic digestion power,Bill,B,(Morris),1,0
0,1,2007-08,SHB 1035,1035,,,,,2007-03-10,0,0,SHB 1035,2nd substitute bill substituted.,0,H subst for,0,0,2007-02-20,AN ACT Relating to anaerobic digestion power;,0,Regarding anaerobic digestion power.,House,2144,H-2146.3,0,0,0,0,Anaerobic digestion power,Bill,B,(Morris),1,1
1,0,2007-08,E2SHB 1035,1035,,,,,2008-01-14,0,1,E2SHB 1035,"House Rules ""X"" file.",0,H Rules X,0,1,2007-03-03,AN ACT Relating to anaerobic digestion power;,0,Regarding anaerobic digestion power.,House,2144,H-2767.1,0,0,0,0,Anaerobic digestion power,Bill,B,WAYS(Morris),1,2
1,0,2007-08,HB 1036,1036,,,,,2008-01-29,0,0,HB 1036,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-08,AN ACT Relating to the purchasing of renewable energy by public entities;,0,Regarding the purchase of renewable energy by public entities.,House,2144,H-0386.2,0,0,0,0,Renewable energy,Bill,B,(Morris),1,0
1,1,2007-08,SHB 1036,1036,,,,,2008-01-29,0,0,SHB 1036,"House Rules ""X"" file.",0,H Rules X,0,0,2007-02-20,AN ACT Relating to purchasing of renewable energy by public entities;,0,Regarding the purchase of renewable energy by public entities.,House,2144,H-2262.3,0,0,0,0,Renewable energy,Bill,B,(Morris),1,1
1,0,2007-08,2SHB 1036,1036,,,,,2008-01-29,0,0,2SHB 1036,"House Rules ""X"" file.",0,H Rules X,0,0,2007-03-03,AN ACT Relating to purchasing of renewable energy by public entities;,0,Regarding the purchase of renewable energy by public entities.,House,2144,H-2777.1,0,0,0,0,Renewable energy,Bill,B,WAYS(Morris),1,2
0,0,2007-08,HB 1037,1037,,,,,2007-02-05,0,0,HB 1037,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to siting electrical transmission under the energy facility site evaluation council;,1,Regarding electrical transmission.,House,2144,H-0406.1,0,0,0,0,Electrical transmission,Bill,B,(Morris),1,0
1,0,2007-08,SHB 1037,1037,,,,,2007-05-04,1,1,SHB 1037,Effective date 7/22/2007.,0,C 325 L 07,0,0,2007-01-17,AN ACT Relating to siting electrical transmission under the energy facility site evaluation council;,1,Regarding electrical transmission.,House,2144,H-1069.2,0,0,0,0,Electrical transmission,Bill,B,(Morris),1,1
1,0,2007-08,HB 1038,1038,,,,,2007-05-04,1,1,HB 1038,Effective date 7/22/2007.,0,C 326 L 07,0,0,2007-01-08,AN ACT Relating to developing regional compacts for siting electric transmission lines;,1,Developing regional compacts for siting electric transmission lines.,House,2144,H-0385.1,0,0,0,0,Electric transmission lines,Bill,B,(Morris),1,0
0,0,2007-08,HB 1039,1039,,,,,2007-01-29,0,0,HB 1039,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to allowing the department of ecology to issue written opinions for a portion of a facility under the model toxics control act;,0,Allowing the department of ecology to issue opinions for a portion of a facility under the model toxics control act.,House,7240,H-0440.1,0,0,0,0,Ecology department opinions,Bill,B,"(Sullivan, B.)",1,0
1,0,2007-08,SHB 1039,1039,,,,,2007-04-30,0,0,SHB 1039,Effective date 7/22/2007.,0,C 225 L 07,0,0,2007-01-23,AN ACT Relating to allowing the department of ecology to issue written opinions for a portion of a facility under the model toxics control act;,0,Allowing the department of ecology to issue opinions for a portion of a facility under the model toxics control act.,House,7240,H-1151.1,0,0,0,0,Ecology department opinions,Bill,B,"(Sullivan, B.)",1,1
1,0,2007-08,HB 1040,1040,,2007-08,SB 5214,SRules X,2008-01-14,0,0,HB 1040,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-08,AN ACT Relating to specialized forest products;,0,Concerning specialized forest products.,House,7240,H-0405.1,0,0,0,0,Specialized forest products,Bill,B,"(Sullivan, B.)",0,0
1,0,2007-08,SHB 1040,1040,,,,,2008-01-14,0,1,SHB 1040,"House Rules ""X"" file.",0,H Rules X,0,0,2007-02-21,AN ACT Relating to specialized forest products;,0,Concerning specialized forest products.,House,7240,H-2353.1,0,0,0,0,Specialized forest products,Bill,B,"(Sullivan, B.)",0,1
0,0,2007-08,HB 1041,1041,,,,,2007-02-28,0,0,HB 1041,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to plurality voting for directors;,0,Modifying plurality voting for directors.,House,12002,Z-0310.1,0,0,0,0,Plurality voting/directors,Bill,B,(Pedersen),0,0
1,0,2007-08,SHB 1041,1041,,,,,2007-05-14,1,1,SHB 1041,Effective date 7/22/2007.,0,C 467 L 07,0,0,2007-01-17,AN ACT Relating to plurality voting for directors;,0,Modifying plurality voting for directors.,House,12002,H-1100.1,0,0,0,0,Plurality voting/directors,Bill,B,(Pedersen),0,1
1,0,2007-08,HB 1042,1042,,,,,2007-04-17,0,0,HB 1042,Effective date 7/22/2007.,0,C 45 L 07,0,0,2007-01-08,AN ACT Relating to business transactions;,0,Modifying the share acquisition time period for engaging in a significant business transaction.,House,9710,Z-0309.1,0,0,0,0,Share aquisition time period,Bill,B,(Rodne),0,0
1,0,2007-08,HB 1043,1043,,,,,2008-01-14,0,0,HB 1043,"By resolution, reintroduced and retained in present status.",0,H Housing,0,0,2007-01-08,AN ACT Relating to the cancellation of delinquent personal property taxes on mobile and manufactured homes;,0,Authorizing the conditional cancellation of delinquent property taxes on mobile and manufactured homes.,House,2149,H-0343.1,0,0,0,0,Delinquent property tax,Bill,B,(O'Brien),0,0
1,0,2007-08,HB 1044,1044,,2007-08,SB 5014,C 280 L 07,2008-01-14,0,0,HB 1044,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-08,AN ACT Relating to the process for adopting contribution rates for the actuarial funding of the state retirement systems;,0,Amending the process for adopting contribution rates for the state retirement systems.,House,5158,Z-0410.2,0,0,0,1,Contribution rates,Bill,B,(Fromhold),1,0
1,0,2007-08,SHB 1044,1044,,,,,2008-01-14,0,0,SHB 1044,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-29,AN ACT Relating to the process for adopting contribution rates for the actuarial funding of the state retirement systems;,0,Amending the process for adopting contribution rates for the state retirement systems.,House,5158,H-1539.1,0,0,0,1,Contribution rates,Bill,B,WAYS(Fromhold),1,1
0,0,2007-08,HB 1045,1045,,2007-08,SB 5462,SNR/Ocean/Rec,2007-02-16,0,0,HB 1045,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to maintaining deductions from proceeds of transactions authorized on state lands as determined by the board of natural resources;,0,Maintaining the ability of the board of natural resources to determine the deduction of proceeds from transactions on state lands managed by the department of natural resources.,House,7240,Z-0221.1,0,0,0,0,Board of natural resources,Bill,B,"(Sullivan, B.)",1,0
1,0,2007-08,SHB 1045,1045,,,,,2008-01-14,0,1,SHB 1045,"House Rules ""X"" file.",0,H Rules X,0,0,2007-01-17,AN ACT Relating to maintaining deductions from proceeds of transactions authorized on state lands as determined by the board of natural resources;,0,Maintaining the ability of the board of natural resources to determine the deduction of proceeds from transactions on state lands managed by the department of natural resources.,House,7240,H-1080.1,0,0,0,0,Board of natural resources,Bill,B,"(Sullivan, B.)",1,1
1,0,2007-08,HB 1046,1046,,2007-08,SB 5632,SFin Inst/Ins,2008-02-11,0,0,HB 1046,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2007-01-08,AN ACT Relating to proof of financial responsibility or motor vehicle liability insurance;,0,Meeting financial responsibility requirements for automobiles.,House,10249,H-0130.1,0,0,0,0,Motor vehicle insurance,Bill,B,(Takko),0,0
1,0,2007-08,SHB 1046,1046,,,,,2008-02-11,0,0,SHB 1046,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2007-02-14,AN ACT Relating to proof of financial responsibility or motor vehicle liability insurance;,0,Meeting financial responsibility requirements for automobiles.,House,10249,H-2011.1,0,0,0,0,Motor vehicle insurance,Bill,B,(Takko),1,1
1,0,2007-08,2SHB 1046,1046,,,,,2008-02-11,0,0,2SHB 1046,Passed to Rules Committee for second reading.,0,H Rules R,0,0,2008-02-06,AN ACT Relating to proof of financial responsibility or motor vehicle liability insurance;,0,Meeting financial responsibility requirements for automobiles.,House,10249,H-4701.1,0,0,0,0,Motor vehicle insurance,Bill,B,(Takko),0,2
0,0,2007-08,HB 1047,1047,,,,,2007-03-06,0,0,HB 1047,1st substitute bill substituted.,0,H subst for,0,0,2007-01-08,AN ACT Relating to alcohol content in food products and confections;,0,Modifying provisions affecting alcohol content in food products and confections.,House,1611,H-0425.3,0,0,0,0,Alcohol in food and candy,Bill,B,(Williams),0,0
