Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,1995-96,HB 1002,1002,,,,,1996-01-08,0,0,HB 1002,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1995-01-09,,0,Modifying senior citizen and disabled persons property tax exemption thresholds.,House,620,,0,0,0,0,Senior/disabled property tax,Bill,B,(Carlson),0,0
1,0,1995-96,HB 1003,1003,,,,,1996-01-08,0,0,HB 1003,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1995-01-09,,0,Exempting low-income senior citizens and disabled persons from sales and use taxes on landscape services.,House,620,,0,0,0,0,Senior/disabled sales/use tx,Bill,B,(Carlson),1,0
0,0,1995-96,HB 1004,1004,,,,,1996-01-26,0,0,HB 1004,3rd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Allowing institutions of higher education to contract for services.,House,620,,0,0,0,0,Higher ed services contracts,Bill,B,(Carlson),1,0
0,0,1995-96,SHB 1004,1004,,,,,1996-01-26,0,0,SHB 1004,3rd substitute bill substituted.,0,H subst for,0,0,1995-02-10,,0,Allowing institutions of higher education to contract for services.,House,620,,0,0,0,0,Higher ed services contracts,Bill,B,(Carlson),1,1
0,0,1995-96,2SHB 1004,1004,,,,,1996-01-26,0,0,2SHB 1004,3rd substitute bill substituted.,0,H subst for,0,0,1995-03-03,,0,Allowing institutions of higher education to contract for services.,House,620,,0,0,0,0,Higher ed services contracts,Bill,B,WAYS(Carlson),1,2
1,0,1995-96,3SHB 1004,1004,,,,,1996-03-07,0,0,3SHB 1004,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1996-01-11,,0,Allowing institutions of higher education to contract for services.,House,620,,0,0,0,0,Higher ed services contracts,Bill,B,(Carlson),0,3
1,0,1995-96,HB 1005,1005,,,,,1996-01-08,0,0,HB 1005,"By resolution, reintroduced and retained in present status.",0,H Govt Oper,0,0,1995-01-09,,0,Concerning the presidential preference primary.,House,620,,0,0,0,0,Presidential prefernce prima,Bill,B,(Carlson),0,0
0,0,1995-96,HB 1006,1006,,1995-96,SB 5324,SLab/Com/Trad,1995-02-22,0,0,HB 1006,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Defining school bus driver.,House,620,,0,0,0,0,School bus drivers,Bill,B,(Carlson),0,0
1,0,1995-96,ESHB 1006,1006,,,,,1996-01-26,0,0,ESHB 1006,"On motion, referred to Education.",0,H Education,0,1,1995-01-31,,0,Defining school bus driver.,House,620,,0,0,0,0,School bus drivers,Bill,B,(Carlson),0,1
1,0,1995-96,HB 1007,1007,,,,,1996-01-08,0,0,HB 1007,"By resolution, reintroduced and retained in present status.",0,H Govt Oper,0,0,1995-01-09,,0,Concerning the position of nonpartisan county sheriff.,House,620,,0,0,0,0,Nonpartisan sheriffs,Bill,B,(Carlson),0,0
0,0,1995-96,HB 1008,1008,,,,,1995-03-03,0,0,HB 1008,Committee recommendations adopted and the 1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,Providing wine and beer educator's licenses.,House,620,,0,0,0,0,Wine & beer educator license,Bill,B,(Carlson),1,0
1,0,1995-96,SHB 1008,1008,,,,,1996-03-15,0,0,SHB 1008,"Chapter 75, 1996 Laws.",0,C 75 L 96,0,0,1995-02-01,,0,Providing wine and beer educator's licenses.,House,620,,0,0,0,0,Wine & beer educator license,Bill,B,(Carlson),0,1
0,1,1995-96,HB 1009,1009,,1995-96,SB 5033,Ssubst for,1995-03-07,0,0,HB 1009,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Establishing a commission on pesticide registration.,House,75,,0,0,0,0,Pesticide registratn commiss,Bill,B,(Chandler),1,0
0,1,1995-96,SHB 1009,1009,,,,,1995-03-07,0,0,SHB 1009,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-12,,0,Establishing a commission on pesticide registration.,House,75,,0,0,0,0,Pesticide registratn commiss,Bill,B,(Chandler),1,1
1,0,1995-96,E2SHB 1009,1009,,,,,1995-05-16,1,0,E2SHB 1009,"Chapter 390, 1995 Laws.",0,C 390 L 95,0,1,1995-02-27,,0,Establishing a commission on pesticide registration.,House,75,,0,0,0,0,Pesticide registratn commiss,Bill,B,WAYS(Chandler),1,2
0,0,1995-96,HB 1010,1010,,1995-96,SB 5132,SGovt Oper,1995-01-30,0,0,HB 1010,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Implementing regulatory reform.,House,650,,0,0,0,0,Regulatory reform,Bill,B,(Reams),0,0
1,0,1995-96,ESHB 1010,1010,,,,,1995-05-18,1,0,ESHB 1010,Passed these sections notwithstanding the Governor's veto.,1,Veto override,0,1,1995-01-17,,1,Implementing regulatory reform.,House,650,,0,0,0,0,Regulatory reform,Bill,B,(Reams),1,1
1,0,1995-96,HB 1011,1011,,,,,1996-01-08,0,0,HB 1011,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1995-01-09,,0,Waiving driver's license exams for certain students.,House,649,,0,0,0,0,Driver's license exam waiver,Bill,B,(Quall),0,0
1,0,1995-96,HB 1012,1012,,,,,1995-04-27,0,0,HB 1012,"Chapter 133, 1995 Laws.",0,C 133 L 95,0,0,1995-01-09,,0,Regulating loans made by pawnbrokers.,House,1370,,0,0,0,0,Pawnbrokers' loans,Bill,B,"(Thomas, L.)",0,0
1,0,1995-96,HB 1013,1013,,,,,1996-01-08,0,0,HB 1013,"By resolution, reintroduced and retained in present status.",0,H Trans,0,0,1995-01-09,,0,Expanding the adopt-a-highway program.,House,651,,0,0,0,0,Adopt-a-highway program,Bill,B,(Romero),1,0
1,0,1995-96,EHB 1014,1014,,,,,1995-05-16,0,0,EHB 1014,"Chapter 399, 1995 Laws PV.",1,C 399 L 95,0,1,1995-01-09,,0,Correcting obsolete references to the department of community development and the department of trade and economic development.,House,322,,0,0,0,1,"Commun,trade & econ dev dept",Bill,B,(Padden),0,0
1,0,1995-96,HB 1015,1015,,,,,1995-04-27,0,0,HB 1015,"Chapter 134, 1995 Laws.",0,C 134 L 95,0,0,1995-01-09,,0,Correcting double amendments from the 1994 legislative sessions.,House,322,,0,0,0,1,Double amendments correction,Bill,B,(Padden),0,0
1,0,1995-96,2EHB 1016,1016,,,,,1996-03-07,0,0,2EHB 1016,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,2,1995-01-09,,0,Exempting state and county ferry fuel sales and use tax.,House,376,,0,0,0,0,Ferry fuel sales and use tax,Bill,B,"(Schmidt, K.)",1,0
0,0,1995-96,HB 1017,1017,,,,,1995-02-03,0,0,HB 1017,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Transferring emergency management functions from the department of community development to the military department.,House,1592,,0,0,0,0,Emergency management,Bill,B,"(Schmidt, D.)",1,0
1,0,1995-96,SHB 1017,1017,,,,,1995-05-16,1,0,SHB 1017,"Chapter 391, 1995 Laws.",0,C 391 L 95,0,0,1995-01-20,,0,Transferring emergency management functions from the department of community development to the military department.,House,1592,,0,0,0,0,Emergency management,Bill,B,"(Schmidt, D.)",1,1
0,0,1995-96,HB 1018,1018,,,,,1995-01-27,0,0,HB 1018,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Amending the Washington uniform limited partnership act.,House,322,,0,0,0,0,Limited partnership act,Bill,B,(Padden),0,0
1,0,1995-96,SHB 1018,1018,,,,,1996-03-15,1,0,SHB 1018,"Chapter 76, 1996 Laws.",0,C 76 L 96,0,0,1995-01-17,,0,Amending the Washington uniform limited partnership act.,House,322,,0,0,0,0,Limited partnership act,Bill,B,(Padden),0,1
1,0,1995-96,HB 1019,1019,,,,,1996-03-07,0,0,HB 1019,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1995-01-09,,0,Transferring certain interests in individual retirement accounts.,House,322,,0,0,0,0,Individual retirement accnts,Bill,B,(Padden),0,0
1,0,1995-96,HB 1020,1020,,1995-96,SB 5187,SLaw & Justce,1996-01-08,0,0,HB 1020,"By resolution, reintroduced and retained in present status.",0,H Corrections,0,0,1995-01-09,,0,Increasing penalties for armed crimes.,House,322,,0,0,0,0,Armed crimes' penalties,Bill,B,(Padden),1,0
0,0,1995-96,HB 1021,1021,,,,,1995-03-07,0,0,HB 1021,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,Granting to adult court jurisdiction over juveniles who use a firearm while committing a violent offense.,House,1574,,0,0,0,0,Juvenile offenses when armed,Bill,B,(Delvin),1,0
0,0,1995-96,SHB 1021,1021,,,,,1995-03-07,0,0,SHB 1021,2nd substitute bill substituted.,0,H subst for,0,0,1995-02-07,,1,Granting to adult court jurisdiction over juveniles who use a firearm while committing a violent offense.,House,1574,,0,0,0,0,Juvenile offenses when armed,Bill,B,(Delvin),1,1
1,0,1995-96,E2SHB 1021,1021,,,,,1996-01-15,0,0,E2SHB 1021,"House Rules ""X"" file.",0,H Rules X,0,1,1995-02-28,,0,Granting to adult court jurisdiction over juveniles who use a firearm while committing a violent offense.,House,1574,,0,0,0,0,Juvenile offenses when armed,Bill,B,WAYS(Delvin),1,2
1,1,1995-96,EHB 1022,1022,,,,,1995-06-16,0,0,EHB 1022,Governor vetoed.,0,Gov vetoed,1,1,1995-01-09,,0,Reducing property taxes.,House,660,,0,0,0,0,Property tax reduction,Bill,B,"(Thomas, B.)",1,0
1,0,1995-96,EHB 1023,1023,,,,,1996-03-07,0,0,EHB 1023,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,1,1,1995-01-09,,0,Reducing business and occupation tax rates.,House,660,,0,0,0,0,B&O tax rate reduction,Bill,B,"(Thomas, B.)",1,0
0,0,1995-96,HB 1024,1024,,,,,1995-03-08,0,0,HB 1024,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,Providing tax exemptions for manufacturing and processing.,House,443,,0,0,0,0,Manufacturing/processing tax,Bill,B,(Van Luven),1,0
0,0,1995-96,SHB 1024,1024,,,,,1995-03-08,0,0,SHB 1024,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-12,,0,Providing tax exemptions for manufacturing and processing.,House,443,,0,0,0,0,Manufacturing/processing tax,Bill,B,(Van Luven),0,1
1,0,1995-96,E2SHB 1024,1024,,,,,1996-01-08,0,0,E2SHB 1024,Referred to Trade & Economic Development.,0,H Trade/Ec Dev,0,1,1995-02-21,,1,Providing tax exemptions for manufacturing and processing.,House,443,,0,0,0,0,Manufacturing/processing tax,Bill,B,(Van Luven),1,2
1,0,1995-96,HB 1025,1025,,,,,1996-01-08,0,0,HB 1025,"By resolution, reintroduced and retained in present status.",0,H Child & Fam,0,0,1995-01-09,,0,Changing provisions relating to recipients of aid to families with dependent children.,House,622,,0,0,0,0,AFDC recipients' responsiblt,Bill,B,(Cooke),0,0
1,0,1995-96,HB 1026,1026,,,,,1996-01-08,0,0,HB 1026,"By resolution, reintroduced and retained in present status.",0,H Govt Oper,0,0,1995-01-09,,1,Regulating private property.,House,650,,0,0,0,0,Private prop regulatory fair,Bill,B,(Reams),1,0
0,0,1995-96,HB 1027,1027,,,,,1995-02-27,0,0,HB 1027,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Redirecting school administrative resources to the classroom.,House,63,,0,0,0,0,School administrators/classr,Bill,B,(Brumsickle),0,0
0,1,1995-96,SHB 1027,1027,,,,,1995-02-27,0,0,SHB 1027,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-19,,0,Redirecting school administrative resources to the classroom.,House,63,,0,0,0,0,School administrators/classr,Bill,B,(Brumsickle),1,1
1,0,1995-96,2SHB 1027,1027,,,,,1995-05-05,1,0,2SHB 1027,"Chapter 230, 1995 Laws.",0,C 230 L 95,0,0,1995-02-16,,0,Redirecting school administrative resources to the classroom.,House,63,,0,0,0,0,School administrators/classr,Bill,B,WAYS(Brumsickle),1,2
1,0,1995-96,HB 1028,1028,,,,,1996-01-08,0,0,HB 1028,Referred to Health Care.,0,H Health Care,0,0,1995-01-09,,1,Delaying implementation of the health services act.,House,631,,0,0,0,0,Health services act implemen,Bill,B,(Dyer),1,0
1,0,1995-96,SHB 1028,1028,,,,,1996-01-08,0,0,SHB 1028,Referred to Health Care.,0,H Health Care,0,0,1995-01-27,,0,Delaying implementation of the health services act.,House,631,,0,0,0,0,Health services act implemen,Bill,B,(Dyer),1,1
1,0,1995-96,HB 1029,1029,,,,,1996-01-08,0,0,HB 1029,Referred to Health Care.,0,H Health Care,0,0,1995-01-09,,0,Modifying adoption of the uniform benefits package.,House,631,,0,0,0,0,Uniform benefits package,Bill,B,(Dyer),1,0
0,0,1995-96,HB 1030,1030,,,,,1995-01-18,0,0,HB 1030,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Regulating teen-age work hours.,House,250,,0,0,0,0,Teenage work hours,Bill,B,(Lisk),0,0
1,0,1995-96,ESHB 1030,1030,,,,,1996-01-15,0,0,ESHB 1030,"House Rules ""X"" file.",0,H Rules X,0,1,1995-01-12,,0,Regulating teen-age work hours.,House,250,,0,0,0,0,Teenage work hours,Bill,B,(Lisk),1,1
1,0,1995-96,HB 1031,1031,,,,,1996-01-08,0,0,HB 1031,Referred to Finance.,0,H Finance,0,0,1995-01-09,,0,"Changing the taxation of dental appliances, devices, restorations, and substitutes.",House,631,,0,0,0,0,Dental appliance/device tax,Bill,B,(Dyer),1,0
1,0,1995-96,SHB 1031,1031,,,,,1996-01-08,0,0,SHB 1031,Referred to Finance.,0,H Finance,0,0,1995-01-19,,0,"Changing the taxation of dental appliances, devices, restorations, and substitutes.",House,631,,0,0,0,0,Dental appliance/device tax,Bill,B,(Dyer),1,1
0,0,1995-96,HB 1032,1032,,,,,1995-01-27,0,0,HB 1032,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,Revising the procedure for issuing orders under the administrative procedure act.,House,322,,0,0,0,0,Administrative proced orders,Bill,B,(Padden),1,0
1,0,1995-96,SHB 1032,1032,,,,,1996-03-07,0,0,SHB 1032,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1995-01-17,,1,Revising the procedure for reviewing orders under the administrative procedure act.,House,322,,0,0,0,0,Administrative proced orders,Bill,B,(Padden),1,1
1,0,1995-96,HB 1033,1033,,,,,1996-01-08,0,0,HB 1033,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1995-01-09,,1,Exempting impact fees from property taxation.,House,660,,0,0,0,0,Impact fees/property tax,Bill,B,"(Thomas, B.)",1,0
1,0,1995-96,HB 1034,1034,,,,,1996-01-08,0,0,HB 1034,"By resolution, reintroduced and retained in present status.",0,H Commerce/Lab,0,0,1995-01-09,,0,Modifying the determination of unemployment insurance contribution rates.,House,250,,0,0,0,0,Unemployment insur contrbtns,Bill,B,(Lisk),0,0
0,0,1995-96,HB 1035,1035,,,,,1995-03-07,0,0,HB 1035,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Requiring the attorney general to convene a death investigation if a death occurs in a residential facility operated or under the control of the department of social and health services.,House,659,,0,0,0,0,Death investigatn/DSHS facil,Bill,B,(Thibaudeau),0,0
1,0,1995-96,SHB 1035,1035,,,,,1995-05-03,1,0,SHB 1035,"Chapter 204, 1995 Laws.",0,C 204 L 95,0,0,1995-02-24,,0,Establishing notification and referral procedures for deaths occurring in children's residential facilities and in facilities serving developmentally disabled persons.,House,659,,0,0,0,0,Death investigatn/DSHS facil,Bill,B,(Thibaudeau),1,1
0,1,1995-96,HB 1036,1036,,,,,1995-03-08,0,0,HB 1036,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Requiring a performance audit of the office of the superintendent of public instruction.,House,1369,,0,0,0,0,SPI office performance audit,Bill,B,(Backlund),1,0
0,1,1995-96,SHB 1036,1036,,,,,1995-03-08,0,0,SHB 1036,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-19,,0,Requiring a performance audit of the office of the superintendent of public instruction.,House,1369,,0,0,0,0,SPI office performance audit,Bill,B,(Backlund),1,1
1,0,1995-96,E2SHB 1036,1036,,,,,1996-01-08,0,0,E2SHB 1036,Referred to Education.,0,H Education,0,1,1995-02-16,,0,Requiring a performance audit of the office of the superintendent of public instruction.,House,1369,,0,0,0,0,SPI office performance audit,Bill,B,WAYS(Backlund),1,2
1,0,1995-96,HB 1037,1037,,,,,1996-01-08,0,0,HB 1037,Referred to Education.,0,H Education,0,0,1995-01-09,,0,Authorizing the use of school facilities for neighborhood activities and services.,House,660,,0,0,0,0,Schools/community use fundng,Bill,B,"(Thomas, B.)",0,0
1,0,1995-96,SHB 1037,1037,,,,,1996-01-08,0,0,SHB 1037,Referred to Education.,0,H Education,0,0,1995-02-16,,0,Authorizing the use of school facilities for neighborhood activities and services.,House,660,,0,0,0,0,Schools/community use fundng,Bill,B,"(Thomas, B.)",0,1
1,0,1995-96,HB 1038,1038,,1995-96,SB 5129,Ssubst for,1996-01-08,0,0,HB 1038,"By resolution, reintroduced and retained in present status.",0,H Energy/Util,0,0,1995-01-09,,0,Excluding utility line clearing from the definition of retail sale.,House,1578,,0,0,0,0,B&O tax/utility line clearng,Bill,B,(Huff),1,0
1,0,1995-96,HB 1039,1039,,1995-96,SB 5295,SGovt Oper,1995-02-10,0,0,HB 1039,"Chapter 3, 1995 Laws.",0,C 3 L 95,0,0,1995-01-09,,0,Increasing the number of citizen members of the Washington citizens' commission on salaries for elected officials.,House,660,,0,0,0,0,Citizn's commisn on salaries,Bill,B,"(Thomas, B.)",0,0
1,0,1995-96,HB 1040,1040,,,,,1996-01-08,0,0,HB 1040,"By resolution, reintroduced and retained in present status.",0,H Cap Budget,0,0,1995-01-09,,0,Creating a trust fund to finance the maintenance and effective operation of state facilities.,House,660,,0,0,0,0,State facility maintenance,Bill,B,"(Thomas, B.)",0,0
1,0,1995-96,HB 1041,1041,,,,,1995-04-12,0,0,HB 1041,"Chapter 7, 1995 Laws.",0,C 7 L 95,0,0,1995-01-09,,0,Authorizing a trade association representing manufactured housing dealers to use a manufactured home as an office.,House,649,,0,0,0,0,Manufactured homes assciatns,Bill,B,(Quall),1,0
1,0,1995-96,HB 1042,1042,,,,,1996-01-08,0,0,HB 1042,"By resolution, reintroduced and retained in present status.",0,H Finance,0,0,1995-01-09,,0,Modifying apportionment of taxable income for businesses providing services to a collective investment fund.,House,660,,0,0,0,0,Taxable income apportionment,Bill,B,"(Thomas, B.)",0,0
1,0,1995-96,HB 1043,1043,,,,,1996-01-08,0,0,HB 1043,"By resolution, reintroduced and retained in present status.",0,H Higher Educ,0,0,1995-01-09,,0,Changing higher education tuition.,House,407,,0,0,0,0,Higher education tuition,Bill,B,"(Sommers, H.)",1,0
0,0,1995-96,HB 1044,1044,,,,,1995-03-08,0,0,HB 1044,2nd substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,"Providing of payment of attorneys' fees, costs, and expenses in actions against governmental units.",House,1576,,0,0,0,0,Actions against govrn units,Bill,B,(Hickel),1,0
0,0,1995-96,SHB 1044,1044,,,,,1995-03-08,0,0,SHB 1044,2nd substitute bill substituted.,0,H subst for,0,0,1995-02-07,,1,"Providing of payment of attorneys' fees, costs, and expenses in actions against governmental units.",House,1576,,0,0,0,0,Actions against govrn units,Bill,B,(Hickel),1,1
1,0,1995-96,2SHB 1044,1044,,,,,1996-01-15,0,0,2SHB 1044,"House Rules ""X"" file.",0,H Rules X,0,0,1995-03-02,,0,"Providing of payment of attorneys' fees, costs, and expenses in actions against governmental units.",House,1576,,0,0,0,0,Actions against govrn units,Bill,B,WAYS(Hickel),0,2
1,0,1995-96,HB 1045,1045,,,,,1996-01-08,0,0,HB 1045,Referred to Law & Justice.,0,H Law & Just,0,0,1995-01-09,,0,Allowing the court to award attorney fees and other court costs to an individual or small business that successfully appeals a state agency directive in court.,House,1576,,0,0,0,0,Appeals of agency actions,Bill,B,(Hickel),1,0
1,0,1995-96,SHB 1045,1045,,,,,1996-01-08,0,0,SHB 1045,Referred to Law & Justice.,0,H Law & Just,0,0,1995-02-07,,0,Allowing the court to award attorney fees and other court costs to an individual or small business that successfully appeals a state agency directive in court.,House,1576,,0,0,0,0,Appeals of agency actions,Bill,B,(Hickel),1,1
0,0,1995-96,HB 1046,1046,,,,,1995-02-10,0,0,HB 1046,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Amending the health services act of 1993.,House,631,,0,0,0,0,Health care reform amendment,Bill,B,(Dyer),1,0
1,0,1995-96,ESHB 1046,1046,,,,,1995-05-08,1,0,ESHB 1046,"Chapter 265, 1995 Laws.",0,C 265 L 95,0,1,1995-02-03,,1,Amending the health services act of 1993.,House,631,,0,0,0,0,Health care reform amendment,Bill,B,(Dyer),1,1
0,0,1995-96,HB 1047,1047,,,,,1995-02-03,0,0,HB 1047,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Clarifying the process for defendants to pay restitution to their victims.,House,654,,0,0,0,0,Restitution for victims,Bill,B,(Sheahan),1,0
1,0,1995-96,SHB 1047,1047,,,,,1995-05-05,1,0,SHB 1047,"Chapter 231, 1995 Laws.",0,C 231 L 95,0,0,1995-01-24,,0,Clarifying the process for defendants to pay restitution to their victims.,House,654,,0,0,0,0,Restitution for victims,Bill,B,(Sheahan),0,1
1,0,1995-96,HB 1048,1048,,,,,1996-03-07,0,0,HB 1048,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1995-01-09,,0,Adopting the uniform unincorporated nonprofit association act.,House,654,,0,0,0,0,Unincorporated nonproft assn,Bill,B,(Sheahan),0,0
1,0,1995-96,HB 1049,1049,,,,,1996-03-07,0,0,HB 1049,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1995-01-09,,0,Removing a defense to the crime of criminal conspiracy.,House,322,,0,0,0,0,Criminal conspiracy,Bill,B,(Padden),0,0
1,0,1995-96,HB 1050,1050,,,,,1996-01-08,0,0,HB 1050,"By resolution, reintroduced and retained in present status.",0,H Law & Just,0,0,1995-01-09,,1,Specifying responsibility for payment of costs incurred on appeal by indigent persons.,House,322,,0,0,0,0,Indigent person appeal costs,Bill,B,(Padden),1,0
1,0,1995-96,HB 1051,1051,,,,,1996-03-07,0,0,HB 1051,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1995-01-09,,0,Authorizing certain court commissioners to impose sanctions for contempt of court.,House,322,,0,0,0,0,Contempt of court,Bill,B,(Padden),0,0
0,0,1995-96,HB 1052,1052,,,,,1996-02-06,0,0,HB 1052,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,0,Reviewing nonappropriated funds.,House,198,,0,0,0,0,Nonappropriated funds review,Bill,B,(Horn),1,0
1,0,1995-96,SHB 1052,1052,,,,,1996-03-07,0,0,SHB 1052,"By resolution, returned to House Rules Committee for third reading.",0,H Rules 3C,0,0,1996-01-31,,0,Reviewing nonappropriated funds.,House,198,,0,0,0,0,Nonappropriated funds review,Bill,B,WAYS(Horn),0,1
0,0,1995-96,HB 1053,1053,,1995-96,ESB 5074,SEcol & Parks,1995-02-03,0,0,HB 1053,1st substitute bill substituted.,0,H subst for,0,0,1995-01-09,,1,Changing the limitations on the use of wood stoves.,House,198,,0,0,0,0,Wood stove use limitations,Bill,B,(Horn),1,0
1,0,1995-96,SHB 1053,1053,,,,,1995-05-03,1,0,SHB 1053,"Chapter 205, 1995 Laws.",0,C 205 L 95,0,0,1995-01-25,,0,Changing the limitations on the use of wood stoves.,House,198,,0,0,0,0,Wood stove use limitations,Bill,B,(Horn),0,1
1,0,1995-96,HB 1054,1054,,,,,1996-01-08,0,0,HB 1054,Referred to Corrections.,0,H Corrections,0,0,1995-01-09,,0,Restricting offender privileges.,House,322,,0,0,0,0,Offender privileges restrctn,Bill,B,(Padden),1,0
